,brand,mile,name,fuel,price,year,model,location
0,폭스바겐,100901.0,페이톤,가솔린,1890.0,2012,V8 4.2 NWB,경기
1,BMW,43299.0,X3 (F25),디젤,3630.0,2017,xDrive 20d M 에어로다이나믹,서울
2,벤츠,67377.0,E-클래스 W212,가솔린,2450.0,2014,E300 아방가르드,대전
3,BMW,39558.0,X1 (F48),디젤,2740.0,2017,xDrive 18d,인천
4,벤츠,76423.0,S-클래스 W222,디젤,9700.0,2018,S400L d 4MATIC,경기
5,벤츠,74321.0,C-클래스 W204,가솔린,650.0,2008,C200K,서울
6,벤츠,135023.0,E-클래스 W212,가솔린,1280.0,2011,E300 엘레강스,대전
7,지프,139606.0,그랜드 체로키,가솔린,1350.0,2012,3.6 오버랜드,경기
8,폭스바겐,205661.0,페이톤,디젤,399.0,2009,V6 3.0 TDI,경기
9,BMW,189949.0,3시리즈 (E90),디젤,430.0,2010,320d 세단 내비 패키지,경기
10,렉서스,223358.0,IS250,가솔린,450.0,2008,2.5 프리미엄,서울
11,혼다,81522.0,올뉴어코드,가솔린,1490.0,2016,2.4,대구
12,BMW,153266.0,5시리즈 (G30),디젤,2990.0,2017,520d M 스포츠,경기
13,BMW,100452.0,5시리즈 (F10),가솔린,2290.0,2011,550i xDrive,경기
14,랜드로버,245935.0,레인지로버 4세대,디젤,4550.0,2014,4.4 SDV8 AB 디젤,경기
15,BMW,58661.0,i3,전기,1580.0,2015,룩스,인천
16,폭스바겐,74691.0,더 뉴 파사트,디젤,1190.0,2015,2.0 TDI,경기
17,렉서스,67995.0,LS460,가솔린,1650.0,2010,AWD,인천
18,BMW,78575.0,3시리즈 (E90),가솔린,730.0,2011,320i 세단,서울
19,지프,61397.0,랭글러 (JK),가솔린,3290.0,2016,3.6 루비콘 4도어,부산
20,아우디,253013.0,Q7,디젤,890.0,2008,3.0 TDI 콰트로,대전
21,벤츠,56738.0,E-클래스 W213,디젤,3790.0,2017,E220d 아방가르드,서울
22,벤츠,30401.0,E-클래스 W213,디젤,4190.0,2017,E220d 익스클루시브,서울
23,지프,90978.0,랭글러 (JK),디젤,2350.0,2012,2.8 디젤 루비콘 2도어,경기
24,벤츠,128676.0,S-클래스 W221,디젤,2790.0,2013,S350 블루텍,부산
25,벤츠,101333.0,E-클래스 W213,디젤,3880.0,2017,E220d 익스클루시브,부산
26,인피니티,105008.0,M37,가솔린,840.0,2011,프리미엄,서울
27,벤츠,90102.0,S-클래스 W222,디젤,5299.0,2015,S350 블루텍 4MATIC,서울
28,렉서스,112159.0,ES350,가솔린,670.0,2009,프리미엄,경기
29,벤츠,12187.0,C-클래스 W205,가솔린,5750.0,2019,C43 AMG 4MATIC,경기
30,폭스바겐,90616.0,더 뉴 파사트,가솔린,1090.0,2015,1.8 TSI,경기
31,포드,115634.0,뉴 토러스,가솔린,670.0,2013,2.0 SEL 에코부스트,전북
32,폭스바겐,100901.0,페이톤,가솔린,1890.0,2012,V8 4.2 NWB,경기
33,BMW,43299.0,X3 (F25),디젤,3630.0,2017,xDrive 20d M 에어로다이나믹,서울
34,벤츠,125001.0,S-클래스 W222,디젤,6099.0,2015,S350L 블루텍,대구
35,벤츠,66400.0,G-클래스 W463,디젤,9920.0,2017,G350 d 스포츠 패키지,부산
36,렉서스,113045.0,LS460,가솔린,2830.0,2013,AWD,충북
37,랜드로버,84340.0,레인지로버 이보크,디젤,3160.0,2016,2.2 SD4 다이나믹,대구
38,벤츠,67377.0,E-클래스 W212,가솔린,2450.0,2014,E300 아방가르드,대전
39,BMW,52339.0,5시리즈 (E60),가솔린,990.0,2008,528xi 세단,대구
40,BMW,39558.0,X1 (F48),디젤,2740.0,2017,xDrive 18d,인천
41,볼보,41677.0,V40,디젤,2350.0,2018,D3,경기
42,BMW,79627.0,X3 (G01),디젤,5100.0,2020,xDrive 20d M 스포츠,경기
43,벤츠,56738.0,E-클래스 W213,디젤,3790.0,2017,E220d 아방가르드,서울
44,렉서스,107839.0,IS250,가솔린,830.0,2009,2.5 스타일 에디션,서울
45,벤츠,30401.0,E-클래스 W213,디젤,4190.0,2017,E220d 익스클루시브,서울
46,아우디,74419.0,뉴 A8,디젤,4290.0,2015,50 TDI 콰트로 LWB,서울
47,BMW,88337.0,3시리즈 (E90),디젤,660.0,2010,320d 세단,서울
48,BMW,108364.0,5시리즈 (F10),가솔린,1690.0,2013,528i xDrive,대구
49,BMW,155080.0,5시리즈 (F10),가솔린,1480.0,2011,535i,서울
50,벤츠,90102.0,S-클래스 W222,디젤,5299.0,2015,S350 블루텍 4MATIC,서울
51,미니,77943.0,쿠퍼 S,가솔린,1680.0,2013,JCW,인천
52,아우디,130476.0,A7,가솔린,2049.0,2013,3.0 TFSI 콰트로 엔트리,광주
53,BMW,154934.0,X5 (F15),디젤,2990.0,2014,xDrive 30d,경기
54,렉서스,82630.0,IS250,가솔린,850.0,2008,2.5 프리미엄,서울
55,벤츠,186822.0,E-클래스 W213,디젤,2980.0,2017,E220d 아방가르드,광주
56,BMW,63167.0,5시리즈 (F10),디젤,2650.0,2016,520d M 에어로 다이나믹,경기
57,BMW,45118.0,5시리즈 (G30),디젤,3650.0,2018,520d 럭셔리 스페셜 에디션,경기
58,BMW,79627.0,X3 (G01),디젤,5100.0,2020,xDrive 20d M 스포츠,경기
59,벤츠,176199.0,C-클래스 W205,가솔린,1899.0,2016,C200,대구
60,BMW,93800.0,5시리즈 GT (F07),디젤,2750.0,2016,GT ED Edition,대구
61,BMW,41179.0,2시리즈 (F22),디젤,2349.0,2014,220d M 스포츠 쿠페,경기
62,아우디,17418.0,A4 (B9),디젤,3050.0,2018,35 TDI 콰트로 프리미엄,광주
63,벤츠,3074.0,E-클래스 W213,가솔린+전기,7990.0,2021,E350 4MATIC AMG Line,대전
64,벤츠,143050.0,E-클래스 W212,디젤,900.0,2011,E220 CDI 아방가르드,서울
65,BMW,51442.0,5시리즈 (G30),가솔린,4490.0,2018,530i xDrive M 스포츠,부산
66,BMW,74458.0,3시리즈 (F30),디젤,1850.0,2015,320d,울산
67,BMW,45398.0,3시리즈 (E90),가솔린,1670.0,2010,328i 컨버터블,경기
68,BMW,47714.0,X5 (F15),디젤,5830.0,2018,xDrive 30d M 스포츠,광주
69,BMW,88704.0,3시리즈 (F30),디젤,2090.0,2016,320d ED에디션,부산
70,랜드로버,159495.0,레인지로버 4세대,가솔린,7200.0,2016,5.0 SC Vogue SE LWB,경기
71,혼다,74552.0,올뉴어코드,가솔린,1080.0,2013,2.4,충남
72,BMW,132430.0,X3 (F25),디젤,1699.0,2014,xDrive 20d 하이,경기
73,벤츠,129800.0,E-클래스 W212,가솔린,1060.0,2012,E300 엘레강스,대구
74,BMW,45118.0,5시리즈 (G30),디젤,3650.0,2018,520d 럭셔리 스페셜 에디션,경기
75,BMW,63167.0,5시리즈 (F10),디젤,2650.0,2016,520d M 에어로 다이나믹,경기
76,벤츠,81488.0,E-클래스 W211,가솔린,530.0,2006,E200K 아방가르드,부산
77,벤츠,125296.0,S-클래스 W221,가솔린,1090.0,2007,S500L,부산
78,볼보,76691.0,C30,디젤,1000.0,2012,D4,서울
79,벤츠,39848.0,CLS-클래스 W218,디젤,4300.0,2017,CLS250 d 4MATIC AMG Line,서울
80,벤츠,140000.0,SLK-클래스,가솔린,1150.0,2003,230K,서울
81,벤츠,71500.0,G-클래스 W463,가솔린,11000.0,2015,G63 AMG,경기
82,쉐보레,83030.0,S-10,가솔린,2999.0,1995,4.3,경기
83,쉐보레,78000.0,익스프레스밴,가솔린,2450.0,2010,6.0,서울
84,BMW,41179.0,2시리즈 (F22),디젤,2349.0,2014,220d M 스포츠 쿠페,경기
85,아우디,70713.0,뉴 A6,가솔린,2199.0,2015,40 TFSI 콰트로 다이나믹,경기
86,BMW,125858.0,3시리즈 (E90),디젤,790.0,2012,320d 세단,서울
87,아우디,98602.0,뉴 A6,디젤,1790.0,2014,3.0 TDI 콰트로,대구
88,폭스바겐,140495.0,골프 6세대,디젤,559.0,2013,1.6 TDI 블루모션 스타일에디션,전북
89,벤츠,175496.0,E-클래스 W211,가솔린,350.0,2006,E200K 아방가르드,울산
90,벤츠,252026.0,E-클래스 W211,가솔린,299.0,2006,E280 아방가르드,전북
91,아우디,153491.0,Q5,디젤,1450.0,2013,2.0 TDI 콰트로 다이나믹,경기
92,아우디,17418.0,A4 (B9),디젤,3050.0,2018,35 TDI 콰트로 프리미엄,광주
93,벤츠,135412.0,C-클래스 W204,가솔린,770.0,2012,C200 CGI,경기
94,벤츠,95000.0,E-클래스 W212,가솔린,1180.0,2011,E200 CGI 아방가르드,서울
95,아우디,120545.0,뉴 A6,가솔린,630.0,2011,2.0 TFSI,경기
96,벤츠,3074.0,E-클래스 W213,가솔린+전기,7990.0,2021,E350 4MATIC AMG Line,대전
97,벤츠,122192.0,C-클래스 W204,디젤,650.0,2008,C220 CDI,서울
98,아우디,187111.0,뉴 A8,가솔린,1460.0,2011,4.2 FSI 콰트로,부산
99,BMW,220219.0,7시리즈 (F01),디젤,2180.0,2013,730d xDrive,부산
100,BMW,60813.0,5시리즈 (F10),디젤,2280.0,2014,520d,경기
101,벤츠,24.0,GLS-클래스 X167,가솔린,33000.0,2021,마이바흐 GLS600 4MAITC,서울
102,폭스바겐,45384.0,파사트 GT(B8),디젤,2150.0,2018,2.0 TDI,부산
103,벤츠,169967.0,S-클래스 W222,디젤,4600.0,2016,S350 d 4MATIC,서울
104,BMW,98047.0,3시리즈 (E90),가솔린,1000.0,2007,335i 세단,서울
105,도요타,139703.0,RAV4,가솔린,950.0,2011,2.5 4WD,서울
106,볼보,76691.0,C30,디젤,1000.0,2012,D4,서울
107,벤츠,39848.0,CLS-클래스 W218,디젤,4300.0,2017,CLS250 d 4MATIC AMG Line,서울
108,벤츠,74034.0,S-클래스 W222,가솔린,6350.0,2015,S400L 4MATIC,경기
109,폭스바겐,75053.0,뉴 티구안,디젤,1400.0,2014,2.0 TDI 컴포트,서울
110,폭스바겐,159509.0,골프 5세대,디젤,9999.0,2009,2.0 TDI,경기
111,아우디,70713.0,뉴 A6,가솔린,2199.0,2015,40 TFSI 콰트로 다이나믹,경기
112,벤츠,121454.0,GLK-클래스 X204,디젤,1199.0,2010,GLK220 CDI 프리미엄,경기
113,혼다,75600.0,CR-V,가솔린,1080.0,2011,2.4 4WD,서울
114,BMW,65396.0,2시리즈 액티브 투어러 (F45),디젤,1790.0,2016,조이,광주
115,폭스바겐,98443.0,페이톤,디젤,750.0,2009,V6 3.0 TDI,경기
116,폭스바겐,8400.0,더 뉴 파사트,가솔린,2230.0,2018,2.0 TSI,서울
117,BMW,198913.0,X3 (F25),디젤,1070.0,2012,xDrive 20d 하이,경기
118,폭스바겐,45384.0,파사트 GT(B8),디젤,2150.0,2018,2.0 TDI,부산
119,BMW,34436.0,3시리즈 (F30),가솔린,1690.0,2012,320i,부산
120,벤츠,241671.0,S-클래스 W221,가솔린,1450.0,2010,S350L,경기
121,인피니티,178145.0,Q45,가솔린,280.0,2006,P그레이드,서울
122,볼보,35809.0,S60 3세대,가솔린,4280.0,2020,T5 인스크립션,경기
123,볼보,102573.0,XC60,디젤,1550.0,2012,D5 AWD,서울
124,BMW,149700.0,7시리즈 (F01),가솔린,1280.0,2011,740i,경기
125,벤츠,39408.0,E-클래스 W213,가솔린,4350.0,2017,E300 아방가르드,광주
126,벤츠,108752.0,E-클래스 W212,디젤,2350.0,2015,E250 블루텍 4MATIC 아방가르드,충북
127,BMW,59000.0,5시리즈 (G30),디젤,3730.0,2017,520d M 스포츠,부산
128,폭스바겐,75053.0,뉴 티구안,디젤,1400.0,2014,2.0 TDI 컴포트,서울
129,미니,5341.0,쿠퍼 S 컨트리맨,가솔린,5100.0,2021,JCW,부산
130,벤츠,25437.0,E-클래스 W213,가솔린,6650.0,2020,E300 4MATIC 익스클루시브,서울
131,푸조,62458.0,3008,디젤,1160.0,2015,1.6 e-HDi,경기
132,벤츠,1712.0,S-클래스 W223,가솔린,21000.0,2021,S580L 4MATIC,경기
133,포드,59432.0,F150,가솔린,4850.0,2016,5.0L,경기
134,푸조,92417.0,3008,디젤,730.0,2012,2.0 HDi,경기
135,닛산,74131.0,알티마,가솔린,1060.0,2015,2.5 테크,경기
136,링컨,104451.0,뉴 MKS,가솔린,720.0,2013,3.7,경기
137,벤츠,74034.0,S-클래스 W222,가솔린,6350.0,2015,S400L 4MATIC,경기
138,벤츠,106363.0,S-클래스 W221,가솔린,2250.0,2010,S350L,광주
139,벤츠,62492.0,GLC-클래스 X253,디젤,4499.0,2017,GLC250 d 4MATIC,경기
140,폭스바겐,99838.0,더 뉴 파사트,디젤,950.0,2014,2.0 TDI,경기
141,인피니티,156641.0,G37,가솔린,590.0,2010,세단 프리미엄,경북
142,캐딜락,144563.0,CTS 2세대,가솔린,549.0,2009,3.6 Premium,경기
143,BMW,129012.0,3시리즈 (E90),가솔린,379.0,2005,320i 세단,경기
144,벤츠,88907.0,E-클래스 W211,가솔린,550.0,2005,E350,경기
145,BMW,470058.0,7시리즈 (F01),디젤,999.0,2011,730Ld,경기
146,벤츠,109345.0,M-클래스 W166,디젤,2550.0,2013,ML250 블루텍 4MATIC,대구
147,벤츠,122734.0,S-클래스 W222,디젤,5600.0,2015,S350L 블루텍 4MATIC,서울
148,렉서스,98159.0,LS460,가솔린,1549.0,2011,AWD,경기
149,벤츠,32373.0,GLC-클래스 X253,가솔린,4849.0,2019,GLC300 4MATIC 쿠페,경기
150,렉서스,213608.0,LS460L,가솔린,2199.0,2014,5인승,경기
151,아우디,199648.0,A5,디젤,950.0,2014,2.0 TDI 콰트로 스포츠백,인천
152,포드,119247.0,뉴 토러스,가솔린,670.0,2010,3.5 Limited,광주
153,BMW,44744.0,5시리즈 GT (F07),디젤,2990.0,2014,GT 30d xDrive,경기
154,벤츠,164395.0,E-클래스 W212,디젤,1150.0,2011,E220 CDI 아방가르드,광주
155,폭스바겐,65000.0,뉴 티구안,디젤,1370.0,2012,2.0 TDI 프리미엄,서울
156,벤츠,67535.0,E-클래스 W212,가솔린,1050.0,2008,E350,경기
157,벤츠,75000.0,S-클래스 W222,디젤,8535.0,2017,S350L d 4MATIC,경기
158,벤츠,62492.0,GLC-클래스 X253,디젤,4499.0,2017,GLC250 d 4MATIC,경기
159,벤츠,143889.0,CLS-클래스 W218,가솔린,1800.0,2012,CLS350 블루이피션시,경기
160,아우디,157950.0,뉴 A8,가솔린,3550.0,2015,50 TFSI 콰트로 LWB,대구
161,BMW,142245.0,5시리즈 (E60),가솔린,620.0,2010,528i 세단 SE,경기
162,도요타,130792.0,프리우스,가솔린+LPG,790.0,2012,1.8 E,대구
163,볼보,111027.0,C30,가솔린,450.0,2007,2.4i,대구
164,크라이슬러,104573.0,더 뉴 300C,가솔린,1150.0,2014,3.6,경기
165,BMW,118009.0,5시리즈 GT (F07),가솔린,1599.0,2011,GT,부산
166,BMW,208983.0,7시리즈 (F01),디젤,1999.0,2013,730d,광주
167,폭스바겐,108329.0,더 뉴 파사트,가솔린,1000.0,2015,1.8 TSI,경기
168,BMW,153741.0,5시리즈 (F10),디젤,1450.0,2013,520d,경기
169,혼다,78434.0,올뉴어코드,가솔린,460.0,2009,3.5,부산
170,BMW,147000.0,7시리즈 (F01),디젤,2300.0,2014,730d xDrive,서울
171,벤츠,68472.0,S-클래스 W222,가솔린,7900.0,2016,S500L 4MATIC,인천
172,아우디,131866.0,뉴 A4,디젤,730.0,2012,2.0 TDI,서울
173,벤츠,92000.0,CLS-클래스 W219,가솔린,1450.0,2007,CLS63 AMG,서울
174,벤츠,67255.0,S-클래스 W222,가솔린,6190.0,2015,S400L 4MATIC,서울
175,벤츠,236519.0,E-클래스 W212,디젤,1090.0,2013,E220 CDI 아방가르드,대구
176,볼보,93182.0,V60,디젤,1340.0,2014,D4,경기
177,렉서스,80000.0,뉴 GS250,가솔린,2050.0,2013,슈프림,전북
178,BMW,112830.0,5시리즈 (F10),디젤,1670.0,2014,520d,서울
179,아우디,14.0,Q7 (4M),디젤,7400.0,2021,45 TDI 콰트로,광주
180,아우디,25.0,Q7 (4M),디젤,7400.0,2021,45 TDI 콰트로,광주
181,아우디,18.0,S6 (C8),디젤,8100.0,2020,3.0 TDI 콰트로,광주
182,포톤,79528.0,툰랜드,디젤,850.0,2015,2.8 디젤,경기
183,포르쉐,28585.0,718 박스터,가솔린,8600.0,2017,S 2.5,경기
184,렉서스,76955.0,뉴 GS250,가솔린,1950.0,2013,슈프림,서울
185,폭스바겐,116123.0,뉴 티구안,디젤,1530.0,2015,2.0 TDI 프리미엄,서울
186,볼보,48508.0,S80,가솔린,2290.0,2016,T5,서울
187,BMW,109770.0,5시리즈 (F10),디젤,2390.0,2015,520d,서울
188,벤츠,156126.0,E-클래스 W212,가솔린,2390.0,2016,E300 4MATIC 아방가르드,서울
189,벤츠,21685.0,CLS-클래스 C257,디젤,7290.0,2019,CLS300d AMG Line,서울
190,벤츠,90177.0,E-클래스 W212,디젤,1230.0,2011,E220 CDI 아방가르드,경기
191,벤츠,85743.0,S-클래스 W221,디젤,2250.0,2010,S350 CDI,전북
192,벤츠,5489.0,E-클래스 W213,디젤,7100.0,2021,E220d 4MATIC AMG Line,인천
193,캐딜락,121540.0,CTS 2세대,가솔린,990.0,2013,3.0 Sport Wagon,서울
194,BMW,181307.0,X5 (E70),디젤,1750.0,2012,xDrive 40d,대전
195,크라이슬러,104573.0,더 뉴 300C,가솔린,1150.0,2014,3.6,경기
196,렉서스,147965.0,LS460,가솔린,2390.0,2014,AWD,대전
197,아우디,152554.0,A7,디젤,1790.0,2012,3.0 TDI 콰트로 다이나믹,서울
198,랜드로버,130000.0,디스커버리 4,디젤,2200.0,2010,2.7 TDV6 SE,경기
199,벤츠,223361.0,S-클래스 W221,가솔린,1100.0,2008,S500L,경기
200,렉서스,57234.0,ES350,가솔린,850.0,2007,슈페리어,서울
201,렉서스,136194.0,ES350,가솔린,690.0,2009,프리미엄,경기
202,아우디,150000.0,Q7,디젤,1340.0,2011,3.0 TDI 콰트로 다이나믹,경기
203,아우디,284364.0,Q7,디젤,990.0,2008,4.2 TDI 콰트로,서울
204,벤츠,152282.0,E-클래스 W212,가솔린,950.0,2011,E200 CGI,대전
205,지프,149597.0,랭글러 (JK),디젤,1999.0,2013,2.8 디젤 사하라 4도어,대전
206,볼보,93182.0,V60,디젤,1340.0,2014,D4,경기
207,BMW,111155.0,7시리즈 (E65),가솔린,690.0,2004,730i,경기
208,랜드로버,112114.0,프리랜더2,디젤,1530.0,2013,2.2 SD4 HSE,경기
209,BMW,184615.0,5시리즈 (F10),디젤,1400.0,2013,520d,경기
210,도요타,17079.0,캠리 (XV70),가솔린+전기,3270.0,2019,2.5 XLE 하이브리드,경기
211,볼보,186366.0,S80,디젤,850.0,2013,D4,경기
212,볼보,140960.0,S80,가솔린,970.0,2011,T6 AWD,서울
213,아우디,172000.0,A7,디젤,2700.0,2014,3.0 TDI 콰트로 다이나믹,인천
214,BMW,99148.0,3시리즈 (F30),디젤,1289.0,2012,320d,경기
215,벤츠,61717.0,C-클래스 W205,디젤,2490.0,2015,C220 블루텍 아방가르드,경기
216,포톤,79528.0,툰랜드,디젤,850.0,2015,2.8 디젤,경기
217,벤츠,124820.0,E-클래스 W212,디젤,1200.0,2011,E220 CDI 아방가르드,서울
218,벤츠,98337.0,E-클래스 W212,가솔린,920.0,2011,E200 CGI 아방가르드,경기
219,포르쉐,28585.0,718 박스터,가솔린,8600.0,2017,S 2.5,경기
220,렉서스,76955.0,뉴 GS250,가솔린,1950.0,2013,슈프림,서울
221,아우디,116271.0,뉴 A6,디젤,1650.0,2015,45 TDI 콰트로,인천
222,벤츠,120434.0,C-클래스 W204,가솔린,760.0,2010,C200 CGI 아방가르드,경기
223,포드,78975.0,퓨전,가솔린,960.0,2014,2.0 에코부스트,경기
224,스즈키,25710.0,짐니,가솔린,3200.0,2014,1.3,서울
225,랜드로버,42436.0,레인지로버 벨라,디젤,5700.0,2018,2.0 D240 S,서울
226,인피니티,112589.0,M35,가솔린,380.0,2007,3.5,경남
227,BMW,34774.0,5시리즈 (G30),디젤,4800.0,2020,520d xDrive 럭셔리 플러스,충남
228,벤츠,150000.0,E-클래스 W211,가솔린,570.0,2006,E350 4MATIC,경기
229,BMW,190000.0,7시리즈 (E65),가솔린,590.0,2007,740Li,경기
230,인피니티,164000.0,M35,가솔린,330.0,2007,3.5,경기
231,BMW,154000.0,7시리즈 (E65),가솔린,1150.0,2006,750Li,경기
232,렉서스,38734.0,뉴 ES300h,가솔린+전기,3210.0,2016,슈프림,경기
233,폭스바겐,84132.0,뉴 CC,가솔린,1390.0,2015,2.0 TSI,광주
234,벤츠,95598.0,S-클래스 W222,가솔린,4990.0,2015,S400L 4MATIC,서울
235,렉서스,123350.0,ES350,가솔린,799.0,2011,프리미엄,경기
236,벤츠,238590.0,S-클래스 W221,가솔린,650.0,2006,S350L,경기
237,인피니티,148923.0,M35,가솔린,390.0,2009,3.5,부산
238,벤츠,214152.0,S-클래스 W221,가솔린,1700.0,2012,S350L 블루이피션시,서울
239,벤츠,61717.0,C-클래스 W205,디젤,2490.0,2015,C220 블루텍 아방가르드,경기
240,벤츠,72816.0,C-클래스 W204,디젤,1330.0,2013,C220 CDI 아방가르드,경기
241,BMW,180000.0,5시리즈 (F10),디젤,1250.0,2013,520d,경기
242,아우디,116271.0,뉴 A6,디젤,1650.0,2015,45 TDI 콰트로,인천
243,벤츠,129618.0,E-클래스 W212,가솔린,1050.0,2012,E300 엘레강스,경기
244,BMW,61442.0,5시리즈 (F10),가솔린,1850.0,2011,528i,경기
245,벤츠,82000.0,S-클래스 W222,디젤,5899.0,2015,S350L 블루텍 4MATIC,부산
246,BMW,105885.0,X4 (F26),디젤,2859.0,2015,xDrive20d,부산
247,벤츠,115806.0,S-클래스 W221,가솔린,1480.0,2007,S500L,부산
248,지프,57379.0,랭글러 (JK),디젤,2300.0,2012,2.8 디젤 루비콘 2도어,경기
249,벤츠,104746.0,E-클래스 W212,가솔린,1070.0,2010,E200 CGI 아방가르드,경기
250,벤츠,51985.0,S-클래스 W222,가솔린,6980.0,2015,S400L 4MATIC,대구
251,지프,34861.0,랭글러 (JL),가솔린,5290.0,2018,2.0 루비콘 하이 4도어,경기
252,렉서스,196344.0,IS250,가솔린,450.0,2007,2.5,경기
253,미니,5556.0,쿠퍼,가솔린,3190.0,2020,5도어 HIGH,경기
254,아우디,172300.0,뉴 A8,가솔린,680.0,2009,4.2 FSI 콰트로,경기
255,렉서스,38734.0,뉴 ES300h,가솔린+전기,3210.0,2016,슈프림,경기
256,볼보,98779.0,S60,가솔린,1630.0,2014,T5,경기
257,벤츠,184498.0,E-클래스 W212,가솔린,800.0,2010,E300 엘레강스,경기
258,벤츠,157658.0,E-클래스 W213,디젤,3259.0,2017,E220d 4MATIC 익스클루시브,인천
259,폭스바겐,84132.0,뉴 CC,가솔린,1390.0,2015,2.0 TSI,광주
260,볼보,216766.0,C30,디젤,499.0,2012,D4,경기
261,지프,130567.0,컴패스,가솔린,750.0,2013,2.4 리미티드,경기
262,벤츠,126593.0,S-클래스 W221,디젤,2280.0,2013,S350 블루텍,부산
263,아우디,147083.0,뉴 A6,디젤,950.0,2011,3.0 TDI 콰트로,경기
264,아우디,88156.0,뉴 A4,디젤,1490.0,2016,30 TDI 다이나믹,경기
265,BMW,144249.0,5시리즈 (F10),가솔린,1050.0,2010,523i,경기
266,폭스바겐,107108.0,더 뉴 파사트,디젤,1040.0,2015,2.0 TDI,경기
267,포드,87000.0,익스플로러,가솔린,2550.0,2016,2.3 리미티드 4WD,대구
268,BMW,129172.0,5시리즈 (E60),가솔린,730.0,2009,528i 세단 SE,경기
269,벤츠,32442.0,S-클래스 W222,가솔린,8480.0,2016,S500L 4MATIC,경기
270,벤츠,260000.0,C-클래스,가솔린,890.0,2004,C240 웨건,서울
271,벤츠,173644.0,S-클래스,가솔린,500.0,2003,S350,경기
272,BMW,187966.0,5시리즈 (F10),가솔린,1099.0,2012,528i,경기
273,BMW,169705.0,3시리즈 (E90),가솔린,499.0,2011,320i 세단 CP,울산
274,벤츠,130000.0,E-클래스 W211,가솔린,650.0,2007,E280 아방가르드,대전
275,아우디,88156.0,뉴 A4,디젤,1490.0,2016,30 TDI 다이나믹,경기
276,혼다,133764.0,CR-V,가솔린,790.0,2010,2.4 4WD,서울
277,아우디,150767.0,뉴 A3,디젤,790.0,2014,2.0 TDI,서울
278,재규어,135648.0,All New XJ,디젤,1650.0,2012,3.0D 프리미엄 럭셔리 SWB,광주
279,볼보,98779.0,S60,가솔린,1630.0,2014,T5,경기
280,렉서스,81051.0,IS250,가솔린,650.0,2008,2.5 프리미엄,경기
281,BMW,97675.0,X3 (E83),가솔린,580.0,2005,2.5i,서울
282,폭스바겐,86000.0,더 뉴 파사트,가솔린,1170.0,2013,2.5,경남
283,푸조,238034.0,308SW,디젤,340.0,2009,2.0 HDi,인천
284,렉서스,133574.0,RX450h,가솔린+전기,1980.0,2013,슈프림,경기
285,아우디,79198.0,뉴 A6,디젤,1850.0,2014,3.0 TDI 콰트로,경기
286,벤츠,42868.0,C-클래스 W205,가솔린,3249.0,2017,C200 AMG Line,경기
287,벤츠,66000.0,E-클래스 W212,가솔린,1399.0,2011,E300 엘레강스,서울
288,혼다,129620.0,시빅,가솔린+전기,350.0,2007,하이브리드,경기
289,벤츠,27772.0,AMG GT,가솔린,9127.0,2019,4도어 43 4MATIC+,경기
290,아우디,148105.0,뉴 A6,가솔린,570.0,2011,3.2 FSI,경기
291,아우디,109113.0,뉴 A4,가솔린,650.0,2012,2.0 TFSI 콰트로,인천
292,벤츠,70881.0,E-클래스 W212,가솔린,1620.0,2014,E200 엘레강스,서울
293,볼보,91332.0,S90,디젤,4090.0,2018,D4 인스크립션,인천
294,렉서스,69244.0,ES330,가솔린,630.0,2006,P-Grade,서울
295,닛산,129766.0,무라노,가솔린,730.0,2011,3.5,경기
296,포드,82518.0,뉴 토러스,가솔린,840.0,2014,2.0 Limited 에코부스트,경기
297,렉서스,150197.0,ES350,가솔린,590.0,2008,슈페리어,서울
298,볼보,137714.0,S80,디젤,680.0,2010,D5,경기
299,벤츠,47907.0,E-클래스 W213,가솔린,4890.0,2018,E300 4MATIC 익스클루시브,경기
300,BMW,101422.0,5시리즈 (G30),디젤,3550.0,2018,520d M 스포츠,경기
301,벤츠,37585.0,C-클래스 W205,디젤,2590.0,2015,C220 블루텍 아방가르드,경기
302,BMW,68727.0,5시리즈 (F10),가솔린,2450.0,2015,528i xDrive,경기
303,벤츠,100747.0,S-클래스 W222,디젤,5690.0,2016,S350 d 4MATIC,경기
304,재규어,122122.0,New XF,디젤,1150.0,2013,2.2D 럭셔리,광주
305,벤츠,20101.0,S-클래스 W222,가솔린+전기,13500.0,2020,S560eL,인천
306,아우디,94268.0,Q5,디젤,1680.0,2012,3.0 TDI 콰트로,부산
307,벤츠,189642.0,S-클래스 W221,가솔린,1280.0,2008,S500L,부산
308,혼다,111884.0,시빅,가솔린,330.0,2009,1.8,경기
309,아우디,108414.0,Q5,디젤,2050.0,2015,35 TDI 콰트로,경기
310,포드,153265.0,퓨전,가솔린,350.0,2011,2.5,경기
311,아우디,65800.0,뉴 A6,가솔린,3299.0,2017,40 TFSI 콰트로,경기
312,벤츠,152572.0,E-클래스 W212,가솔린,850.0,2011,E200 엘레강스,경기
313,포르쉐,12043.0,718 박스터,가솔린,11999.0,2020,2.5 GTS,경기
314,푸조,127466.0,207GT,가솔린,299.0,2008,1.6,경기
315,아우디,208766.0,Q5,디젤,1120.0,2012,2.0 TDI 콰트로,경기
316,벤츠,20488.0,E-클래스 W213,가솔린,5290.0,2018,E300 4MATIC 익스클루시브,경기
