,brand,mile,name,fuel,price,year,model,location
1988,BMW,132448.0,7시리즈 (G11),가솔린,5240.0,2016,750Li xDrive,경기
1989,BMW,28543.0,X6M (F16),가솔린,6800.0,2015,4.4,경기
1990,볼보,156942.0,V50,가솔린,590.0,2006,2.4i,경기
1991,포르쉐,37000.0,마칸,디젤,7150.0,2017,3.0 S 디젤,경기
1992,테슬라,12000.0,모델 Y,전기,4990.0,2021,스탠다드 레인지,충북
1993,BMW,48000.0,4시리즈 (F32),가솔린,3150.0,2018,420i M 스포츠 쿠페,경기
1994,BMW,73000.0,M6 (E63),가솔린,4890.0,2007,M6 쿠페,경기
1995,볼보,141509.0,S80,디젤,1150.0,2014,D4,경기
1996,미니,30022.0,쿠퍼 D 클럽맨,디젤,2099.0,2016,기본형,경기
1997,포드,108098.0,머스탱,가솔린,3650.0,2017,GT 컨버터블,경기
1998,미니,129741.0,쿠퍼 D,디젤,699.0,2012,SE,경기
1999,재규어,170258.0,S-TYPE,가솔린,590.0,2004,2.5,대구
2000,BMW,149098.0,5시리즈 (F10),디젤,1250.0,2011,520d,대구
2001,BMW,120206.0,X4 (F26),디젤,2199.0,2015,xDrive20d,경기
2002,BMW,63818.0,5시리즈 (G30),디젤,4799.0,2020,520d M 스포츠 플러스,경기
2003,BMW,63818.0,5시리즈 (G30),디젤,4799.0,2020,520d M 스포츠 플러스,경기
2004,BMW,60531.0,4시리즈 (F32),가솔린,2950.0,2017,420i M 스포츠 그란쿠페,서울
2005,아우디,130000.0,뉴 A6,디젤,2150.0,2016,40 TDI 콰트로,광주
2006,미니,121074.0,쿠퍼 D 컨트리맨,디젤,1099.0,2013,기본형,경기
2007,미니,121074.0,쿠퍼 D 컨트리맨,디젤,1099.0,2013,기본형,경기
2008,미니,32962.0,쿠퍼 D 클럽맨,디젤,2099.0,2016,기본형,경기
2009,재규어,34268.0,F-PACE,디젤,3800.0,2019,20d 프레스티지,경기
2010,벤츠,12976.0,C-클래스 W205,디젤,4450.0,2020,C220 d 4MATIC,경기
2011,미니,25000.0,쿠퍼 D,디젤,2050.0,2018,5도어 HIGH,경기
2012,미니,37000.0,쿠퍼 S,가솔린,2690.0,2019,기본형,서울
2013,벤츠,6500.0,CLS-클래스 C257,가솔린,9706.0,2020,CLS450 4MAITC 디지뇨 익스클루시브 에디션,서울
2014,벤츠,4399.0,GLC-클래스 X253,디젤,6500.0,2021,GLC220 d 4MATIC,서울
2015,벤틀리,52000.0,벤테이가,가솔린,18900.0,2018,6.0 W12,서울
2016,BMW,91227.0,4시리즈 (F32),가솔린,3120.0,2016,428i M 스포츠 컨버터블,부산
2017,BMW,114783.0,1시리즈 (F20),디젤,1030.0,2013,118d 어반 5도어,경기
2018,BMW,114783.0,1시리즈 (F20),디젤,1030.0,2013,118d 어반 5도어,경기
2019,마쯔다,3300.0,MX-5 MIATA,가솔린,3700.0,2020,MIATA,경기
2020,마세라티,18900.0,르반떼,가솔린,7900.0,2017,3.0 AWD 프리미엄,경기
2021,BMW,70.0,M2 (F87),가솔린,11500.0,2020,M2 CS 25주년,경기
2022,벤틀리,30000.0,벤테이가,가솔린,23800.0,2017,6.0 W12,경기
2023,롤스로이스,4800.0,레이스,가솔린,43500.0,2020,6.6,서울
2024,BMW,22000.0,M2 (F87),가솔린,6400.0,2020,M2 컴패티션,경기
2025,아우디,23918.0,뉴 A6,가솔린,3600.0,2018,40 TFSI 프리미엄,부산
2026,아우디,66081.0,Q7 (4M),디젤,4450.0,2016,35 TDI 콰트로 컴포트,부산
