,brand,mile,name,fuel,price,year,model,location
207,벤츠,80375.0,CLS-클래스 W218,가솔린,6490.0,2016,CLS63 AMG S 4MATIC,부산
208,미니,99094.0,쿠퍼 D,디젤,820.0,2013,SE,경기
209,미니,73000.0,쿠퍼,가솔린,1159.0,2013,오리지널,충남
210,미니,3489.0,쿠퍼 S,가솔린,3870.0,2021,JCW,부산
211,미니,3489.0,쿠퍼 S,가솔린,3870.0,2021,JCW,부산
212,미니,88819.0,쿠퍼 D,디젤,1880.0,2018,5도어 기본형,부산
213,미니,77056.0,쿠퍼 D,디젤,1250.0,2015,기본형,부산
214,미니,69646.0,쿠퍼,가솔린,890.0,2011,SE,충남
215,미니,151452.0,쿠퍼,가솔린,599.0,2011,SE,충남
216,미니,44552.0,쿠퍼,가솔린,2399.0,2019,5도어 기본형,서울
217,미니,136174.0,쿠퍼 S 컨버터블,가솔린,670.0,2008,기본형,경기
218,BMW,7200.0,2시리즈 액티브 투어러 (F45),디젤,3150.0,2020,스포츠,인천
219,BMW,96071.0,5시리즈 (F10),디젤,2680.0,2016,520d xDrive M 에어로 다이나믹,대구
220,닛산,126072.0,큐브,가솔린,750.0,2011,1.8 SL,경기
221,렉서스,42941.0,CT200h,가솔린+전기,2330.0,2016,1.8 슈프림,대구
222,미니,120000.0,쿠퍼,가솔린,555.0,2010,SE,서울
223,폭스바겐,160000.0,뉴 CC,가솔린,799.0,2013,2.0 TSI,서울
224,폭스바겐,139000.0,골프 6세대,디젤,699.0,2013,1.6 TDI 블루모션 스타일에디션,서울
225,인피니티,115000.0,Q50,디젤,1299.0,2015,2.2d 프리미엄,서울
226,미니,39999.0,쿠퍼,가솔린,2650.0,2018,5도어 HIGH,서울
227,미니,76424.0,쿠퍼 D,디젤,1740.0,2016,Mid,인천
228,캐딜락,5300.0,CT6,가솔린,5290.0,2019,3.6 스포츠 AWD,서울
229,미니,9483.0,쿠퍼,가솔린,2250.0,2018,5도어 기본형,서울
230,미니,115000.0,쿠퍼,가솔린,860.0,2010,메이페어,경북
231,미니,65092.0,쿠퍼 D,디젤,1530.0,2015,기본형,경기
232,BMW,50.0,X5 (G05),가솔린,7430.0,2021,xDrive 40i xLine,인천
233,미니,75069.0,쿠퍼 D,디젤,1300.0,2015,기본형,경기
234,렉서스,55100.0,뉴 ES300h,가솔린+전기,3400.0,2017,슈프림,대구
235,미니,161351.0,쿠퍼 SD,디젤,899.0,2013,기본형,경기
236,BMW,122380.0,5시리즈 (F10),디젤,1699.0,2012,525d xDrive,충남
237,미니,45820.0,쿠퍼,가솔린,1980.0,2015,Mid,경기
238,미니,45820.0,쿠퍼,가솔린,1980.0,2015,Mid,경기
239,미니,33044.0,쿠퍼 S,가솔린,2650.0,2019,기본형,경기
240,미니,83196.0,쿠퍼 S,가솔린,1850.0,2015,5도어 기본형,경기
241,시트로엥,15000.0,C3 에어크로스,디젤,1850.0,2019,1.5 BlueHDi 필,서울
242,아우디,103139.0,뉴 A6,디젤,2090.0,2016,35 TDI,경기
243,캐딜락,17056.0,에스컬레이드,가솔린,8500.0,2017,6.2 ESV,서울
244,혼다,83229.0,오딧세이,가솔린,1750.0,2013,3.5,서울
245,미니,23395.0,쿠퍼 S 클럽맨,가솔린,2890.0,2019,기본형,부산
246,미니,113616.0,쿠퍼,가솔린,930.0,2013,SE,부산
247,미니,23395.0,쿠퍼 S 클럽맨,가솔린,2890.0,2019,기본형,부산
248,미니,77000.0,쿠퍼,가솔린,630.0,2009,SE,경기
249,피아트,28799.0,500X,가솔린,1480.0,2016,2.4 팝스타,서울
250,미니,58232.0,쿠퍼,가솔린,780.0,2010,SE,경기
251,피아트,28799.0,500X,가솔린,1480.0,2016,2.4 팝스타,서울
252,미니,60000.0,쿠퍼,가솔린,1200.0,2013,SE,대구
253,벤츠,101000.0,C-클래스 W204,가솔린,750.0,2009,C300,서울
254,미니,105211.0,쿠퍼 S,가솔린,890.0,2012,기본형,충남
255,미니,69217.0,쿠퍼,가솔린,1120.0,2011,기본형,경기
256,미니,199554.0,쿠퍼 SD,디젤,730.0,2012,기본형,서울
257,닛산,120000.0,마치,가솔린,380.0,2005,1.3,전남
258,미니,9000.0,쿠퍼,가솔린,2650.0,2019,기본형,전남
259,벤츠,93000.0,CLS-클래스 W218,디젤,3390.0,2016,CLS250 d 4MATIC,부산
260,닛산,95914.0,알티마,가솔린,490.0,2010,3.5,경남
261,닛산,93208.0,큐브,가솔린,690.0,2011,1.8,경기
262,미니,138231.0,쿠퍼 D,디젤,730.0,2012,SE,서울
263,미니,112000.0,쿠퍼,가솔린,680.0,2010,SE,부산
264,포드,97000.0,F150,가솔린,6400.0,2018,5.0L,경기
265,미니,8900.0,쿠퍼 S,가솔린,3900.0,2021,JCW,경기
266,미니,3202.0,쿠퍼 S,가솔린,3950.0,2021,JCW,경기
267,미니,37500.0,쿠퍼 D,디젤,2400.0,2018,HIGH,경기
268,미니,86172.0,쿠퍼 S,가솔린,1390.0,2013,기본형,인천
269,피아트,74530.0,500X,가솔린,1250.0,2016,2.4 팝스타,인천
270,미니,157099.0,쿠퍼 S 컨버터블,가솔린,1030.0,2012,기본형,경기
271,미니,31181.0,쿠퍼 D 클럽맨,디젤,2290.0,2018,기본형,서울
272,벤츠,86824.0,CLS-클래스 W218,가솔린,4100.0,2016,CLS400 AMG Line,충남
273,마세라티,64846.0,기블리,가솔린,5500.0,2018,3.0 그란스포츠,서울
274,BMW,144774.0,5시리즈 (E60),가솔린,690.0,2010,528i 세단,대구
275,푸조,174114.0,207CC,가솔린,419.0,2008,1.6,경기
276,미니,29152.0,쿠퍼 클럽맨,가솔린,2490.0,2018,기본형,대구
277,미니,157456.0,쿠퍼,가솔린,800.0,2012,SE,경기
278,미니,29152.0,쿠퍼 클럽맨,가솔린,2490.0,2018,기본형,대구
279,지프,16403.0,컴패스 2세대,가솔린,2783.0,2019,2.4 리미티드,부산
280,미니,71287.0,쿠퍼,가솔린,1152.0,2013,오리지널,부산
281,벤츠,144000.0,C-클래스 W204,가솔린,949.0,2011,C200 CGI 아방가르드,대구
282,링컨,95579.0,뉴 MKZ,가솔린,1750.0,2015,2.0 AWD,부산
283,벤츠,25000.0,S-클래스 W222,가솔린,10583.0,2019,S350L,부산
284,미니,67511.0,쿠퍼,가솔린,1140.0,2012,SE,울산
285,미니,61556.0,쿠퍼 D,디젤,2030.0,2017,5도어 Mid,울산
286,미니,8087.0,쿠퍼 S,가솔린,3550.0,2021,HIGH,경기도
287,미니,90937.0,쿠퍼 D,디젤,1780.0,2016,5도어 HIGH,경기
288,도요타,125099.0,프리우스,가솔린+전기,1150.0,2015,1.8 E,경기
289,미니,132000.0,쿠퍼,가솔린,629.0,2011,SE,경남
290,렉서스,94233.0,ES350,가솔린,690.0,2007,프리미엄,부산
291,혼다,75825.0,시빅,가솔린,550.0,2008,1.8,대구
292,아우디,120000.0,뉴 A3,디젤,980.0,2014,2.0 TDI,대전
293,벤츠,54583.0,기타,디젤,3200.0,1990,기타,서울
294,미니,92761.0,쿠퍼,가솔린,1030.0,2013,SE,충남
295,미니,95343.0,쿠퍼,가솔린,1050.0,2013,SE,경기
296,미니,82477.0,쿠퍼,가솔린,1499.0,2014,기본형,대구
297,미니,65892.0,쿠퍼 S 컨버터블,가솔린,1999.0,2014,기본형,경기
298,인피니티,145000.0,M37,가솔린,690.0,2011,프리미엄,전남
299,미니,74768.0,쿠퍼 D,디젤,950.0,2012,SE,경기
300,미니,170000.0,쿠퍼 S 클럽맨,가솔린,690.0,2010,기본형,경기
301,미니,188780.0,쿠퍼,가솔린,540.0,2007,기본형,부산
302,벤츠,60218.0,E-클래스 W213,가솔린,4250.0,2017,E300 아방가르드,대구
303,미니,26629.0,쿠퍼 클럽맨,가솔린,2870.0,2020,기본형,서울
304,미니,103594.0,쿠퍼 D,디젤,850.0,2013,SE,경기
305,미니,69800.0,쿠퍼 S 클럽맨,가솔린,1380.0,2013,기본형,충남
306,미니,153096.0,쿠퍼,가솔린,670.0,2013,오리지널,경기
307,BMW,69100.0,3시리즈 (F30),디젤,2230.0,2017,320d,광주
308,벤츠,219000.0,E-클래스 W212,디젤,1190.0,2011,E220 CDI 아방가르드,대전
309,미니,93426.0,쿠퍼 클럽맨,가솔린,1290.0,2014,기본형,대전
310,벤츠,170000.0,C-클래스 W204,가솔린,1250.0,2009,C63 AMG 세단,대구
311,벤츠,125000.0,S-클래스 W222,가솔린,7600.0,2015,S63 AMG 4MATIC,인천
312,미니,243434.0,쿠퍼 컨버터블,가솔린,570.0,2010,기본형,충북
313,인피니티,29936.0,QX50 (P71A),가솔린,3399.0,2019,2.0 센서리 AWD,경기
314,인피니티,29936.0,QX50 (P71A),가솔린,3399.0,2019,2.0 센서리 AWD,경기
315,벤틀리,126428.0,플라잉스퍼 2세대,가솔린,3900.0,2014,6.0,경기
316,미니,116563.0,쿠퍼,가솔린,630.0,2007,기본형,서울
317,미니,44200.0,쿠퍼,가솔린,1599.0,2014,기본형,서울
318,벤츠,3000.0,S-클래스 W223,가솔린,19200.0,2021,S500L 4MATIC,충남
319,벤츠,180000.0,SEL/SEC,가솔린,4500.0,1980,280SEL,서울
320,캐딜락,107107.0,CTS 2세대,가솔린,950.0,2013,3.0 Performance,경기
321,캐딜락,107107.0,CTS 2세대,가솔린,950.0,2013,3.0 Performance,경기
322,벤츠,94540.0,S-클래스 W222,가솔린,7580.0,2015,S63 AMG 4MATIC,인천
323,벤츠,159259.0,C-클래스 W204,가솔린,1620.0,2009,C63 AMG 세단,경기
324,미니,70014.0,쿠퍼 S,가솔린,1999.0,2015,기본형,경기
325,혼다,23789.0,어코드 10세대,가솔린+전기,2550.0,2018,2.0 하이브리드 투어링,경기
326,크라이슬러,100000.0,PT 크루저,가솔린,320.0,2005,2.4L,부산
327,볼보,160000.0,C30,가솔린,370.0,2007,2.4i,부산
328,미니,117586.0,쿠퍼,가솔린,1380.0,2016,기본형,충북
329,미니,151391.0,쿠퍼 S 컨버터블,가솔린,990.0,2009,기본형,경기
330,캐딜락,165533.0,CTS 2세대,가솔린,599.0,2010,3.0 Performance,경북
331,BMW,158452.0,6시리즈 (F12),디젤,2550.0,2015,640d xDrive 그란쿠페,경기
332,미니,126560.0,쿠퍼 SD,디젤,810.0,2012,기본형,대구
333,미니,42753.0,쿠퍼 S,가솔린,2320.0,2016,5도어 기본형,서울
334,미니,55431.0,쿠퍼 S,가솔린,2450.0,2016,5도어 기본형,경기
335,벤츠,80000.0,E-클래스 W212,가솔린,1570.0,2011,E350 쿠페,부산
336,랜드로버,124714.0,레인지로버 4세대,디젤,6500.0,2014,4.4 SDV8 AB 디젤,경기
337,캐딜락,152092.0,CTS 2세대,가솔린,1100.0,2010,3.0 Sport Wagon,대전
338,미니,118904.0,쿠퍼,가솔린,590.0,2010,메이페어,대전
339,벤츠,159141.0,GLK-클래스 X204,디젤,1349.0,2012,GLK220 CDI 블루이피션시,전북
340,혼다,249000.0,파일럿,가솔린,1990.0,2013,3.5,전북
341,벤츠,7880.0,GLE-클래스 W167,디젤,11700.0,2021,GLE400d 4MATIC 쿠페,대구
342,미니,25852.0,쿠퍼 S,가솔린,2530.0,2019,5도어 기본형,인천
343,벤츠,220000.0,C-클래스 W204,가솔린,600.0,2011,C200 CGI 아방가르드,경남
344,포르쉐,20.0,718 박스터,가솔린,20800.0,2022,4.0 스파이더,인천
345,폭스바겐,112536.0,뉴 비틀,가솔린,1050.0,2007,2.0 카브리올레,대구
346,미니,8600.0,쿠퍼 클럽맨,가솔린,2749.0,2020,기본형,인천
347,벤츠,120000.0,C-클래스 W204,디젤,1150.0,2012,C220 CDI 아방가르드,부산
348,BMW,138600.0,X6 (E71),디젤,1900.0,2009,30d,부산
349,도요타,131000.0,시에나,가솔린,1500.0,2014,3.5,경북
350,미니,85045.0,쿠퍼 S 클럽맨,가솔린,1070.0,2010,기본형,충북
351,아우디,270000.0,뉴 A8,가솔린,1470.0,2011,4.2 FSI 콰트로 LWB,경기
352,피아트,83078.0,500X,디젤,1210.0,2016,2.0 디젤 크로스 AWD,경기
353,닛산,121000.0,알티마,가솔린,1250.0,2017,2.5,경기
354,포르쉐,95583.0,파나메라,디젤,5550.0,2013,3.0 디젤,충남
355,렉서스,37986.0,뉴 IS200t,가솔린,2750.0,2016,슈프림,인천
356,미니,139000.0,쿠퍼 S,가솔린,760.0,2011,기본형,광주
357,BMW,83440.0,5시리즈 (F10),가솔린,2550.0,2015,528i,대구
358,BMW,156881.0,5시리즈 (F10),가솔린,1090.0,2010,523i,대구
359,인피니티,41737.0,Q70,가솔린,1890.0,2016,3.7 스타일,대구
360,도요타,39697.0,프리우스 4세대,가솔린+전기,2030.0,2018,1.8 E,경기
361,도요타,39697.0,프리우스 4세대,가솔린+전기,2030.0,2018,1.8 E,경기
362,포르쉐,24838.0,파나메라 (971),가솔린,15280.0,2018,2.9 4S,대구
363,BMW,152009.0,7시리즈 (F01),가솔린,2499.0,2011,740Li M 스포츠,대구
364,미니,110784.0,쿠퍼 D,디젤,890.0,2012,기본형,인천
365,피아트,81668.0,500,가솔린,1000.0,2013,1.4 라운지,대구
366,랜드로버,41668.0,레인지로버 이보크 2세대,디젤,5790.0,2020,D180 R-다이나믹 SE,대구
367,미니,88981.0,쿠퍼 D,디젤,1480.0,2015,5도어 Mid,경기
368,미니,88981.0,쿠퍼 D,디젤,1480.0,2015,5도어 Mid,경기
369,BMW,202971.0,5시리즈 (F10),디젤,1090.0,2013,520d,대구
370,다이하쯔,86564.0,미라 코코아,가솔린,790.0,2010,0.6,경기
371,미니,6803.0,쿠퍼 클럽맨,가솔린,3189.0,2020,기본형,경기
