,brand,mile,name,fuel,price,year,model,location
33,폭스바겐,53115.0,뉴 티구안,디젤,1590.0,2013,2.0 TDI 프리미엄,경기
34,BMW,72608.0,7시리즈 (F01),디젤,3470.0,2013,730Ld,경기
35,미니,69663.0,쿠퍼 D 컨트리맨,디젤,1350.0,2012,ALL4,서울
36,벤츠,113822.0,E-클래스 W212,가솔린,1080.0,2010,E300 엘레강스,경기
37,미니,61687.0,쿠퍼 클럽맨,가솔린,990.0,2010,기본형,서울
38,닛산,162832.0,큐브,가솔린,480.0,2011,1.8 S,광주
39,아우디,277332.0,뉴 A8,가솔린,1950.0,2013,4.0 TFSI 콰트로 LWB,부산
40,캐딜락,122271.0,CTS 2세대,가솔린,777.0,2008,3.6 Premium,대구
41,벤틀리,83000.0,플라잉스퍼 2세대,가솔린,8900.0,2014,6.0,서울
42,아우디,65500.0,뉴 A8,가솔린,12500.0,2015,6.3 FSI 콰트로 LWB,울산
43,아우디,129689.0,A7,가솔린,1950.0,2012,3.0 TFSI 콰트로 엔트리,경기
44,미니,59951.0,쿠퍼 SD 컨트리맨,디젤,1590.0,2012,ALL4,광주
45,미니,124004.0,쿠퍼 D,디젤,1360.0,2015,Mid,서울
46,미니,120570.0,쿠퍼 D 페이스맨,디젤,1250.0,2013,기본형,광주
47,벤틀리,24000.0,뮬산,가솔린,29900.0,2019,6.8 스피드,인천
48,미니,42000.0,쿠퍼 D 클럽맨,디젤,2230.0,2017,High,인천
49,미니,120570.0,쿠퍼 D 페이스맨,디젤,1250.0,2013,기본형,광주
50,폭스바겐,57620.0,뉴 티구안,디젤,1690.0,2014,2.0 TDI 프리미엄,대구
51,포르쉐,158817.0,뉴 카이엔,디젤,3550.0,2013,3.0 디젤,경기
52,포르쉐,160776.0,파나메라,가솔린,5300.0,2013,4.8 GTS,인천
53,포르쉐,104749.0,뉴 카이엔,디젤,5990.0,2016,3.0 디젤,서울
54,포르쉐,104749.0,뉴 카이엔,디젤,5990.0,2016,3.0 디젤,서울
55,도요타,25835.0,캠리 (XV70),가솔린+전기,3099.0,2019,2.5 XLE 하이브리드,서울
56,벤틀리,32599.0,플라잉스퍼 2세대,가솔린,11300.0,2014,6.0,경기
57,도요타,52875.0,RAV4,가솔린+전기,2900.0,2018,2.5 4WD 하이브리드,경기
58,벤츠,247839.0,SEL/SEC,디젤,3900.0,1980,300SD,서울
59,포르쉐,11500.0,카이엔 (PO536),가솔린,11700.0,2019,3.0,서울
60,도요타,52875.0,RAV4,가솔린+전기,2900.0,2018,2.5 4WD 하이브리드,경기
61,폭스바겐,122961.0,뉴 티구안,디젤,1120.0,2013,2.0 TDI 프리미엄,경기
