,brand,mile,name,fuel,price,year,model,location,color
31325,벤츠,78759,E-클래스 W212,가솔린,3590,2017,E200 카브리올레,부산,흰색
31326,벤츠,84143,E-클래스 W212,가솔린,3790,2015,E400 카브리올레,부산,흰색
31327,BMW,48745,2시리즈 액티브 투어러 (F45),디젤,2240,2018,조이,부산,흰색
31328,아우디,68000,R8,가솔린,10500,2015,5.2 V10 쿠페,부산,흰색
31329,폭스바겐,88865,폴로,디젤,1159,2015,1.4 TDI R-Line,경기,흰색
31330,아우디,160000,뉴 A6,디젤,1299,2012,3.0 TDI 콰트로,경기,흰색
31331,BMW,118539,5시리즈 (F10),디젤,2140,2014,520d xDrive 럭셔리,경기,흰색
31332,재규어,13839,All New XJ,디젤,8500,2019,3.0D 프리미엄 럭셔리 LWB,경기,흰색
31333,아우디,90040,Q7 (4M),디젤,4530,2016,35 TDI 콰트로 프리미엄 Tech,경기,흰색
31334,아우디,232111,A7,디젤,1580,2014,3.0 TDI 콰트로 다이나믹,경기,흰색
31335,BMW,48745,2시리즈 액티브 투어러 (F45),디젤,2240,2018,조이,부산,흰색
31336,벤츠,69297,E-클래스 W213,디젤,4700,2019,E220d 익스클루시브,부산,흰색
31337,벤츠,78759,E-클래스 W212,가솔린,3590,2017,E200 카브리올레,부산,흰색
31338,벤츠,84143,E-클래스 W212,가솔린,3790,2015,E400 카브리올레,부산,흰색
31339,BMW,120661,5시리즈 (G30),디젤,3380,2017,520d M 스포츠,부산,흰색
31340,혼다,24809,오딧세이,가솔린,4180,2019,3.5,경기,흰색
31341,재규어,53300,New XF,디젤,1750,2015,2.2D 럭셔리,대구,흰색
31342,BMW,67334,i8,가솔린+전기,8990,2015,쿠페,서울,흰색
31343,벤츠,9756,A-클래스 W177,가솔린,3490,2020,A220 세단,경기,흰색
31344,벤츠,20228,CLS-클래스 C257,디젤,6990,2020,CLS300d AMG Line,경기,흰색
31345,랜드로버,20535,디스커버리 스포츠,디젤,4350,2019,2.0 TD4 HSE 럭셔리,경기,흰색
31346,랜드로버,20535,디스커버리 스포츠,디젤,4350,2019,2.0 TD4 HSE 럭셔리,경기,흰색
31347,벤츠,9756,A-클래스 W177,가솔린,3490,2020,A220 세단,경기,흰색
31348,벤츠,20228,CLS-클래스 C257,디젤,6990,2020,CLS300d AMG Line,경기,흰색
31349,마세라티,8318,르반떼,가솔린,7500,2017,3.0 AWD 스포츠,서울,흰색
31350,재규어,54084,XE,디젤,1899,2017,20d 프레스티지,경기,흰색
31351,BMW,53530,3시리즈 (F30),가솔린,2350,2016,320i M 스포츠,경기,흰색
31352,벤츠,24403,GLA-클래스 H247,가솔린,5099,2020,GLA250 4MATIC,경기,흰색
31353,BMW,152760,X6 (E71),가솔린,2290,2010,50i,경기,흰색
31354,아우디,115718,뉴 A3,디젤,1390,2015,35 TDI 다이나믹 스포트백,경기,흰색
31355,폭스바겐,128596,뉴 CC,디젤,1150,2014,2.0 TDI 블루모션 R라인,경기,흰색
31356,BMW,177036,3시리즈 (F30),디젤,1150,2013,320d,전북,흰색
31357,포르쉐,83064,뉴 카이엔,가솔린,5699,2013,4.8 GTS,서울,흰색
31358,벤츠,7132,스프린터,디젤,5400,2017,3.0 디젤,경기,흰색
31359,포르쉐,22907,파나메라 (971),가솔린,16900,2018,2.9 4S,경기,흰색
31360,벤츠,320,GLS-클래스 X167,가솔린,32700,2021,마이바흐 GLS600 4MAITC,경기,흰색
31361,벤츠,42495,스프린터,디젤,4980,2015,3.0 디젤,인천,흰색
31362,BMW,115213,5시리즈 (F10),디젤,1790,2013,525d xDrive,경기,흰색
31363,미니,101408,쿠퍼,가솔린,900,2011,SE,경기,흰색
31364,벤츠,61560,CLA-클래스 C117,가솔린,2970,2015,CLA45 AMG 4MATIC,경기,흰색
31365,폭스바겐,58816,뉴 티구안,디젤,1699,2016,2.0 TDI 컴포트,경기,흰색
31366,재규어,44830,XF (X260),디젤,2650,2017,20d 프레스티지 AWD,경기,흰색
31367,재규어,68217,All New XJ,가솔린,3790,2015,3.0 SC AWD 프리미엄 럭셔리 LWB,경남,흰색
31368,폭스바겐,122168,폴로,디젤,849,2015,1.4 TDI R-Line,부산,흰색
31369,벤츠,76741,GLE-클래스 W166,디젤,6090,2017,GLE350 d 4MATIC 쿠페,경기,흰색
31370,테슬라,114192,모델 S,전기,6000,2017,90D,서울,흰색
31371,벤츠,76741,GLE-클래스 W166,디젤,6090,2017,GLE350 d 4MATIC 쿠페,경기,흰색
31372,링컨,75567,컨티넨탈 10세대,가솔린,3390,2017,3.0 프레지덴셜 AWD,경기,흰색
31373,벤츠,71108,E-클래스 W213,디젤,4190,2018,E220d 4MATIC 익스클루시브,경기,흰색
31374,벤츠,231361,M-클래스 W164,디젤,1490,2011,ML300 CDI 4MATIC 그랜드 에디션,충북,흰색
31375,테슬라,15880,모델 3,전기,4900,2021,스탠다드 레인지 플러스,충북,흰색
31376,벤츠,74668,C-클래스 W205,가솔린,2700,2016,C200 아방가르드,서울,흰색
31377,혼다,120242,인사이트,가솔린+전기,779,2011,일반형,경기,흰색
31378,벤츠,62489,CLS-클래스 W218,디젤,4099,2016,CLS250 d 4MATIC,경기,흰색
31379,벤츠,66985,E-클래스 W212,가솔린,3180,2015,E300 4MATIC 아방가르드,경기,흰색
31380,벤츠,89369,E-클래스 W212,가솔린,3080,2014,E200 카브리올레,경기,흰색
31381,벤츠,82998,E-클래스 W212,가솔린,2990,2015,E200 카브리올레,경기,흰색
31382,렉서스,41974,ES300h 7세대,가솔린+전기,5080,2019,이그제큐티브,경기,흰색
31383,아우디,112166,Q3,디젤,2140,2016,30 TDI 콰트로,경기,흰색
31384,아우디,90619,뉴 A6,디젤,2800,2018,35 TDI,경기,흰색
31385,벤츠,74668,C-클래스 W205,가솔린,2700,2016,C200 아방가르드,서울,흰색
31386,벤츠,33263,GLA-클래스 X156,디젤,2530,2016,GLA200 d,경기,흰색
31387,닛산,156755,370Z,가솔린,1370,2009,3.7 쿠페,경기,흰색
31388,BMW,151763,3시리즈 (F30),디젤,1350,2013,320d 투어링,경기,흰색
31389,랜드로버,124467,레인지로버,가솔린,3250,2010,V8 5.0 Supercharged,경기,흰색
31390,BMW,103753,X4 (F26),디젤,2990,2015,xDrive20d,경기,흰색
31391,아우디,112787,Q5,디젤,1520,2010,2.0 TDI 콰트로 다이나믹,경기,흰색
31392,포드,92000,몬데오 4세대,디젤,1490,2017,2.0 티타늄,광주,흰색
31393,BMW,35197,7시리즈 (G11),가솔린,7850,2017,740Li xDrive M 스포츠,광주,흰색
31394,BMW,35197,7시리즈 (G11),가솔린,7850,2017,740Li xDrive M 스포츠,광주,흰색
31395,벤츠,93769,C-클래스 W205,가솔린,2640,2018,C200,인천,흰색
31396,닛산,20213,맥시마 (A36),가솔린,1999,2017,3.5 플래티넘,인천,흰색
31397,인피니티,95050,G37,가솔린,660,2010,세단 프리미엄,인천,흰색
31398,지프,12904,그랜드 체로키,가솔린,4100,2019,3.6 리미티드,인천,흰색
31399,폭스바겐,86865,더 뉴 파사트,가솔린,680,2013,2.5,인천,흰색
31400,BMW,72221,X3 (F25),디젤,2900,2014,xDrive 20d 하이,인천,흰색
31401,BMW,123671,Z4 (E89),가솔린,3090,2012,sDrive 35iS,경남,흰색
31402,아우디,77610,A7,디젤,3690,2016,50 TDI 콰트로 프리미엄,경기,흰색
31403,아우디,8300,Q3 (F3),디젤,4550,2020,35 TDI 프리미엄 스포트백,경기,흰색
31404,BMW,99800,3시리즈 (F30),디젤,2070,2017,320d,광주,흰색
31405,람보르기니,40951,가야르도,가솔린,8900,2007,5.0 V10 스파이더,경기,흰색
31406,벤츠,7045,E-클래스 W213,디젤,7000,2021,E220d 4MATIC AMG Line,경남,흰색
31407,아우디,11000,뉴 A3,가솔린,2750,2020,40 TFSI,경기,흰색
31408,벤츠,1400,GLE-클래스 W167,디젤,8277,2021,GLE400d 4MATIC 쿠페,충남,흰색
31409,재규어,70621,F-PACE,디젤,3890,2019,20d 포트폴리오,경기,흰색
31410,재규어,70621,F-PACE,디젤,3890,2019,20d 포트폴리오,경기,흰색
31411,포드,39097,익스플로러,가솔린,3700,2018,2.3 리미티드 4WD,경북,흰색
31412,재규어,50563,New XF,가솔린,1420,2013,2.0 럭셔리,경기,흰색
31413,벤츠,23977,GLA-클래스 X156,가솔린,3490,2019,GLA220 프리미엄,경기,흰색
31414,폭스바겐,93720,뉴 제타,디젤,930,2014,2.0 TDI,경기,흰색
31415,BMW,61000,M5 (F10),가솔린,4100,2013,M5 세단,경북,흰색
31416,BMW,115658,3시리즈 (E90),디젤,790,2011,320d 세단 M 스포츠,대구,흰색
31417,포드,141746,익스플로러,가솔린,2250,2016,2.3 리미티드 4WD,경기,흰색
31418,재규어,67096,F-PACE,디젤,3170,2017,20d 프레스티지,대전,흰색
31419,렉서스,114836,뉴 ES300h,가솔린+전기,2280,2014,이그제큐티브,경북,흰색
31420,BMW,115226,5시리즈 (G30),가솔린,3800,2017,530i xDrive M 스포츠 플러스,대전,흰색
31421,BMW,66542,X6 (F16),디젤,5550,2017,xDrive 30d,대전,흰색
31422,BMW,5106,7시리즈 (G11),가솔린,12200,2021,740Li xDrive M 스포츠,대전,흰색
31423,푸조,10822,2008,디젤,2130,2019,1.5 BlueHDi 알뤼르,부산,흰색
31424,BMW,90980,5시리즈 GT (F07),디젤,2950,2015,GT ED Edition,경기,흰색
31425,재규어,60393,New XF,디젤,1990,2015,2.2D R-Sport,경기,흰색
31426,벤츠,5,A-클래스 W177,디젤,3790,2021,A200d 세단,서울,흰색
31427,BMW,202000,X6 (F16),디젤,3790,2015,xDrive 40d,충북,흰색
31428,랜드로버,119195,디스커버리 스포츠,디젤,2099,2016,2.0 TD4 SE,대구,흰색
31429,BMW,46000,5시리즈 (G30),디젤,4299,2017,520d M 스포츠 플러스,광주,흰색
31430,BMW,81888,5시리즈 (G30),디젤,3700,2018,520d 럭셔리 스페셜 에디션,서울,흰색
31431,BMW,84314,5시리즈 (G30),디젤,4050,2018,520d xDrive M 스포츠 플러스,서울,흰색
31432,BMW,79961,5시리즈 (G30),디젤,62,2017,520d xDrive M 스포츠 플러스,서울,흰색
31433,BMW,74867,3시리즈 GT (F34),디젤,2900,2017,GT 320d,서울,흰색
31434,BMW,48206,5시리즈 (G30),가솔린,4650,2017,530i xDrive M 스포츠 플러스,서울,흰색
31435,BMW,81791,5시리즈 (G30),디젤,3700,2018,520d 럭셔리 스페셜 에디션,서울,흰색
31436,BMW,3807,7시리즈 (G11),가솔린,11500,2021,740Li xDrive 디자인 퓨어 엑셀런스,서울,흰색
31437,벤츠,168000,C-클래스 W204,디젤,990,2012,C220 CDI 아방가르드,충북,흰색
31438,랜드로버,55000,디스커버리 5,디젤,5490,2018,3.0 TD6 HSE,충북,흰색
31439,재규어,130639,All New XJ,디젤,2570,2013,3.0D 프리미엄 럭셔리 LWB,광주,흰색
31440,벤틀리,18568,컨티넨탈 GT 2세대,가솔린,17500,2015,4.0 GT3-R,서울,흰색
31441,북기은상,36733,CK 미니밴,가솔린,320,2016,1.3,광주,흰색
31442,폭스바겐,176386,시로코,디젤,1170,2012,2.0 TDI R-Line,광주,흰색
31443,재규어,130639,All New XJ,디젤,2570,2013,3.0D 프리미엄 럭셔리 LWB,광주,흰색
31444,벤츠,97000,S-클래스 W222,가솔린,12800,2018,S63 AMG 4MATIC+,경기,흰색
31445,미니,51600,쿠퍼 D 컨트리맨,디젤,2100,2016,ALL4,경기,흰색
31446,BMW,145636,3시리즈 (F30),디젤,1249,2012,320d,경기,흰색
31447,아우디,132000,뉴 A4,가솔린,650,2011,2.0 TFSI,경기,흰색
31448,벤츠,81377,C-클래스 W204,가솔린,1190,2011,C200 CGI,경기,흰색
31449,렉서스,58215,뉴 ES300h,가솔린+전기,4099,2018,이그제큐티브,경기,흰색
31450,볼보,35511,XC40,가솔린,4300,2019,T4 R-디자인,경기,흰색
31451,폭스바겐,138536,뉴 CC,디젤,1280,2015,2.0 TDI 블루모션,전북,흰색
31452,아우디,191910,뉴 A6,디젤,1130,2013,2.0 TDI,경기,흰색
31453,볼보,119211,S80,가솔린,750,2008,4.4 AWD,경기,흰색
31454,애스턴마틴,12704,뱅퀴시,가솔린,12900,2015,6.0 V12 쿠페,경기,흰색
31455,폭스바겐,194754,페이톤,디젤,1150,2011,V6 3.0 TDI,경기,흰색
31456,테슬라,15243,모델 3,전기,9999,2020,퍼포먼스,경기,흰색
31457,스마트,25388,포투 쿠페,가솔린,1400,2015,쿠페,경기,흰색
31458,포드,64432,뉴 토러스,가솔린,1250,2014,2.0 Limited 에코부스트,광주,흰색
31459,폭스바겐,20799,티구안 2세대,디젤,3700,2020,2.0 TDI 4모션 프레스티지,서울,흰색
31460,아우디,89000,뉴 A6,디젤,1699,2012,35 TDI 콰트로,서울,흰색
31461,벤츠,143665,GLK-클래스 X204,디젤,1550,2012,GLK220 CDI 블루이피션시,전북,흰색
31462,벤츠,10900,GLA-클래스 H247,가솔린,3180,2021,GLA250 4MATIC,부산,흰색
31463,벤츠,10600,A-클래스 W177,가솔린,4080,2021,A250 4MATIC 세단,부산,흰색
31464,벤츠,123413,B-클래스 W245,가솔린,790,2010,B200,부산,흰색
31465,재규어,44000,XKR,가솔린,2950,2009,4.2 쿠페,광주,흰색
31466,랜드로버,66000,레인지로버 4세대,디젤,9400,2017,4.4 SDV8 AB 디젤,부산,흰색
31467,랜드로버,12311,디스커버리 스포츠 2세대,디젤,4950,2020,D150 S,부산,흰색
31468,북기은상,43700,CK 미니트럭,가솔린,380,2016,1.3,경기,흰색
31469,벤츠,80278,E-클래스 W212,가솔린,1450,2011,E350 쿠페,경기,흰색
31470,BMW,49812,5시리즈 (G30),가솔린,5490,2019,530i xDrive M 스포츠 플러스,경기,흰색
31471,BMW,49812,5시리즈 (G30),가솔린,5490,2019,530i xDrive M 스포츠 플러스,경기,흰색
31472,벤츠,117796,E-클래스 W212,가솔린,1150,2011,E300 엘레강스,인천,흰색
31473,폭스바겐,83489,뉴 티구안,디젤,1540,2014,2.0 TDI 프리미엄,인천,흰색
31474,닛산,76128,맥시마 (A36),가솔린,1990,2018,3.5 플래티넘,인천,흰색
31475,아우디,115364,뉴 A6,가솔린,800,2011,2.0 TFSI 스포츠,충남,흰색
31476,포르쉐,55708,파나메라 (971),가솔린,16400,2017,4.0 터보,서울,흰색
31477,랜드로버,54228,레인지로버 스포츠 2세대,디젤,8990,2019,3.0 SDV6 HSE 다이나믹,경기,흰색
31478,랜드로버,115007,디스커버리 4,디젤,3890,2016,3.0 SDV6 SE,경기,흰색
31479,폭스바겐,110515,더 뉴 파사트,디젤,890,2013,2.0 TDI,경기,흰색
31480,스마트,170000,포포,가솔린,1270,2005,1.3,서울,흰색
31481,BMW,85547,4시리즈 (F32),가솔린,2980,2014,428i M 스포츠 컨버터블,부산,흰색
31482,BMW,55370,X5M (F15),가솔린,7080,2016,4.4,경기,흰색
31483,벤츠,25361,GLC-클래스 X253,디젤,4550,2017,GLC220 d 4MATIC 프리미엄,경기,흰색
31484,BMW,85547,4시리즈 (F32),가솔린,2980,2014,428i M 스포츠 컨버터블,부산,흰색
31485,BMW,55370,X5M (F15),가솔린,7080,2016,4.4,경기,흰색
31486,벤츠,25361,GLC-클래스 X253,디젤,4550,2017,GLC220 d 4MATIC 프리미엄,경기,흰색
31487,벤츠,5532,E-클래스 W213,가솔린,6278,2021,E250 아방가르드,경기,흰색
31488,폭스바겐,96818,뉴 티구안,디젤,1450,2015,2.0 TDI 컴포트,경기,흰색
31489,아우디,3313,A6 (C8),가솔린,5850,2021,45 TFSI 콰트로,경기,흰색
31490,벤츠,18301,GLE-클래스 W167,디젤,9190,2020,GLE300d 4MATIC,경기,흰색
31491,BMW,101000,6시리즈 (F12),디젤,4180,2016,640d xDrive M 스포츠 그란쿠페,경기,흰색
31492,벤츠,67629,E-클래스 W212,디젤,2590,2014,E220 CDI 아방가르드,서울,흰색
31493,포르쉐,51042,718 박스터,가솔린,7650,2017,2.0,서울,흰색
31494,아우디,146582,A7,디젤,2050,2014,3.0 TDI 콰트로 엔트리,대전,흰색
31495,푸조,54620,208,디젤,980,2017,1.6 BlueHDi 알뤼르 5도어,대전,흰색
31496,벤츠,152600,E-클래스 W212,가솔린,1390,2013,E300 아방가르드 스포츠 패키지,경남,흰색
31497,푸조,169000,308,디젤,500,2013,1.6 e-HDi MCP,대구,흰색
31498,BMW,77000,2시리즈 (F22),디젤,2300,2014,220d M 스포츠 쿠페,부산,흰색
31499,볼보,105057,V40,디젤,1020,2015,D2,경기,흰색
31500,벤츠,126453,C-클래스 W204,가솔린,720,2009,C200K 아방가르드,인천,흰색
31501,푸조,62654,2008,디젤,1020,2015,1.6 BlueHDi 악티브,인천,흰색
31502,닷지,7098,챌린저,가솔린,5100,2017,3.6,서울,흰색
31503,BMW,20000,4시리즈 (F32),가솔린,3721,2020,430i M 스포츠 컨버터블,경기,흰색
31504,폭스바겐,89394,뉴 티구안,디젤,1360,2014,2.0 TDI 컴포트,경기,흰색
31505,폭스바겐,89394,뉴 티구안,디젤,1360,2014,2.0 TDI 컴포트,경기,흰색
31506,미니,14968,쿠퍼 S,가솔린,2930,2019,5도어 기본형,경기,흰색
31507,벤츠,48172,B-클래스 W246,디젤,2340,2017,B200 d,경기,흰색
31508,아우디,39052,A4 (B9),디젤,2930,2018,35 TDI 프리미엄,전북,흰색
31509,아우디,39052,A4 (B9),디젤,2930,2018,35 TDI 프리미엄,전북,흰색
31510,벤츠,41000,GLC-클래스 X253,가솔린,0,2019,GLC300 4MATIC 쿠페,경남,흰색
31511,폭스바겐,115039,더 뉴 파사트,디젤,950,2015,2.0 TDI,경기,흰색
31512,벤츠,465,A-클래스 W177,가솔린,4300,2020,A250 4MATIC 세단,경남,흰색
31513,벤츠,4166,A-클래스 W177,가솔린,3950,2021,A220 해치백,경남,흰색
31514,벤츠,50496,E-클래스 W212,가솔린,3270,2014,E200 카브리올레,경기,흰색
31515,벤츠,145490,E-클래스 W212,디젤,1390,2013,E220 CDI 아방가르드,경기,흰색
31516,아우디,81528,뉴 A4,가솔린,1250,2012,2.0 TFSI 콰트로 다이나믹,경기,흰색
31517,벤츠,65066,GLE-클래스 W166,디젤,5350,2016,GLE350 d 4MATIC,경기,흰색
31518,BMW,31927,X3 (G01),디젤,5800,2019,xDrive 20d M 스포츠,경기,흰색
31519,폭스바겐,172442,골프 7세대,디젤,850,2015,2.0 TDI,경기,흰색
31520,푸조,77548,2008,디젤,940,2016,1.6 e-HDi 악티브,경기,흰색
31521,벤츠,75194,B-클래스 W245,가솔린,960,2011,B200,경기,흰색
31522,벤츠,186318,S-클래스 W221,가솔린,1250,2008,S550,경기,흰색
31523,도요타,125466,시에나,가솔린,1330,2013,3.5,경기,흰색
31524,벤츠,37611,E-클래스 W213,가솔린,4950,2018,E300 4MATIC 아방가르드,서울,흰색
31525,벤츠,45402,GLC-클래스 X253,디젤,4350,2018,GLC220 d 4MATIC,서울,흰색
31526,닛산,71789,큐브,가솔린,930,2012,1.8 SL,경기,흰색
31527,랜드로버,145432,디스커버리 4,디젤,3650,2015,3.0 SDV6 SE,경기,흰색
31528,미니,126515,쿠퍼 SD 컨트리맨,디젤,1390,2014,ALL4,경기,흰색
31529,볼보,128598,XC60,디젤,1780,2016,D4,경기,흰색
31530,포르쉐,24608,카이엔 (PO536),가솔린,11000,2019,3.0,인천,흰색
31531,폭스바겐,142941,뉴 티구안,디젤,1150,2013,2.0 TDI 프리미엄,대구,흰색
31532,벤츠,113998,E-클래스 W212,가솔린,2790,2014,E200 카브리올레,부산,흰색
31533,BMW,221363,X6 (E71),디젤,2390,2013,40d,부산,흰색
31534,BMW,146861,5시리즈 GT (F07),디젤,1990,2013,GT 30d xDrive,경기,흰색
31535,벤츠,44594,S-클래스 W222,가솔린,9090,2016,S63 AMG 4MATIC,서울,흰색
31536,렉서스,61163,뉴 IS200t,가솔린,2350,2016,슈프림,부산,흰색
31537,벤츠,29376,E-클래스 W212,가솔린,3130,2014,E350 쿠페,대구,흰색
31538,BMW,58530,3시리즈 (F30),디젤,2400,2016,320d,울산,흰색
31539,벤츠,28785,E-클래스 W213,디젤,4999,2019,E220d 아방가르드,서울,흰색
31540,캐딜락,51323,ATS,가솔린,2190,2017,2.0 프리미엄,경기,흰색
31541,벤츠,14760,E-클래스 W213,가솔린,7390,2018,E400 카브리올레,경기,흰색
31542,재규어,138183,F-TYPE,가솔린,3999,2014,3.0 S 컨버터블,경기,흰색
31543,아우디,95553,뉴 A6,디젤,3050,2016,50 TDI 콰트로 프리미엄,경기,흰색
31544,벤틀리,119276,플라잉스퍼 1세대,가솔린,5300,2010,6.0,경기,흰색
31545,혼다,78710,올뉴어코드,가솔린,1370,2014,2.4,부산,흰색
31546,아우디,75059,Q5,디젤,1999,2012,3.0 TDI 콰트로,경기,흰색
31547,랜드로버,155000,디스커버리 4,디젤,2800,2012,3.0 SDV6 HSE,인천,흰색
31548,랜드로버,60836,레인지로버 4세대,디젤,8150,2016,4.4 SDV8 AB 디젤,인천,흰색
31549,벤츠,96095,C-클래스 W204,디젤,1000,2010,C220 CDI 블루이피션시,대구,흰색
31550,벤츠,143988,CL-클래스 C216,가솔린,2150,2008,CL63 AMG,대구,흰색
31551,동풍소콘,24,C35,가솔린,850,2018,5인승밴 스탠다드,인천,흰색
31552,동풍소콘,18,펜콘 ix5,가솔린,1950,2019,1.5,인천,흰색
31553,동풍소콘,13644,펜콘 ix5,가솔린,1650,2019,1.5,인천,흰색
31554,아우디,91899,A7,디젤,3540,2016,50 TDI 콰트로 프리미엄,광주,흰색
31555,마세라티,39578,기블리,디젤,3660,2016,3.0 디젤,서울,흰색
31556,벤츠,102,C-클래스 W205,가솔린,12600,2020,C63 S AMG 쿠페,경남,흰색
31557,벤츠,1360,A-클래스 W177,가솔린,4300,2020,A250 4MATIC 세단,경남,흰색
31558,벤츠,1486,A-클래스 W177,가솔린,6200,2020,AMG A45 4MATIC+ 해치백,경남,흰색
31559,벤츠,14229,CLS-클래스 C257,가솔린,9700,2021,CLS450 4MATIC AMG Line,경남,흰색
31560,벤츠,8130,CLA-클래스 C118,가솔린,7400,2020,AMG CLA 45 S 4MATIC+,경남,흰색
