,brand,name,type,km,year,accident,color,location,price,wd,trim
64,도요타,프리우스,하이브리드,13523,2019,무사고,흰색,부산,2550,2WD,1.8
65,도요타,RAV4,하이브리드,33861,2020,무사고,흰색,서울,4050,4WD,2.5
66,도요타,프리우스,하이브리드,13523,2019,무사고,흰색,부산,44,2WD,1.8
67,도요타,RAV4,하이브리드,27950,2018,무사고,흰색,경기,2800,4WD,2.5
68,도요타,캠리,하이브리드,27632,2017,무사고,흰색,서울,2130,2WD,XLE
69,도요타,프리우스,하이브리드,31345,2019,무사고,흰색,경기,3300,2WD,1.8
70,도요타,캠리,하이브리드,34474,2018,무사고,흰색,경기,2890,2WD,2.5 XLE
71,도요타,캠리,가솔린,94547,2014,무사고,흰색,부산,1050,2WD,2.5 XLE
72,도요타,RAV4,하이브리드,27757,2020,무사고,흰색,경기,3820,4WD,2.5
73,도요타,RAV4,하이브리드,96432,2017,무사고,흰색,경기,2280,4WD,2.5
74,도요타,프리우스,하이브리드,27498,2019,무사고,흰색,경기,2480,2WD,1.8
75,도요타,프리우스,하이브리드,30127,2018,무사고,흰색,경기,2099,2WD,1.8 E
76,도요타,프리우스,하이브리드,10386,2019,무사고,흰색,경기,3350,2WD,1.8
77,도요타,캠리,하이브리드,60078,2018,무사고,기타,서울,2650,2WD,2.5 XLE
79,도요타,시에나,가솔린,82332,2014,무사고,기타,경기,1490,2WD,3.5
80,도요타,캠리,하이브리드,30528,2018,무사고,기타,경기,2830,2WD,2.5 XLE
81,도요타,캠리,하이브리드,18636,2019,무사고,기타,부산,2950,2WD,2.5 XLE
82,도요타,WiLL,가솔린,143103,2004,무사고,기타,충남,275,2WD,CYPHA
83,도요타,RAV4,가솔린,117808,2011,무사고,흰색,서울,1070,4WD,2.5
84,도요타,프리우스,하이브리드,8972,2020,무사고,흰색,경기,2020,2WD,1.5
85,도요타,프리우스,하이브리드,39697,2018,무사고,흰색,경기,2030,2WD,1.8 E
86,도요타,시에나,가솔린,57413,2015,무사고,기타,경기,2400,AWD,3.5
87,도요타,프리우스,하이브리드,48278,2018,무사고,기타,경기,1490,2WD,1.5
88,도요타,86,가솔린,105860,2013,무사고,기타,경기,1750,2WD,2.0
89,도요타,수프라,가솔린,3772,2020,무사고,기타,광주,8500,2WD,GR 3.0
90,도요타,RAV4,하이브리드,21530,2019,무사고,회색,서울,3950,4WD,2.5
91,도요타,아발론,가솔린,18379,2017,무사고,회색,경기,2450,2WD,리미티드
92,도요타,시에나,가솔린,43268,2015,무사고,회색,대구,2690,AWD,3.5
93,도요타,시에나,가솔린,91038,2017,무사고,회색,경기,2299,AWD,3.5
94,도요타,프리우스,하이브리드,7797,2019,무사고,회색,경기,2500,2WD,1.8
95,도요타,프리우스,하이브리드,38136,2017,무사고,회색,경기,2280,2WD,1.8
96,도요타,RAV4,가솔린,110422,2015,무사고,회색,경기,1370,4WD,2.5
97,도요타,캠리,가솔린,39751,2016,무사고,회색,부산,1690,2WD,2.5 XLE
98,도요타,프리우스,하이브리드,99264,2012,무사고,회색,인천,890,2WD,1.8 E
99,도요타,RAV4,하이브리드,12856,2019,무사고,회색,경기,3890,4WD,2.5
100,도요타,프리우스,하이브리드,69396,2017,무사고,회색,경기,1800,2WD,1.8 E
101,도요타,시에나,가솔린,29087,2017,무사고,회색,서울,3100,AWD,3.5
102,도요타,프리우스,하이브리드,40611,2018,무사고,회색,부산,1550,2WD,1.5
103,도요타,RAV4,가솔린,137232,2014,무사고,회색,경기,9999,4WD,2.5
104,도요타,캠리,가솔린,55726,2012,무사고,회색,서울,920,2WD,2.5 XLE
105,도요타,프리우스,하이브리드,81653,2017,무사고,회색,경기,1599,2WD,1.8 E
106,도요타,프리우스,하이브리드,141817,2017,무사고,회색,경기,1520,2WD,1.8 E
107,도요타,프리우스,하이브리드,17489,2020,무사고,회색,경기,1900,2WD,1.5
109,도요타,시에나,가솔린,147662,2016,무사고,회색,경기,1999,AWD,3.5
110,도요타,시에나,가솔린,109053,2014,무사고,회색,경기,1890,AWD,3.5
