,brand,name,type,km,year,accident,color,location,price,wd,trim
290,렉서스,S3,하이브리드,41633,2016,무사고,기타,서울,3250,2WD,슈프림XV60
291,렉서스,X3,하이브리드,82549,2015,단순교환,회색,서울,2790,2WD,슈프림
292,렉서스,S3,하이브리드,29536,2017,단순교환,회색,인천,3190,2WD,슈프림XV60
293,렉서스,S3,가솔린,89608,2013,무사고,회색,인천,1670,2WD,슈프림XV60
294,렉서스,X3,하이브리드,31043,2019,무사고,흰색,인천,4550,2WD,이그제큐티브
295,렉서스,X4,하이브리드,16300,2020,무사고,기타,인천,7190,2WD,이그제큐티브
296,렉서스,S3,하이브리드,56009,2015,무사고,회색,인천,2740,2WD,이그제큐티브XV60
297,렉서스,X2,하이브리드,57105,2019,무사고,흰색,서울,3750,2WD,2.0
298,렉서스,S3,하이브리드,41118,2017,무사고,기타,인천,3970,2WD,이그제큐티브XV60
299,렉서스,X2,하이브리드,31700,2019,무사고,회색,서울,3850,2WD,2.0
300,렉서스,500,가솔린,78990,2019,무사고,검정색,경남,6800,AWD,럭셔리
