,brand,name,year,info,km,location,price,type,color
58,쉐보레(GM대우),더 뉴 트랙스,17/02식,1.4 LT,"41,850km",경기,"1,350",가솔린,빨간색
59,기아,스팅어,20/04식,3.3 터보 AWD,"6,705km",경기,"3,970",가솔린,빨간색
60,현대,더 뉴 벨로스터,16/04식,1.6 터보 디 스펙,"43,259km",경기,"1,300",가솔린,빨간색
61,현대,그랜저 HG,11/04식,HG300 노블,"165,914km",대구,"1,630",가솔린,빨간색
62,기아,셀토스,21/03식(22년형),디젤 1.6 4WD,"9,347km",광주,"3,190",디젤,빨간색
63,쌍용,액티언,10/08식(11년형),2WD CX5 클럽,"124,043km",경기,299,디젤,빨간색
64,현대,벨로스터,11/09식(12년형),익스트림,"167,821km",충남,499,가솔린,빨간색
65,쉐보레(GM대우),더 넥스트 스파크,16/04식,LTZ,"50,135km",부산,860,가솔린,빨간색
66,쌍용,티볼리,15/04식,LX 2WD,"24,522km",서울,"1,250",가솔린,빨간색
67,기아,스팅어,17/12식(18년형),3.3 터보 AWD,"74,086km",대구,"3,450",가솔린,빨간색
68,기아,스포티지 R,13/02식,디젤 2WD TLX,"39,647km",광주,"1,299",디젤,빨간색
69,,,,,,,,,빨간색
70,쉐보레(GM대우),더 넥스트 스파크,15/11식(16년형),LTZ,"29,329km",대구,799,가솔린,빨간색
71,제네시스,G70,17/10식(18년형),2.0T,"64,918km",광주,"2,850",가솔린,빨간색
72,르노삼성,뉴QM3,18/04식,RE,"99,024km",부산,"1,250",디젤,빨간색
73,기아,스팅어,19/10식(20년형),2.0 터보 2WD,"13,882km",광주,"3,350",가솔린,빨간색
74,기아,더 뉴 레이,18/10식,럭셔리,"19,644km",부산,"1,250",가솔린,빨간색
75,제네시스,G70,18/07식,2.0T,"48,215km",부산,"3,100",가솔린,빨간색
76,현대,더 뉴 코나 하이브리드,20/10식(21년형),인스퍼레이션,"7,054km",대구,"2,970",가솔린+전기,빨간색
77,쉐보레(GM대우),All New 마티즈,09/03식,SX,"77,462km",광주,190,가솔린,빨간색
78,현대,쏘나타 (DN8),19/05식(20년형),2.0,"23,579km",충남,"2,259",가솔린,빨간색
79,기아,올 뉴 K3,18/05식(19년형),프레스티지,"49,973km",충남,"1,599",가솔린,빨간색
80,기아,스팅어,18/03식,3.3 터보 2WD,"15,338km",광주,"3,099",가솔린,빨간색
81,기아,스팅어,17/09식(18년형),2.0 터보 AWD,"79,657km",충남,"2,430",가솔린,빨간색
82,현대,더 뉴 맥스크루즈,16/12식(17년형),가솔린 3.3 4WD,"81,750km",경기,"2,450",가솔린,빨간색
83,제네시스,G70,18/04식,2.0T AWD,"79,144km",경기,"3,020",가솔린,빨간색
84,쉐보레(GM대우),더 뉴 트랙스,18/11식(19년형),1.6 디젤 LT,"59,127km",경기,"1,390",디젤,빨간색
85,르노삼성,클리오,18/12식(19년형),인텐스,"24,534km",경기,"1,390",디젤,빨간색
86,제네시스,G80,16/12식(17년형),3.3 T-GDI AWD,"56,106km",대구,"4,190",가솔린,빨간색
87,기아,더 뉴 모닝,16/01식,럭셔리,"42,790km",경기,780,가솔린,빨간색
88,쌍용,티볼리,16/03식,LX 2WD,"60,750km",서울,"1,287",가솔린,빨간색
89,기아,올 뉴 카니발,16/04식,9인승 노블레스,"97,170km",광주,"1,920",디젤,빨간색
90,쌍용,코란도 스포츠,16/01식,CX5 2WD,"58,961km",울산,"1,400",디젤,빨간색
91,현대,코나,17/12식(18년형),1.6 터보 2WD,"39,874km",대구,"1,850",가솔린,빨간색
92,기아,스팅어,20/08식,3.3 터보 AWD,"16,091km",경기,"3,920",가솔린,빨간색
93,기아,올 뉴 K3,18/04식(19년형),프레스티지,"78,234km",경기,"1,490",가솔린,빨간색
94,기아,스팅어,18/06식,3.3 터보 2WD,"29,617km",경기,"4,050",가솔린,빨간색
95,르노삼성,클리오,19/06식,인텐스,"20,294km",경기,"1,445",디젤,빨간색
96,쉐보레(GM대우),스파크,11/08식(12년형),LS,"169,682km",전북,280,가솔린,빨간색
97,현대,올 뉴 투싼,16/03식,디젤 1.7 2WD,"29,651km",경기,"1,880",디젤,빨간색
98,기아,올 뉴 프라이드,12/11식(13년형),1.6 GDI 세단,"68,843km",경기,590,가솔린,빨간색
99,현대,LF 쏘나타,14/06식(15년형),2.4 익스클루시브,"84,056km",인천,"1,199",가솔린,빨간색
100,현대,벨로스터 (JS),18/06식,1.6 터보 스포츠,"37,974km",광주,"1,890",가솔린,빨간색
101,현대,벨로스터,11/10식(12년형),DCT팩,"83,643km",충남,739,가솔린,빨간색
102,기아,스팅어,18/06식,3.3 터보 2WD,"29,617km",경기,"4,050",가솔린,빨간색
