,brand,name,info,type,km,year,accident,color,location,price,wd
3470,폭스바겐,파사트,2.0 TDI,디젤,178298,2012,무사고,흰색,인천,680,2WD
3476,폭스바겐,골프,2.0 TDI,디젤,172632,2015,무사고,흰색,경기,850,2WD
3536,폭스바겐,골프,2.0 TDI,디젤,138478,2015,무사고,흰색,충남,1080,2WD
3539,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,115649,2012,무사고,흰색,서울,1130,2WD
3557,폭스바겐,아테온,2.0 TDI 프레스티지,디젤,21634,2019,무사고,흰색,대구,3925,2WD
3570,폭스바겐,뉴 CC,2.0 TDI 블루모션,디젤,103177,2016,무사고,흰색,경기,1540,2WD
3575,폭스바겐,제타,1.4 TSI 프레스티지,가솔린,5996,2020,무사고,흰색,경기,2750,2WD
3595,폭스바겐,비틀,2.0 TDI 프리미엄,디젤,46936,2014,무사고,흰색,서울,1830,2WD
3625,폭스바겐,폴로,1.4 TDI R-Line 프리미엄,디젤,100376,2016,무사고,흰색,경기,1040,2WD
3631,폭스바겐,뉴 CC,2.0 TSI,가솔린,112288,2013,무사고,흰색,경기,1050,2WD
3635,폭스바겐,폴로,1.6 TDI R-Line,디젤,60804,2014,무사고,흰색,경기,1020,2WD
3664,폭스바겐,뉴 CC,2.0 TSI,가솔린,89446,2014,무사고,흰색,울산,1170,2WD
3672,폭스바겐,뉴 CC,2.0 TDI 블루모션,디젤,77008,2012,무사고,흰색,경기,1350,2WD
3706,폭스바겐,폴로,1.6 TDI R-Line,디젤,106529,2014,무사고,흰색,울산,800,2WD
3752,폭스바겐,제타,1.4 TSI 프레스티지,가솔린,11188,2020,무사고,흰색,경기,2575,2WD
3753,폭스바겐,골프,1.6 TDI,디젤,95015,2015,무사고,흰색,경기,1260,2WD
3774,폭스바겐,골프,2.0 GTI,가솔린,116052,2016,무사고,흰색,경기,1790,2WD
3823,폭스바겐,골프,2.0 TDI,디젤,164671,2011,무사고,흰색,부산,630,2WD
3824,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,198586,2016,무사고,흰색,서울,1150,2WD
3826,폭스바겐,골프,2.0 TDI 프리미엄,디젤,123523,2014,무사고,흰색,서울,1299,2WD
3835,폭스바겐,아테온,2.0 TDI 프레스티지 4모션,디젤,31805,2020,무사고,흰색,서울,4290,2WD
3836,폭스바겐,제타,1.4 TSI 프레스티지,가솔린,2761,2020,무사고,흰색,서울,2650,2WD
3841,폭스바겐,뉴 CC,2.0 TDI 블루모션,디젤,93614,2013,무사고,흰색,광주,1290,2WD
3853,폭스바겐,뉴 CC,2.0 TSI,가솔린,167851,2013,무사고,흰색,경기,800,2WD
3855,폭스바겐,티구안,2.0 TDI R-라인,디젤,149611,2014,무사고,흰색,경기,1350,2WD
3872,폭스바겐,시로코,2.0 TDI R-Line,디젤,176386,2012,무사고,흰색,광주,1170,2WD
3889,폭스바겐,티구안,2.0 TDI 컴포트,디젤,53444,2015,무사고,흰색,경기,9999,2WD
3893,폭스바겐,투아렉,V6 3.0 TDI 블루모션 프리미엄,디젤,150056,2016,무사고,흰색,경기,3090,2WD
3900,폭스바겐,티구안,2.0 TDI 4모션 프레스티지,디젤,12864,2020,무사고,흰색,경기,3890,2WD
3913,폭스바겐,폴로,1.6 TDI R-Line,디젤,96741,2013,무사고,흰색,대구,799,2WD
3952,폭스바겐,골프,2.0 TDI,디젤,102130,2014,무사고,흰색,전북,1250,2WD
3965,폭스바겐,비틀,2.0 TDI 익스클루시브,디젤,108249,2014,무사고,흰색,서울,1730,2WD
3971,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,186185,2015,무사고,흰색,광주,1190,2WD
3972,폭스바겐,골프,2.0 TDI 스타일에디션,디젤,137717,2013,무사고,흰색,서울,780,2WD
3987,폭스바겐,시로코,2.0 TDI R-Line,디젤,97350,2012,무사고,흰색,서울,1280,2WD
4003,폭스바겐,파사트,2.5,가솔린,92792,2013,무사고,흰색,경기,890,2WD
4030,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,64228,2018,무사고,흰색,부산,2750,2WD
4046,폭스바겐,파사트,1.8 TSI,가솔린,39994,2015,무사고,흰색,경기,1440,2WD
4063,폭스바겐,골프,2.0 GTD,디젤,156043,2014,무사고,흰색,서울,1390,2WD
4064,폭스바겐,골프,2.0 GT 스포트 TDI 2WD,디젤,151503,2008,무사고,흰색,서울,465,2WD
4112,폭스바겐,골프,1.6 TDI,디젤,159278,2015,무사고,흰색,경기,829,2WD
4126,폭스바겐,파사트,1.8 TSI,가솔린,116122,2015,무사고,흰색,경기,1170,2WD
4134,폭스바겐,CC,2.0 TDI 블루모션,디젤,178710,2011,무사고,흰색,광주,730,2WD
4146,폭스바겐,GT,2.0 TDI 프리미엄,디젤,74902,2018,무사고,흰색,경기,2330,2WD
4168,폭스바겐,뉴 CC,2.0 TSI,가솔린,53613,2015,무사고,흰색,충남,1659,2WD
4185,폭스바겐,아테온,2.0 TDI 프레스티지,디젤,36079,2018,무사고,흰색,대구,3770,2WD
4190,폭스바겐,제타,2.0 TDI CFT,디젤,223277,2011,무사고,흰색,경기,290,2WD
4226,폭스바겐,골프,2.0 TDI,디젤,192466,2010,무사고,흰색,경기,469,2WD
4229,폭스바겐,골프,2.0 GTI,가솔린,92226,2016,무사고,흰색,경기,2120,2WD
4246,폭스바겐,제타,2.0 TDI 블루모션 프리미엄,디젤,48967,2015,무사고,흰색,경기,1580,2WD
4247,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,123784,2015,무사고,흰색,경기,1280,2WD
4250,폭스바겐,골프,2.0 TDI,디젤,21178,2016,무사고,흰색,경기,1830,2WD
4251,폭스바겐,폴로,1.4 TDI R-Line,디젤,123875,2016,무사고,흰색,대구,899,2WD
