,brand,name,info,type,km,year,accident,color,location,price,wd
29752,제네시스,G70,2.0T,가솔린,56695,2018,무사고,회색,경기,3300,2WD
29755,제네시스,G90,3.8 AWD,가솔린,10892,2021,무사고,회색,서울,9550,AWD
29775,제네시스,G80,3.3 GDI AWD,가솔린,97271,2018,무사고,회색,대구,3233,AWD
29800,제네시스,EQ900,3.8 GDI AWD,가솔린,130170,2016,무사고,회색,충남,3380,AWD
29813,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,5067,2021,무사고,회색,경기,6170,AWD
29824,제네시스,G80,3.3 GDI,가솔린,103967,2017,무사고,회색,경기,2290,2WD
29826,제네시스,EQ900,3.8 GDI AWD,가솔린,45898,2016,무사고,회색,충북,3890,AWD
29828,제네시스,G80,3.3 GDI AWD,가솔린,65273,2018,무사고,회색,대구,3490,AWD
29832,제네시스,G90,3.8 AWD,가솔린,63849,2019,무사고,회색,경기,6700,AWD
29846,제네시스,G80,3.3 GDI AWD,가솔린,154570,2018,무사고,회색,광주,2499,AWD
29862,제네시스,EQ900,3.8 GDI AWD,가솔린,127450,2018,무사고,회색,서울,3970,AWD
29877,제네시스,G80,3.3 GDI AWD,가솔린,91997,2018,무사고,회색,울산,2799,AWD
29879,제네시스,G70,2.0T,가솔린,41357,2019,무사고,회색,서울,2850,2WD
29889,제네시스,G70,2.0T,가솔린,20326,2019,무사고,회색,서울,3590,2WD
29904,제네시스,G70,2.0T,가솔린,14150,2019,무사고,회색,서울,3740,2WD
29909,제네시스,G90,3.8 AWD,가솔린,40090,2019,무사고,회색,경기,6950,AWD
29911,제네시스,EQ900,3.8 GDI,가솔린,78943,2017,무사고,회색,경기,3340,2WD
29923,제네시스,G70,2.0T,가솔린,68738,2018,무사고,회색,경기,2790,2WD
29933,제네시스,G70,2.2D AWD,디젤,44753,2018,무사고,회색,경기,3250,AWD
29959,제네시스,EQ900,3.8 GDI AWD,가솔린,103669,2018,무사고,회색,경기,4250,AWD
29964,제네시스,G80,3.3 GDI,가솔린,59914,2017,무사고,회색,서울,3199,2WD
29969,제네시스,G90,3.3 T AWD,가솔린,62503,2019,무사고,회색,대구,6790,AWD
29984,제네시스,GV70,2.5T 가솔린 AWD,가솔린,9829,2021,무사고,회색,경기,6450,AWD
29985,제네시스,G80,3.8 GDI AWD,가솔린,65338,2018,무사고,회색,경기,3600,AWD
30002,제네시스,G80,3.3 GDI,가솔린,65568,2018,무사고,회색,경기,2749,2WD
30004,제네시스,G70,3.3T 스포츠 AWD,가솔린,23311,2018,무사고,회색,경기,3770,AWD
30029,제네시스,G70,2.0T AWD,가솔린,36115,2018,무사고,회색,경기,3190,AWD
30035,제네시스,G80,3.3 GDI,가솔린,189185,2017,무사고,회색,충남,1890,2WD
30041,제네시스,G80,3.3 GDI AWD,가솔린,47682,2018,무사고,회색,충북,3490,AWD
30045,제네시스,G80,3.3 GDI,가솔린,91861,2018,무사고,회색,대구,2899,2WD
30049,제네시스,EQ900,3.8 GDI AWD,가솔린,70407,2017,무사고,회색,대구,4390,AWD
30089,제네시스,G70,2.2D,디젤,107706,2019,무사고,회색,대구,3099,2WD
30098,제네시스,G80,3.3 GDI AWD,가솔린,41855,2019,무사고,회색,경기,3950,AWD
30099,제네시스,G80,가솔린 2.5 터보 AWD,가솔린,20256,2021,무사고,회색,부산,6499,AWD
30101,제네시스,G90,3.3 T,가솔린,51865,2019,무사고,회색,경기,5950,2WD
30103,제네시스,GV80,3.0 디젤 AWD,디젤,23199,2020,무사고,회색,경기,6620,AWD
30119,제네시스,EQ900,5.0 GDI AWD,가솔린,107941,2018,무사고,회색,대구,4150,AWD
30128,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,4592,2021,무사고,회색,부산,6499,AWD
30130,제네시스,EQ900,3.8 GDI AWD,가솔린,109061,2016,무사고,회색,대구,3890,AWD
30134,제네시스,G90,5.0 AWD,가솔린,181,2021,무사고,회색,서울,10580,AWD
30136,제네시스,G70,2.0T AWD,가솔린,13981,2019,무사고,회색,대구,9999,AWD
30138,제네시스,G80,3.3 GDI AWD,가솔린,97812,2017,무사고,회색,충남,3030,AWD
30139,제네시스,G70,2.0T AWD,가솔린,18240,2018,무사고,회색,경기,3080,AWD
30157,제네시스,G80,3.3 GDI,가솔린,54502,2018,무사고,회색,광주,3180,2WD
30162,제네시스,G80,3.3 GDI AWD,가솔린,52659,2017,무사고,회색,울산,3300,AWD
