,brand,name,info,type,km,year,accident,color,location,price,wd
9649,벤츠,C-클래스,C200 d,디젤,50635,2016,무사고,회색,서울,2680,2WD
9651,벤츠,C-클래스,C220 d 아방가르드,디젤,53190,2017,무사고,회색,부산,3050,2WD
9657,벤츠,E-클래스,E450 4MATIC 쿠페,가솔린,22996,2020,무사고,회색,서울,7290,4WD
9668,벤츠,LS,CLS550,가솔린,190248,2012,무사고,회색,경기,2400,2WD
9670,벤츠,S-클래스,S350L,가솔린,105965,2010,무사고,회색,경기,1890,2WD
9673,벤츠,57,CLS300d AMG Line,디젤,24187,2019,무사고,회색,경기,6890,2WD
9687,벤츠,E-클래스,E220d 아방가르드,디젤,29686,2017,무사고,회색,서울,4140,2WD
9691,벤츠,G-클래스,G65 AMG 에디션 463,가솔린,19494,2016,무사고,회색,경기,19542,2WD
9692,벤츠,E-클래스,E220d 4MATIC AMG Line,디젤,8357,2021,무사고,회색,경기,7100,4WD
9693,벤츠,S-클래스,S500,가솔린,194487,2006,무사고,회색,경기,1070,2WD
9700,벤츠,E-클래스,E220 CDI 아방가르드,디젤,214459,2014,무사고,회색,부산,1420,2WD
9715,벤츠,LS,CLS350 블루이피션시,가솔린,73493,2012,무사고,회색,부산,2390,2WD
9718,벤츠,E-클래스,E220 블루텍 아방가르드,디젤,83727,2016,무사고,회색,경기,2499,2WD
9733,벤츠,57,CLS450 4MATIC AMG Line,가솔린,693,2020,무사고,회색,서울,9190,4WD
9743,벤츠,E-클래스,GLE350 d 4MATIC 쿠페,디젤,47182,2017,무사고,회색,대구,6390,4WD
9745,벤츠,E-클래스,E300 아방가르드,가솔린,42971,2019,무사고,회색,부산,4680,2WD
9757,벤츠,E-클래스,E300 아방가르드 인텔리전트 드라이브,가솔린,151751,2017,무사고,회색,경기,3400,2WD
9760,벤츠,E-클래스,E220d 쿠페,디젤,59416,2017,무사고,회색,경기,5060,2WD
9761,벤츠,E-클래스,E400 4MATIC 익스클루시브,가솔린,119955,2018,무사고,회색,서울,4630,4WD
9769,벤츠,S-클래스,S63 AMG 4MATIC,가솔린,98072,2015,무사고,회색,서울,7850,4WD
9771,벤츠,E-클래스,E220d 카브리올레,디젤,22018,2018,무사고,회색,부산,5500,2WD
9772,벤츠,E-클래스,E250 블루텍 4MATIC 아방가르드,디젤,112048,2015,무사고,회색,부산,2130,4WD
9778,벤츠,57,CLS400d 4MATIC,디젤,89876,2019,무사고,회색,인천,6299,4WD
9782,벤츠,A-클래스 W176,A45 AMG 4MATIC,가솔린,19641,2016,무사고,회색,경기,3400,4WD
9784,벤츠,G-클래스,G350 d 스포츠 패키지,디젤,80730,2017,무사고,회색,경기,9990,2WD
9791,벤츠,C-클래스,C220 d 아방가르드,디젤,74406,2017,무사고,회색,경기,2999,2WD
9798,벤츠,S-클래스,S500L,가솔린,169480,2008,무사고,회색,경기,1140,2WD
9800,벤츠,E-클래스,GLE350 d 4MATIC 쿠페,디젤,121738,2018,무사고,회색,경기,5500,4WD
9804,벤츠,S-클래스,S350 블루텍,디젤,162471,2013,무사고,회색,서울,2100,2WD
9810,벤츠,GT,4.0,가솔린,29180,2016,무사고,회색,경기,8999,2WD
9818,벤츠,A-클래스 W176,A45 AMG 4MATIC,가솔린,49976,2017,무사고,회색,경기,3430,4WD
9826,벤츠,E-클래스,E220d 카브리올레,디젤,10290,2019,무사고,회색,경기,6700,2WD
9828,벤츠,GLA-클래스,GLA220 프리미엄,가솔린,65080,2019,무사고,회색,서울,3220,2WD
9835,벤츠,E-클래스,E250 CDI 4MATIC,디젤,222484,2014,무사고,회색,경기,1600,4WD
9837,벤츠,GLA-클래스,GLA200 d,디젤,84509,2016,무사고,회색,부산,2390,2WD
9844,벤츠,S-클래스,S350 블루텍 4MATIC,디젤,34530,2015,무사고,회색,경기,6200,4WD
9845,벤츠,E-클래스,E250 블루텍 4MATIC 아방가르드,디젤,176565,2016,무사고,회색,충남,1955,4WD
9849,벤츠,C-클래스,AMG GLC43 4MATIC,가솔린,81442,2017,무사고,회색,서울,4999,4WD
9856,벤츠,C-클래스,C220 d 아방가르드,디젤,129429,2016,무사고,회색,경기,2290,2WD
9858,벤츠,LS,CLS400,가솔린,176451,2016,무사고,회색,경기,3050,2WD
9859,벤츠,C-클래스,C220 d 4MATIC 익스클루시브,디젤,44232,2019,무사고,회색,경기,3820,4WD
9863,벤츠,E-클래스,E220 블루텍 아방가르드 스포츠,디젤,58149,2016,무사고,회색,부산,2690,2WD
9870,벤츠,E-클래스,E300 엘레강스,가솔린,142428,2011,무사고,회색,울산,1090,2WD
9888,벤츠,GLA-클래스,GLA200 d 4MATIC,디젤,56961,2016,무사고,회색,경기,2720,4WD
9901,벤츠,GLA-클래스,GLA200 CDI,디젤,89708,2015,무사고,회색,경기,1830,2WD
9904,벤츠,LS,CLS350,가솔린,98221,2013,무사고,회색,서울,2800,2WD
9906,벤츠,E-클래스,GLE350 d 4MATIC,디젤,39171,2017,무사고,회색,광주,5600,4WD
9912,벤츠,E-클래스,E220d 4MATIC 아방가르드,디젤,29740,2018,무사고,회색,광주,4790,4WD
9913,벤츠,E-클래스,E200 CGI,가솔린,126555,2011,무사고,회색,광주,1040,2WD
9914,벤츠,LS,CLS250 CDI 슈팅브레이크,디젤,153720,2013,무사고,회색,경기,2050,2WD
9917,벤츠,S-클래스,S63 AMG 4MATIC+,가솔린,38936,2018,무사고,회색,경기,14500,4WD
9929,벤츠,E-클래스,E300 4MATIC 익스클루시브,가솔린,30597,2019,무사고,회색,경기,8585,4WD
9935,벤츠,C-클래스,C220 d 4MATIC,디젤,4909,2020,무사고,회색,경기,4450,4WD
9942,벤츠,S-클래스,S350L,가솔린,44775,2019,무사고,회색,경기,8900,2WD
9944,벤츠,E-클래스,E200 엘레강스,가솔린,74213,2014,무사고,회색,경기,2150,2WD
9954,벤츠,E-클래스,E300 AMG Line,가솔린,22449,2019,무사고,회색,대구,5650,2WD
9960,벤츠,S-클래스,S63 AMG 4MATIC,가솔린,43746,2017,무사고,회색,경기,9999,4WD
9961,벤츠,S-클래스,S350 d 4MATIC,디젤,65908,2018,무사고,회색,서울,8856,4WD
9968,벤츠,E-클래스,E200 쿠페,가솔린,119260,2014,무사고,회색,경기,9999,2WD
9988,벤츠,E-클래스,E200 CGI 아방가르드,가솔린,96485,2011,무사고,기타,서울,1190,2WD
9992,벤츠,57,CLS400d 4MATIC,디젤,49212,2019,무사고,기타,경기,6799,4WD
10006,벤츠,C-클래스,GLC250 d 4MATIC 쿠페,디젤,43062,2018,무사고,기타,대구,5480,4WD
10012,벤츠,E-클래스,E220 CDI 아방가르드,디젤,106382,2011,무사고,기타,경기,1200,2WD
10058,벤츠,C-클래스,C200 아방가르드,가솔린,35053,2017,무사고,기타,경기,3250,2WD
10062,벤츠,E-클래스,E300 엘레강스,가솔린,127109,2011,무사고,기타,경기,1070,2WD
10074,벤츠,E-클래스,E300 익스클루시브,가솔린,58894,2018,무사고,기타,충북,4650,2WD
10094,벤츠,E-클래스,E300 엘레강스,가솔린,113822,2010,무사고,기타,경기,1080,2WD
10100,벤츠,C-클래스,GLC250 d 4MATIC,디젤,59595,2018,무사고,기타,경기,4590,4WD
10108,벤츠,LS,CLS63 AMG,가솔린,113212,2008,무사고,기타,경기,1590,2WD
10121,벤츠,C-클래스,C220 d 4MATIC AMG Line,디젤,34057,2019,무사고,기타,경기,4050,4WD
10160,벤츠,GL-클래스,GL450 4MATIC,가솔린,70353,2013,무사고,기타,경기,4499,4WD
10169,벤츠,E-클래스,E300 4MATIC 아방가르드,가솔린,15509,2019,무사고,회색,경기,5270,4WD
10177,벤츠,E-클래스,E250 CDI 4MATIC,디젤,311165,2013,무사고,회색,경기,1250,4WD
10178,벤츠,S-클래스,S400L,가솔린,94162,2015,무사고,회색,서울,5550,2WD
10179,벤츠,E-클래스,E300 엘레강스,가솔린,167206,2013,무사고,회색,인천,1150,2WD
10181,벤츠,S-클래스,S350L 블루텍,디젤,108646,2014,무사고,회색,대구,5080,2WD
10186,벤츠,E-클래스,E220d 아방가르드,디젤,56738,2017,무사고,회색,서울,3680,2WD
10191,벤츠,E-클래스,E300 아방가르드 스포츠 패키지,가솔린,124865,2013,무사고,회색,부산,1430,2WD
10192,벤츠,G-클래스,AMG G63,가솔린,5309,2021,무사고,회색,경기,21700,2WD
10197,벤츠,S-클래스,S350L 블루이피션시,가솔린,27882,2012,무사고,회색,경기,3780,2WD
10198,벤츠,S-클래스,S350L 블루이피션시,가솔린,149979,2012,무사고,회색,경기,1880,2WD
10199,벤츠,S-클래스,S350L 블루텍,디젤,163751,2014,무사고,회색,전북,4790,2WD
10205,벤츠,B-클래스 W245,B200,가솔린,139613,2008,무사고,회색,광주,660,2WD
10206,벤츠,C-클래스,C350e,가솔린+전기,46962,2018,무사고,회색,서울,3370,2WD
10208,벤츠,S-클래스,S500L,가솔린,240655,2010,무사고,회색,경기,1449,2WD
10211,벤츠,S-클래스,S400 하이브리드,가솔린+전기,105181,2015,무사고,회색,경기,5800,2WD
10215,벤츠,CLK-클래스,CLK320 쿠페,가솔린,184420,2003,무사고,회색,대구,650,2WD
10217,벤츠,GLA-클래스,GLA200 CDI,디젤,96250,2015,무사고,회색,경기,1830,2WD
10220,벤츠,E-클래스,E200 CGI,가솔린,116689,2011,무사고,회색,경기,1130,2WD
10221,벤츠,S-클래스,S500L,가솔린,98204,2015,무사고,회색,광주,5930,2WD
10222,벤츠,E-클래스,E300 익스클루시브,가솔린,50643,2019,무사고,회색,서울,5290,2WD
10223,벤츠,LS,CLS63 AMG,가솔린,159408,2012,무사고,회색,경기,3500,2WD
10224,벤츠,E-클래스,E200 CGI 아방가르드,가솔린,163726,2011,무사고,회색,부산,950,2WD
10225,벤츠,E-클래스,E350 4MATIC 아방가르드,가솔린,129163,2014,무사고,회색,부산,1920,4WD
10227,벤츠,S-클래스,S500L,가솔린,115806,2007,무사고,회색,부산,1480,2WD
10228,벤츠,A-클래스 W176,A45 AMG 4MATIC,가솔린,24367,2017,무사고,회색,경기,3450,4WD
10229,벤츠,SLK-클래스,200 블루이피션시,가솔린,26463,2012,무사고,회색,서울,2480,2WD
10232,벤츠,E-클래스,E280 엘레강스,가솔린,99873,2008,무사고,회색,경기,699,2WD
10233,벤츠,S-클래스,S350 d 4MATIC,디젤,193972,2016,무사고,회색,광주,4590,4WD
10242,벤츠,S-클래스,S500L 블루이피션시,가솔린,226057,2012,무사고,회색,대구,1680,2WD
10243,벤츠,S-클래스,S500L,가솔린,202507,2010,무사고,회색,대구,1580,2WD
10247,벤츠,C-클래스,C250 d 4MATIC,디젤,95551,2016,무사고,회색,인천,2739,4WD
10258,벤츠,E-클래스,E220 블루텍 아방가르드,디젤,69505,2016,무사고,회색,전북,2450,2WD
10260,벤츠,S-클래스,S350L d 4MATIC,디젤,95256,2016,무사고,회색,서울,6350,4WD
10264,벤츠,E-클래스,E300 엘레강스,가솔린,135023,2011,무사고,회색,대전,1280,2WD
10265,벤츠,S-클래스,S400L d 4MATIC,디젤,76423,2018,무사고,회색,경기,9500,4WD
10269,벤츠,C-클래스,C200 CGI 아방가르드,가솔린,63118,2010,무사고,회색,서울,980,2WD
10270,벤츠,E-클래스,E200 아방가르드,가솔린,43046,2017,무사고,회색,경기,3749,2WD
10271,벤츠,E-클래스,E220 CDI 아방가르드,디젤,104511,2014,무사고,회색,대구,1860,2WD
10274,벤츠,E-클래스,E300 아방가르드,가솔린,67377,2014,무사고,회색,대전,2470,2WD
10283,벤츠,S-클래스,S350 블루텍 4MATIC,디젤,90102,2015,무사고,회색,서울,5299,4WD
10284,벤츠,E-클래스,E220d 아방가르드,디젤,186822,2017,무사고,회색,광주,2980,2WD
10288,벤츠,C-클래스,GLC220 d 4MATIC 쿠페,디젤,84530,2018,무사고,회색,부산,4490,4WD
10300,벤츠,E-클래스,E350 4MATIC AMG Line,가솔린+전기,3074,2021,무사고,회색,대전,7990,4WD
10302,벤츠,A-클래스 W177,A220 세단,가솔린,4417,2020,무사고,회색,부산,3350,2WD
10311,벤츠,S-클래스,S400L 4MATIC,가솔린,74034,2015,무사고,회색,경기,6350,4WD
10317,벤츠,E-클래스,E350,가솔린,67535,2008,무사고,회색,경기,1050,2WD
10318,벤츠,E-클래스,E220 CDI 아방가르드,디젤,164395,2011,무사고,회색,광주,1090,2WD
10319,벤츠,C-클래스,GLC250 d 4MATIC,디젤,62492,2017,무사고,회색,경기,4499,4WD
10326,벤츠,E-클래스,E300 아방가르드,가솔린,118780,2011,무사고,회색,충남,1199,2WD
10330,벤츠,C-클래스,C200 AMG Line,가솔린,42868,2017,무사고,회색,경기,3249,2WD
10336,벤츠,E-클래스,E220 CDI 아방가르드,디젤,90177,2011,무사고,회색,경기,1230,2WD
10351,벤츠,S-클래스,S500L 4MATIC,가솔린,109553,2017,무사고,회색,경기,6990,4WD
10353,벤츠,C-클래스,C220 CDI 아방가르드,디젤,72816,2013,무사고,회색,경기,1330,2WD
10354,벤츠,S-클래스,S350L 블루이피션시,가솔린,214152,2012,무사고,회색,서울,1700,2WD
10357,벤츠,C-클래스,C220 블루텍 아방가르드,디젤,61717,2015,무사고,회색,경기,2460,2WD
10359,벤츠,GLK-클래스,GLK350,가솔린,176047,2010,무사고,회색,부산,1330,2WD
10361,벤츠,E-클래스,E200 CGI 아방가르드,가솔린,73549,2010,무사고,회색,경기,1170,2WD
10362,벤츠,C-클래스,C220 CDI 아방가르드,디젤,100340,2010,무사고,회색,경기,800,2WD
10364,벤츠,E-클래스,E200 CGI 아방가르드,가솔린,104746,2010,무사고,회색,경기,1070,2WD
10365,벤츠,S-클래스,S400L 4MATIC,가솔린,51985,2015,무사고,회색,대구,6980,4WD
10369,벤츠,E-클래스,E300 엘레강스,가솔린,184498,2010,무사고,회색,경기,800,2WD
10370,벤츠,E-클래스,E220d 4MATIC 익스클루시브,디젤,157658,2017,무사고,회색,인천,3259,4WD
10375,벤츠,57,CLS400d 4MATIC AMG Line,디젤,25550,2019,무사고,회색,부산,7790,4WD
10377,벤츠,C-클래스,C200,가솔린,14509,2018,무사고,회색,부산,3380,2WD
10396,벤츠,S-클래스,S280,가솔린,167098,2003,무사고,회색,경기,570,2WD
10399,벤츠,S-클래스,S350 d 4MATIC,디젤,100747,2016,무사고,회색,경기,5590,4WD
10402,벤츠,E-클래스,E240,가솔린,109044,2004,무사고,회색,충남,450,2WD
10419,벤츠,E-클래스,E300 엘레강스,가솔린,104738,2012,무사고,회색,서울,1299,2WD
10432,벤츠,LS,CLS63 AMG,가솔린,90470,2013,무사고,회색,경기,3950,2WD
10433,벤츠,E-클래스,E300 4MATIC 아방가르드,가솔린,37040,2014,무사고,회색,경기,3190,4WD
10438,벤츠,C-클래스,C200 CGI 아방가르드,가솔린,54507,2011,무사고,회색,서울,1199,2WD
10441,벤츠,G-클래스,G63 AMG,가솔린,94421,2013,무사고,회색,경기,8899,2WD
10442,벤츠,S-클래스,S350L 블루이피션시,가솔린,99738,2013,무사고,회색,경기,2940,2WD
10443,벤츠,E-클래스,E200 CGI 아방가르드,가솔린,104736,2011,무사고,회색,경기,1350,2WD
10446,벤츠,S-클래스,S500L 4MATIC,가솔린,149542,2008,무사고,회색,경기,1200,4WD
10451,벤츠,E-클래스,E350 4MATIC 아방가르드,가솔린,140683,2011,무사고,회색,충남,1279,4WD
10454,벤츠,E-클래스,E300 엘레강스,가솔린,107139,2013,무사고,회색,부산,1490,2WD
10455,벤츠,S-클래스,S500L,가솔린,139931,2015,무사고,회색,경기,5230,2WD
10457,벤츠,C-클래스,GLC350e 4MATIC 프리미엄,가솔린+전기,26857,2019,무사고,회색,서울,4950,4WD
10459,벤츠,S-클래스,S500L,가솔린,233132,2010,무사고,회색,경기,1430,2WD
10460,벤츠,S-클래스,S500L,가솔린,104089,2016,무사고,회색,경기,6300,2WD
10461,벤츠,S-클래스,마이바흐 S560 4MATIC,가솔린,55445,2019,무사고,회색,서울,16300,4WD
10462,벤츠,S-클래스,S350 블루텍,디젤,94019,2015,무사고,회색,경기,5380,2WD
10464,벤츠,S-클래스,S350 CDI,디젤,127803,2010,무사고,회색,경기,2279,2WD
10465,벤츠,S-클래스,S350 블루텍 4MATIC,디젤,80529,2015,무사고,회색,경기,5500,4WD
10470,벤츠,E-클래스,E220d 4MATIC 익스클루시브,디젤,191167,2017,무사고,회색,서울,2899,4WD
10471,벤츠,C-클래스,C220 CDI 아방가르드,디젤,89700,2013,무사고,회색,경기,1380,2WD
10473,벤츠,E-클래스,GLE250 d 4MATIC,디젤,117343,2016,무사고,회색,서울,4257,4WD
10480,벤츠,S-클래스,S350L,가솔린,127713,2006,무사고,회색,서울,1070,2WD
10481,벤츠,C-클래스,GLC350e 4MATIC,가솔린+전기,59629,2019,무사고,회색,서울,4290,4WD
10482,벤츠,S-클래스,S550 4MATIC,가솔린,206185,2008,무사고,회색,경기,1050,4WD
10483,벤츠,E-클래스,E220d 4MATIC 익스클루시브,디젤,89045,2017,무사고,회색,광주,3990,4WD
10485,벤츠,E-클래스,E300 엘레강스,가솔린,128551,2012,무사고,회색,전북,1199,2WD
10486,벤츠,S-클래스,S320L,가솔린,75099,2002,무사고,회색,부산,550,2WD
10490,벤츠,LS,CLS250 블루텍 4MATIC,디젤,73759,2015,무사고,회색,대구,3360,4WD
10493,벤츠,S-클래스,S350L 블루이피션시,가솔린,139299,2012,무사고,회색,경기,2480,2WD
10494,벤츠,CLA-클래스,CLA200 d,디젤,88090,2016,무사고,회색,울산,2080,2WD
10496,벤츠,GLK-클래스,GLK350,가솔린,138408,2010,무사고,회색,경기,1450,2WD
10507,벤츠,S-클래스,S350 d 4MATIC,디젤,145697,2017,무사고,회색,부산,5360,4WD
10514,벤츠,C-클래스,C220 CDI 블루이피션시,디젤,230975,2013,무사고,회색,경기,870,2WD
10516,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,50257,2017,무사고,회색,경기,4290,4WD
10522,벤츠,E-클래스,E220 CDI 아방가르드,디젤,111092,2014,무사고,회색,광주,2100,2WD
10524,벤츠,E-클래스,E300 엘레강스,가솔린,130612,2012,무사고,회색,경기,1190,2WD
10525,벤츠,E-클래스,E300 아방가르드,가솔린,63393,2017,무사고,회색,전북,4190,2WD
10528,벤츠,S-클래스,S350 블루텍,디젤,141007,2012,무사고,회색,경기,2030,2WD
10529,벤츠,GLA-클래스,GLA220 프리미엄,가솔린,24969,2018,무사고,회색,서울,3220,2WD
10535,벤츠,S-클래스,S500L,가솔린,105000,2009,무사고,회색,경기,2200,2WD
10536,벤츠,S-클래스,S400L 4MATIC,가솔린,67243,2016,무사고,회색,충남,6700,4WD
10538,벤츠,CLA-클래스,CLA250 4MATIC AMG Line,가솔린,18755,2017,무사고,회색,서울,3180,4WD
10542,벤츠,E-클래스,GLE450 4MATIC,가솔린,11505,2019,무사고,회색,경기,8940,4WD
10548,벤츠,E-클래스,E220d 4MATIC 아방가르드,디젤,90666,2017,무사고,회색,서울,3360,4WD
10552,벤츠,E-클래스,E300 엘레강스,가솔린,175980,2011,무사고,회색,경기,930,2WD
10553,벤츠,S-클래스,S500L 4MATIC,가솔린,120720,2017,무사고,회색,서울,6800,4WD
10554,벤츠,E-클래스,E300 엘레강스,가솔린,118925,2011,무사고,회색,인천,899,2WD
10555,벤츠,E-클래스,GLE350 d 4MATIC 쿠페,디젤,65389,2018,무사고,회색,경기,5790,4WD
10559,벤츠,E-클래스,E300 아방가르드,가솔린,58852,2017,무사고,회색,서울,4200,2WD
10561,벤츠,E-클래스,E280 아방가르드,가솔린,151889,2008,무사고,회색,서울,720,2WD
10564,벤츠,E-클래스,E200 CGI,가솔린,61842,2011,무사고,회색,서울,1350,2WD
10567,벤츠,LS,CLS250 CDI,디젤,203992,2014,무사고,회색,경기,1799,2WD
10569,벤츠,S-클래스,S500L 4MATIC,가솔린,61179,2015,무사고,회색,광주,7180,4WD
10570,벤츠,E-클래스,E300 엘레강스,가솔린,125412,2013,무사고,회색,충남,1199,2WD
10572,벤츠,LS,CLS350,가솔린,101807,2009,무사고,회색,서울,1350,2WD
10573,벤츠,E-클래스,E300 아방가르드,가솔린,123318,2010,무사고,회색,전북,955,2WD
10575,벤츠,B-클래스 W245,B200,가솔린,134809,2010,무사고,회색,경기,650,2WD
10576,벤츠,C-클래스,C220 d 아방가르드,디젤,18782,2018,무사고,회색,경기,3400,2WD
10578,벤츠,C-클래스,C230 아방가르드,가솔린,103667,2009,무사고,회색,경기,799,2WD
10588,벤츠,SL-클래스,SL500,가솔린,98934,2005,무사고,회색,서울,2400,2WD
10590,벤츠,LS,CLS400,가솔린,32480,2016,무사고,회색,서울,4530,2WD
10593,벤츠,CL-클래스,CL500,가솔린,88974,2002,무사고,회색,경기,970,2WD
10595,벤츠,E-클래스,E220d 아방가르드,디젤,24976,2018,무사고,회색,경기,4490,2WD
10608,벤츠,CLA-클래스,CLA250 4MATIC,가솔린,68465,2017,무사고,회색,경기,2340,4WD
10609,벤츠,S-클래스,S63 AMG 4MATIC,가솔린,79098,2015,무사고,회색,경기,8090,4WD
10613,벤츠,S-클래스,S350L 블루텍 4MATIC,디젤,106931,2015,무사고,회색,경기,5490,4WD
10615,벤츠,E-클래스,E350,가솔린,99971,2008,무사고,회색,경기,860,2WD
10616,벤츠,S-클래스,S350 d 4MATIC,디젤,59268,2018,무사고,회색,전북,8550,4WD
10618,벤츠,CLA-클래스,CLA200 CDI,디젤,73742,2014,무사고,회색,서울,1780,2WD
10623,벤츠,S-클래스,S350L 블루이피션시,가솔린,187366,2011,무사고,회색,경기,1570,2WD
10627,벤츠,E-클래스,E300 아방가르드,가솔린,53661,2014,무사고,회색,경기,2590,2WD
10630,벤츠,C-클래스,C200 CGI 아방가르드,가솔린,120434,2010,무사고,회색,경기,760,2WD
10632,벤츠,SLK-클래스,200 블루이피션시,가솔린,56362,2015,무사고,회색,경기,2890,2WD
10633,벤츠,S-클래스,S350 블루텍,디젤,42236,2015,무사고,회색,서울,5990,2WD
10637,벤츠,S-클래스,S560L 4MATIC,가솔린,61018,2018,무사고,회색,서울,10500,4WD
10639,벤츠,M-클래스,ML280 CDI,디젤,137367,2008,무사고,회색,경기,1030,2WD
10649,벤츠,E-클래스,E300 4MATIC 아방가르드,가솔린,48214,2014,무사고,회색,서울,2790,4WD
10650,벤츠,S-클래스,S400L 하이브리드,가솔린+전기,149409,2010,무사고,회색,서울,1900,2WD
10651,벤츠,E-클래스,E300 아방가르드,가솔린,15236,2019,무사고,회색,전북,4950,2WD
10653,벤츠,E-클래스,E250 CDI 4MATIC,디젤,133863,2014,무사고,회색,경기,1990,4WD
10656,벤츠,E-클래스,E250 CDI 4MATIC,디젤,76020,2014,무사고,회색,서울,2299,4WD
10663,벤츠,E-클래스,E300 엘레강스,가솔린,133407,2014,무사고,회색,서울,1790,2WD
10666,벤츠,CLA-클래스,CLA250 4MATIC,가솔린,58678,2016,무사고,회색,대구,2400,4WD
10667,벤츠,E-클래스,E220d 아방가르드,디젤,131814,2018,무사고,회색,광주,3400,2WD
10670,벤츠,S-클래스,S500L,가솔린,189642,2008,무사고,회색,부산,1280,2WD
10672,벤츠,C-클래스,C220 d 아방가르드,디젤,33930,2017,무사고,회색,경기,3290,2WD
10674,벤츠,E-클래스,E220 블루텍 아방가르드 스포츠,디젤,82455,2016,무사고,회색,광주,2690,2WD
10676,벤츠,S-클래스,S400L d 4MATIC,디젤,32835,2018,무사고,회색,서울,10400,4WD
10678,벤츠,C-클래스,C220 블루텍 익스클루시브,디젤,216371,2015,무사고,회색,경기,1690,2WD
10683,벤츠,C-클래스,C200 CGI 아방가르드,가솔린,57053,2011,무사고,회색,경기,1340,2WD
10684,벤츠,E-클래스,E300 엘레강스,가솔린,145987,2010,무사고,회색,대구,1030,2WD
10691,벤츠,S-클래스,S350L,가솔린,345422,2010,무사고,회색,경기,990,2WD
10692,벤츠,E-클래스,E220 CDI 아방가르드,디젤,59513,2013,무사고,회색,경기,1699,2WD
10693,벤츠,C-클래스,C200 CGI 아방가르드 스타일패키지,가솔린,71256,2013,무사고,회색,전북,1490,2WD
10699,벤츠,S-클래스,S55 AMG,가솔린,239361,2003,무사고,회색,서울,1599,2WD
10700,벤츠,A-클래스 W177,A250 4MATIC 세단,가솔린,11057,2020,무사고,회색,경기,3990,4WD
10703,벤츠,G-클래스,G63 AMG,가솔린,71508,2017,무사고,회색,경기,11300,2WD
10708,벤츠,C-클래스,C240,가솔린,269324,2001,무사고,회색,부산,290,2WD
10711,벤츠,E-클래스,E220d 익스클루시브,디젤,30401,2017,무사고,회색,서울,4130,2WD
10715,벤츠,GLK-클래스,GLK220 CDI,디젤,102219,2014,무사고,회색,경기,2290,2WD
10716,벤츠,E-클래스,E300 엘레강스,가솔린,53561,2010,무사고,회색,서울,1280,2WD
10717,벤츠,S-클래스,S400L 4MATIC,가솔린,6541,2015,무사고,회색,서울,8290,4WD
10718,벤츠,C-클래스,C220 CDI 아방가르드,디젤,70688,2012,무사고,회색,경기,1350,2WD
10719,벤츠,C-클래스,C220 CDI 아방가르드,디젤,49678,2010,무사고,회색,서울,1170,2WD
10726,벤츠,E-클래스,E250 CDI 4MATIC,디젤,201810,2014,무사고,회색,경기,1450,4WD
10727,벤츠,S-클래스,S500L,가솔린,158736,2010,무사고,회색,경기,1890,2WD
10740,벤츠,S-클래스,S350 블루텍,디젤,157968,2011,무사고,회색,경기,1880,2WD
10742,벤츠,E-클래스,E220d 익스클루시브,디젤,43275,2018,무사고,회색,광주,4550,2WD
10743,벤츠,LS,CLS350,가솔린,114150,2005,무사고,회색,광주,590,2WD
10747,벤츠,E-클래스,E350,가솔린,122401,2008,무사고,회색,부산,690,2WD
10754,벤츠,S-클래스,S350L 블루텍,디젤,119992,2014,무사고,회색,경기,4990,2WD
10757,벤츠,S-클래스,S500L 4MATIC,가솔린,123583,2008,무사고,회색,경기,1280,4WD
10760,벤츠,C-클래스,C200 아방가르드,가솔린,45770,2017,무사고,회색,서울,3090,2WD
10768,벤츠,E-클래스,E220d 카브리올레,디젤,8484,2019,무사고,회색,대구,6752,2WD
10770,벤츠,SLK-클래스,350 에디션 10,가솔린,130460,2007,무사고,회색,경기,1150,2WD
10771,벤츠,E-클래스,E220 블루텍 아방가르드,디젤,149663,2016,무사고,회색,경기,2150,2WD
10772,벤츠,B-클래스 W245,B200,가솔린,93538,2010,무사고,회색,서울,799,2WD
10777,벤츠,E-클래스,E300 엘레강스,가솔린,156510,2012,무사고,회색,서울,990,2WD
10778,벤츠,E-클래스,E220 CDI 아방가르드,디젤,163548,2012,무사고,회색,서울,1070,2WD
10781,벤츠,LS,CLS63 AMG,가솔린,184250,2007,무사고,회색,전북,1299,2WD
10784,벤츠,C-클래스,C200 아방가르드,가솔린,17710,2016,무사고,회색,경기,3150,2WD
10786,벤츠,SLK-클래스,200 블루이피션시,가솔린,97334,2012,무사고,회색,경기,1950,2WD
10787,벤츠,C-클래스,C200 d,디젤,33027,2018,무사고,회색,서울,2890,2WD
10788,벤츠,E-클래스,E250 블루텍 4MATIC 아방가르드,디젤,47373,2016,무사고,회색,경기,3050,4WD
10789,벤츠,E-클래스,E300 엘레강스,가솔린,67626,2010,무사고,회색,서울,1280,2WD
10790,벤츠,S-클래스,S350L,가솔린,174690,2011,무사고,회색,경기,1700,2WD
10793,벤츠,B-클래스 W246,B200 CDI 블루이피션시,디젤,215836,2013,무사고,회색,서울,699,2WD
10794,벤츠,S-클래스,S350L,가솔린,38815,2010,무사고,회색,대전,2990,2WD
10795,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,75552,2016,무사고,회색,서울,3300,4WD
10796,벤츠,E-클래스,E300 엘레강스,가솔린,48062,2011,무사고,회색,서울,1499,2WD
