,brand,name,type,km,year,accident,color,location,price,wd,trim
200,제네시스,G80,가솔린,132958,2018,무사고,검정색,대구,2650,AWD,1.0
201,제네시스,G80,가솔린,131882,2018,무사고,검정색,대구,2850,AWD,1.0
202,제네시스,EQ900,가솔린,123581,2016,무사고,검정색,대구,3440,AWD,1.0
203,제네시스,G80,가솔린,44172,2018,무사고,검정색,대구,3990,AWD,1.0
204,제네시스,G80,가솔린,54106,2017,무사고,검정색,광주,2830,2WD,1.0
205,제네시스,G80,가솔린,95296,2018,무사고,검정색,경기,2490,2WD,1.0
206,제네시스,EQ900,가솔린,56441,2018,무사고,검정색,대전,5200,AWD,1.0
207,제네시스,G80,가솔린,49860,2017,무사고,검정색,서울,3349,AWD,1.0
208,제네시스,EQ900,가솔린,62236,2018,무사고,검정색,광주,5540,AWD,2.0
209,제네시스,G80,가솔린,37538,2018,무사고,검정색,광주,3530,AWD,1.0
210,제네시스,EQ900,가솔린,105038,2018,무사고,검정색,경기,3839,AWD,1.0
211,제네시스,EQ900,가솔린,65776,2016,무사고,검정색,경기,3630,AWD,2.0
212,제네시스,G80,가솔린,14555,2018,무사고,검정색,서울,3690,AWD,1.0
213,제네시스,EQ900,가솔린,85566,2017,무사고,검정색,서울,3290,2WD,1.0
214,제네시스,EQ900,가솔린,71179,2017,무사고,검정색,경기,4050,AWD,1.0
215,제네시스,EQ900,가솔린,128899,2016,무사고,검정색,경기,3590,AWD,1.0
216,제네시스,EQ900,가솔린,64855,2017,무사고,검정색,경기,4980,AWD,2.0
217,제네시스,G80,가솔린,30405,2019,무사고,검정색,경기,4490,AWD,1.0
218,제네시스,EQ900,가솔린,49985,2018,무사고,검정색,경기,4950,AWD,1.0
219,제네시스,G80,가솔린,102447,2017,무사고,검정색,서울,2190,2WD,1.0
220,제네시스,G80,가솔린,92839,2018,무사고,검정색,전북,3350,2WD,1.0
221,제네시스,GV80,디젤,18135,2020,무사고,검정색,인천,7350,2WD,1.0
222,제네시스,G90,가솔린,24242,2019,무사고,검정색,경기,7550,AWD,2.0
223,제네시스,EQ900,가솔린,88603,2018,무사고,검정색,경기,4489,AWD,1.0
224,제네시스,EQ900,가솔린,101550,2018,무사고,검정색,경기,4199,AWD,1.0
225,제네시스,EQ900,가솔린,101365,2018,무사고,검정색,경기,4179,AWD,1.0
226,제네시스,EQ900,가솔린,96974,2016,무사고,검정색,경기,3990,AWD,1.0
227,제네시스,G80,가솔린,25239,2018,무사고,검정색,경기,4580,AWD,1.0
228,제네시스,G80,가솔린,47636,2019,무사고,검정색,광주,4150,AWD,1.0
229,제네시스,G70,가솔린,21958,2020,무사고,검정색,경기,3899,AWD,1.0
230,제네시스,G80,가솔린,98911,2017,무사고,검정색,대구,3570,AWD,1.0
231,제네시스,G80,가솔린,127493,2017,무사고,검정색,대구,2750,AWD,1.0
232,제네시스,EQ900,가솔린,145066,2016,무사고,검정색,대전,3200,AWD,1.0
233,제네시스,EQ900,가솔린,83011,2018,무사고,검정색,경기,4190,AWD,1.0
234,제네시스,G80,가솔린,105910,2018,무사고,검정색,충남,2899,2WD,1.0
235,제네시스,EQ900,가솔린,77234,2018,무사고,검정색,전북,5390,AWD,1.0
236,제네시스,EQ900,가솔린,66132,2016,무사고,검정색,경기,3450,AWD,1.0
237,제네시스,EQ900,가솔린,139657,2016,무사고,검정색,대구,3430,AWD,2.0
238,제네시스,G90,가솔린,14319,2019,무사고,검정색,경기,6850,AWD,1.0
239,제네시스,G80,가솔린,53222,2019,무사고,검정색,서울,3750,AWD,1.0
240,제네시스,EQ900,가솔린,104086,2016,무사고,검정색,부산,3190,2WD,2.0
241,제네시스,G80,가솔린,67190,2017,무사고,검정색,경기,3390,AWD,1.0
242,제네시스,G80,가솔린,27718,2019,무사고,검정색,부산,3590,2WD,1.0
243,제네시스,G80,가솔린,64284,2018,무사고,검정색,서울,3140,2WD,1.0
244,제네시스,G80,가솔린,28848,2017,무사고,검정색,서울,3799,AWD,1.0
245,제네시스,G80,가솔린,105866,2017,무사고,검정색,서울,2850,AWD,1.0
246,제네시스,G80,가솔린,155477,2018,무사고,검정색,경기,2290,2WD,1.0
247,제네시스,G80,가솔린,109340,2017,무사고,검정색,서울,2790,2WD,1.0
248,제네시스,G80,가솔린,14006,2019,무사고,검정색,경기,3750,AWD,1.0
249,제네시스,G80,가솔린,46713,2018,무사고,검정색,광주,3780,AWD,1.0
250,제네시스,G80,가솔린,40387,2018,무사고,검정색,경기,3340,AWD,1.0
251,제네시스,G80,가솔린,74214,2018,무사고,검정색,경기,3790,AWD,1.0
252,제네시스,G80,가솔린,31799,2019,무사고,검정색,충남,4350,AWD,1.0
253,제네시스,EQ900,가솔린,85648,2018,무사고,검정색,경기,5150,AWD,1.0
254,제네시스,EQ900,가솔린,74311,2018,무사고,검정색,서울,3890,2WD,1.0
255,제네시스,G80,가솔린,67015,2017,무사고,검정색,경기,3399,AWD,1.0
256,제네시스,G80,가솔린,30118,2018,무사고,검정색,경기,3650,2WD,1.0
257,제네시스,EQ900,가솔린,151464,2018,무사고,검정색,경기,3980,AWD,4.0
258,제네시스,G80,가솔린,22233,2019,무사고,검정색,서울,3800,AWD,1.0
259,제네시스,G80,가솔린,60778,2017,무사고,검정색,경기,3080,2WD,1.0
260,제네시스,EQ900,가솔린,91273,2017,무사고,검정색,대구,4600,AWD,1.0
261,제네시스,GV80,디젤,26870,2020,무사고,검정색,경기,6790,AWD,1.0
262,제네시스,EQ900,가솔린,69461,2018,무사고,검정색,광주,5380,AWD,1.0
263,제네시스,EQ900,가솔린,153719,2018,무사고,검정색,인천,3850,AWD,1.0
264,제네시스,G80,가솔린,94010,2018,무사고,검정색,전북,3250,AWD,1.0
265,제네시스,G80,가솔린,13707,2021,무사고,검정색,경기,5250,2WD,1.0
266,제네시스,G80,가솔린,5428,2021,무사고,검정색,경기,5370,AWD,1.0
267,제네시스,G80,가솔린,94886,2018,무사고,검정색,경기,3029,2WD,1.0
268,제네시스,EQ900,가솔린,133690,2017,무사고,검정색,광주,3490,AWD,1.0
269,제네시스,G80,가솔린,95293,2017,무사고,검정색,충남,2650,2WD,1.0
270,제네시스,G80,가솔린,79448,2017,무사고,검정색,광주,2780,AWD,1.0
271,제네시스,G80,가솔린,58688,2018,무사고,검정색,인천,3030,2WD,1.0
272,제네시스,G80,가솔린,41611,2021,무사고,검정색,경기,6250,AWD,1.0
273,제네시스,G80,가솔린,26720,2018,무사고,검정색,광주,3850,2WD,1.0
274,제네시스,G80,가솔린,99514,2018,무사고,검정색,대구,2899,AWD,1.0
275,제네시스,G80,가솔린,43892,2017,무사고,검정색,서울,2949,2WD,1.0
276,제네시스,EQ900,가솔린,54917,2018,무사고,검정색,대구,5090,AWD,1.0
277,제네시스,G80,가솔린,161188,2018,무사고,검정색,경기,2160,AWD,1.0
