,brand,name,type,km,year,accident,color,location,price,wd,trim
11126,현대,싼타페,디젤,58970,2018,무사고,흰색,전북,2880,2WD,4.0
11127,현대,싼타페,디젤,39657,2018,무사고,흰색,대구,2999,4WD,4.0
11128,현대,싼타페,가솔린,65959,2018,무사고,흰색,경기,2599,2WD,3.0
11129,현대,싼타페,디젤,120284,2017,무사고,흰색,인천,1650,2WD,2.0
11130,현대,싼타페,디젤,89184,2015,무사고,흰색,경기,2070,4WD,3.0
11131,현대,싼타페,디젤,29362,2019,무사고,흰색,경기,3210,4WD,3.0
11132,현대,싼타페,디젤,6992,2019,무사고,흰색,대구,3200,2WD,4.0
11133,현대,싼타페,가솔린,50282,2019,무사고,흰색,경기,3270,2WD,4.0
11134,현대,싼타페,디젤,14484,2019,무사고,흰색,인천,3220,4WD,3.0
11135,현대,싼타페,디젤,58970,2018,무사고,흰색,전북,2880,2WD,4.0
11136,현대,싼타페,가솔린,8905,2019,무사고,흰색,경기,3530,2WD,4.0
11137,현대,싼타페,가솔린,11735,2019,무사고,흰색,경기,2990,2WD,3.0
11138,현대,싼타페,디젤,53833,2019,무사고,흰색,인천,3130,4WD,4.0
11139,현대,싼타페,가솔린,50282,2019,무사고,흰색,경기,3270,2WD,4.0
11140,현대,싼타페,디젤,37963,2017,무사고,흰색,부산,2499,2WD,4.0
11141,현대,싼타페,가솔린,50282,2019,무사고,흰색,경기,3270,2WD,4.0
11142,현대,싼타페,가솔린,10963,2020,무사고,흰색,경기,3150,2WD,4.0
11143,현대,싼타페,디젤,33805,2019,무사고,흰색,대구,3400,4WD,4.0
11144,현대,싼타페,디젤,14484,2019,무사고,흰색,인천,3220,4WD,3.0
11145,현대,싼타페,디젤,12010,2019,무사고,흰색,경기,2999,2WD,3.0
11146,현대,싼타페,디젤,15000,2019,무사고,흰색,울산,3340,2WD,4.0
11147,현대,싼타페,가솔린,19875,2019,무사고,흰색,경기,3390,2WD,4.0
11148,현대,싼타페,디젤,70000,2019,무사고,흰색,경기,3149,4WD,4.0
11149,현대,싼타페,디젤,58970,2018,무사고,흰색,전북,2880,2WD,4.0
11150,현대,싼타페,디젤,37963,2017,무사고,흰색,부산,2499,2WD,4.0
11151,현대,싼타페,디젤,73130,2017,무사고,흰색,경기,2650,4WD,4.0
11152,현대,쏘나타,LPG,128219,2019,무사고,회색,경북,1090,2WD,1.0
11153,현대,쏘나타,LPG,11016,2018,무사고,회색,경기,1840,2WD,1.0
11154,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11155,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11156,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11157,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11158,현대,쏘나타,LPG,120432,2019,무사고,회색,경기,990,2WD,1.0
11159,현대,쏘나타,LPG,41000,2018,무사고,회색,경남,1420,2WD,1.0
11160,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11161,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11162,현대,쏘나타,LPG,11016,2018,무사고,회색,경기,1840,2WD,1.0
11163,현대,쏘나타,LPG,11016,2018,무사고,회색,경기,1840,2WD,1.0
11164,현대,쏘나타,하이브리드,168291,2011,무사고,회색,경남,840,2WD,3.0
11165,현대,쏘나타,가솔린,105960,2014,무사고,회색,경기,910,2WD,2.0
11166,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11167,현대,쏘나타,LPG,128000,2018,무사고,회색,울산,1000,2WD,1.0
11168,현대,쏘나타,LPG,90000,2018,무사고,기타,광주,1310,2WD,1.0
11169,현대,쏘나타,하이브리드,33440,2019,무사고,기타,서울,3099,2WD,4.0
11170,현대,쏘나타,하이브리드,33440,2019,무사고,기타,서울,3099,2WD,4.0
11171,현대,쏘나타,하이브리드,22690,2019,무사고,회색,경기,2999,2WD,2.0
11172,현대,쏘나타,하이브리드,3694,2021,무사고,회색,경기,3100,2WD,2.0
11173,현대,쏘나타,하이브리드,113680,2018,무사고,회색,경기,1910,2WD,2.0
11174,현대,쏘나타,하이브리드,30073,2018,무사고,회색,경기,2450,2WD,2.0
11175,현대,쏘나타,하이브리드,4228,2020,무사고,회색,경기,3080,2WD,2.0
11176,현대,쏘나타,하이브리드,185094,2013,무사고,회색,대전,689,2WD,3.0
11177,현대,쏘나타,하이브리드,3694,2021,무사고,회색,경기,3100,2WD,2.0
11178,현대,쏘나타,LPG,87191,2018,무사고,회색,경기,1190,2WD,1.0
11179,현대,쏘나타,LPG,47000,2018,무사고,회색,광주,1595,2WD,1.0
11180,현대,쏘나타,LPG,47000,2018,무사고,회색,광주,1595,2WD,1.0
11181,현대,쏘나타,하이브리드,29898,2020,무사고,회색,인천,2790,2WD,2.0
11182,현대,쏘나타,하이브리드,185094,2013,무사고,회색,대전,689,2WD,3.0
11183,현대,쏘나타,LPG,89776,2017,무사고,회색,경기,12301280,2WD,1.0
11184,현대,쏘나타,하이브리드,3694,2021,무사고,회색,경기,3100,2WD,2.0
11185,현대,쏘나타,LPG,39282,2018,무사고,회색,경기,1880,2WD,1.0
11186,현대,쏘나타,하이브리드,48000,2018,무사고,회색,인천,1790,2WD,1.0
11188,현대,쏘나타,하이브리드,4228,2020,무사고,회색,경기,3080,2WD,2.0
11190,현대,쏘나타,LPG,85508,2017,무사고,회색,대전,1300,2WD,1.0
11191,현대,쏘나타,LPG,68563,2018,무사고,회색,광주,1560,2WD,1.0
11192,현대,쏘나타,LPG,103742,2018,무사고,회색,경기,1450,2WD,1.0
11194,현대,쏘나타,LPG,60195,2018,무사고,회색,경기,1450,2WD,1.0
11195,현대,쏘나타,LPG,51000,2020,무사고,회색,광주,1450,2WD,1.0
11196,현대,쏘나타,LPG,50000,2018,무사고,회색,광주,1550,2WD,1.0
11197,현대,쏘나타,LPG,88000,2019,무사고,회색,광주,1330,2WD,1.0
11198,현대,쏘나타,하이브리드,48570,2018,무사고,회색,경기,2120,2WD,1.0
11199,현대,쏘나타,가솔린,145218,2013,무사고,회색,경남,790,2WD,1.0
11200,현대,쏘나타,LPG,72511,2017,무사고,회색,경기,1530,2WD,1.0
11201,현대,쏘나타,LPG,130000,2017,무사고,회색,광주,1460,2WD,1.0
11202,현대,쏘나타,LPG,140000,2017,무사고,회색,광주,1450,2WD,1.0
11203,현대,쏘나타,하이브리드,4228,2020,무사고,회색,경기,3080,2WD,2.0
11204,현대,쏘나타,하이브리드,3694,2021,무사고,회색,경기,3100,2WD,2.0
11205,현대,쏘나타,LPG,89776,2017,무사고,회색,경기,12301280,2WD,1.0
11206,현대,쏘나타,LPG,48922,2018,무사고,회색,광주,1645,2WD,1.0
11207,현대,쏘나타,하이브리드,192000,2012,무사고,회색,광주,550,2WD,1.0
11209,현대,쏘나타,하이브리드,29898,2020,무사고,회색,인천,2790,2WD,2.0
11211,현대,쏘나타,LPG,33000,2020,무사고,회색,광주,1890,2WD,1.0
11212,현대,쏘나타,LPG,87000,2018,무사고,회색,광주,1399,2WD,1.0
11213,현대,쏘나타,LPG,100000,2017,무사고,회색,광주,1450,2WD,1.0
11214,현대,쏘나타,LPG,105126,2017,무사고,회색,경기,1120,2WD,1.0
11215,현대,쏘나타,LPG,145476,2017,무사고,회색,광주,1350,2WD,2.0
11216,현대,쏘나타,하이브리드,20000,2017,무사고,회색,광주,2730,2WD,2.0
11217,현대,쏘나타,하이브리드,52000,2014,무사고,회색,광주,1320,2WD,3.0
11218,현대,쏘나타,LPG,80207,2017,무사고,흰색,경기,1470,2WD,1.0
11219,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11220,현대,쏘나타,하이브리드,11857,2019,무사고,흰색,경기,3350,2WD,4.0
11221,현대,쏘나타,LPG,89000,2017,무사고,흰색,경기,1330,2WD,1.0
11222,현대,쏘나타,LPG,52097,2018,무사고,흰색,광주,1700,2WD,1.0
11223,현대,쏘나타,하이브리드,32565,2020,무사고,흰색,경남,2950,2WD,2.0
11224,현대,쏘나타,하이브리드,22208,2019,무사고,흰색,울산,3130,2WD,2.0
11225,현대,쏘나타,LPG,132110,2018,무사고,흰색,인천,1070,2WD,1.0
11226,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11227,현대,쏘나타,LPG,116533,2017,무사고,흰색,인천,1100,2WD,1.0
11228,현대,쏘나타,하이브리드,52239,2018,무사고,흰색,경기,1950,2WD,1.0
11229,현대,쏘나타,LPG,62024,2017,무사고,흰색,경기,1980,2WD,1.0
11230,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11231,현대,쏘나타,LPG,28767,2017,무사고,흰색,경기,1570,2WD,1.0
11232,현대,쏘나타,하이브리드,22208,2019,무사고,흰색,울산,3130,2WD,2.0
11233,현대,쏘나타,LPG,87300,2017,무사고,흰색,대구,1290,2WD,1.0
11234,현대,쏘나타,LPG,62024,2017,무사고,흰색,경기,1980,2WD,1.0
11235,현대,쏘나타,LPG,77600,2017,무사고,흰색,경기,1280,2WD,1.0
11236,현대,쏘나타,LPG,85951,2018,무사고,흰색,울산,1450,2WD,1.0
11237,현대,쏘나타,LPG,82968,2018,무사고,흰색,인천,1380,2WD,1.0
11238,현대,쏘나타,가솔린,176000,2013,무사고,흰색,경기,429,2WD,1.0
11239,현대,쏘나타,가솔린,235000,2013,무사고,흰색,경기,419,2WD,1.0
11240,현대,쏘나타,LPG,107436,2018,무사고,흰색,충북,1590,2WD,1.0
11241,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11242,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11243,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11244,현대,쏘나타,LPG,40000,2018,무사고,흰색,광주,1720,2WD,1.0
11245,현대,쏘나타,LPG,106924,2018,무사고,흰색,충남,1350,2WD,1.0
11246,현대,쏘나타,LPG,77600,2017,무사고,흰색,경기,1280,2WD,1.0
11247,현대,쏘나타,하이브리드,33933,2019,무사고,흰색,부산,2742,2WD,2.0
11248,현대,쏘나타,하이브리드,230000,2014,무사고,흰색,경기,590,2WD,1.0
11249,현대,쏘나타,하이브리드,52239,2018,무사고,흰색,경기,1950,2WD,1.0
11250,현대,쏘나타,LPG,116533,2017,무사고,흰색,인천,1100,2WD,1.0
11251,현대,쏘나타,하이브리드,70703,2011,무사고,흰색,경기,1030,2WD,3.0
11252,현대,쏘나타,하이브리드,20307,2020,무사고,흰색,서울,3170,2WD,2.0
11253,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11254,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11255,현대,쏘나타,LPG,29535,2018,무사고,흰색,서울,1730,2WD,1.0
11256,현대,쏘나타,LPG,62024,2017,무사고,흰색,경기,1980,2WD,1.0
11257,현대,쏘나타,LPG,132110,2018,무사고,흰색,인천,1070,2WD,1.0
11258,현대,쏘나타,가솔린,48506,2014,무사고,흰색,서울,1010,2WD,1.0
11259,현대,쏘나타,LPG,80000,2018,무사고,흰색,광주,1430,2WD,1.0
11260,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11261,현대,쏘나타,LPG,87300,2017,무사고,흰색,대구,1290,2WD,1.0
11262,현대,쏘나타,하이브리드,230000,2014,무사고,흰색,경기,590,2WD,1.0
11263,현대,쏘나타,LPG,98329,2017,무사고,흰색,대전,1290,2WD,1.0
11264,현대,쏘나타,LPG,90000,2017,무사고,흰색,광주,1580,2WD,1.0
11265,현대,쏘나타,하이브리드,22208,2019,무사고,흰색,울산,3130,2WD,2.0
11267,현대,쏘나타,LPG,69000,2018,무사고,흰색,광주,1960,2WD,2.0
11268,현대,쏘나타,LPG,106000,2017,무사고,흰색,광주,1550,2WD,1.0
11269,현대,쏘나타,LPG,116533,2017,무사고,흰색,인천,1100,2WD,1.0
11270,현대,쏘나타,LPG,89000,2017,무사고,흰색,경기,1330,2WD,1.0
11271,현대,쏘나타,하이브리드,32565,2020,무사고,흰색,경남,2950,2WD,2.0
11272,현대,쏘나타,하이브리드,52239,2018,무사고,흰색,경기,1950,2WD,1.0
11273,현대,쏘나타,LPG,72887,2017,무사고,흰색,서울,1300,2WD,1.0
11274,현대,쏘나타,하이브리드,52239,2018,무사고,흰색,경기,1950,2WD,1.0
11275,현대,쏘나타,LPG,132110,2018,무사고,흰색,인천,1070,2WD,1.0
11276,현대,쏘나타,LPG,121973,2017,무사고,흰색,충남,1059,2WD,1.0
11277,현대,쏘나타,LPG,58000,2018,무사고,흰색,경기,1900,2WD,1.0
11278,현대,쏘나타,LPG,70000,2017,무사고,흰색,광주,1590,2WD,1.0
11279,현대,쏘나타,하이브리드,20307,2020,무사고,흰색,서울,3170,2WD,2.0
11280,현대,쏘나타,LPG,57432,2018,무사고,흰색,경기,1780,2WD,1.0
11281,현대,쏘나타,LPG,137783,2018,무사고,흰색,부산,1400,2WD,1.0
11282,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11283,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11284,현대,쏘나타,하이브리드,20307,2020,무사고,흰색,서울,3170,2WD,2.0
11285,현대,쏘나타,LPG,58162,2018,무사고,흰색,광주,1630,2WD,1.0
11286,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11287,현대,쏘나타,하이브리드,20307,2020,무사고,흰색,서울,3170,2WD,2.0
11288,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11289,현대,쏘나타,LPG,116533,2017,무사고,흰색,인천,1100,2WD,1.0
11290,현대,쏘나타,LPG,123622,2017,무사고,흰색,충남,999,2WD,1.0
11291,현대,쏘나타,하이브리드,32565,2020,무사고,흰색,경남,2950,2WD,2.0
11292,현대,쏘나타,하이브리드,51152,2019,무사고,흰색,경기,2600,2WD,2.0
11293,현대,쏘나타,LPG,64242,2018,무사고,흰색,경기,1460,2WD,1.0
11294,현대,쏘나타,LPG,90000,2018,무사고,흰색,광주,1399,2WD,1.0
11295,현대,쏘나타,LPG,98000,2017,무사고,흰색,광주,1490,2WD,1.0
11296,현대,쏘나타,LPG,132110,2018,무사고,흰색,인천,1070,2WD,1.0
11297,현대,쏘나타,LPG,60000,2018,무사고,흰색,광주,1590,2WD,1.0
11298,현대,쏘나타,LPG,52097,2018,무사고,흰색,광주,1700,2WD,1.0
11299,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11300,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11301,현대,쏘나타,하이브리드,11857,2019,무사고,흰색,경기,3350,2WD,4.0
11302,현대,쏘나타,LPG,52097,2018,무사고,흰색,광주,1700,2WD,1.0
11303,현대,쏘나타,LPG,61000,2018,무사고,흰색,광주,1650,2WD,1.0
11304,현대,쏘나타,하이브리드,20307,2020,무사고,흰색,서울,3170,2WD,2.0
11305,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11306,현대,쏘나타,가솔린,194880,2013,무사고,흰색,인천,440,2WD,1.0
11307,현대,쏘나타,LPG,115000,2017,무사고,흰색,인천,1070,2WD,1.0
11308,현대,쏘나타,LPG,116612,2017,무사고,흰색,경기,1060,2WD,1.0
11309,현대,쏘나타,LPG,52097,2018,무사고,흰색,광주,1700,2WD,1.0
11310,현대,쏘나타,LPG,60010,2018,무사고,흰색,광주,1930,2WD,1.0
11311,현대,쏘나타,LPG,48032,2017,무사고,흰색,서울,1520,2WD,1.0
11312,현대,쏘나타,LPG,89000,2017,무사고,흰색,경기,1330,2WD,1.0
11313,현대,쏘나타,LPG,60618,2017,무사고,흰색,서울,1420,2WD,1.0
11314,현대,쏘나타,LPG,10056,2019,무사고,흰색,전북,1840,2WD,1.0
11315,현대,쏘나타,LPG,51299,2018,무사고,흰색,경기,1580,2WD,1.0
11316,현대,쏘나타,LPG,52691,2018,무사고,흰색,경기,1580,2WD,1.0
11317,현대,쏘나타,LPG,132110,2018,무사고,흰색,인천,1070,2WD,1.0
11318,현대,쏘나타,LPG,87300,2017,무사고,흰색,대구,1290,2WD,1.0
11319,현대,쏘나타,LPG,28767,2017,무사고,흰색,경기,1570,2WD,1.0
11320,현대,쏘나타,LPG,67452,2020,무사고,흰색,광주,1540,2WD,1.0
11321,현대,쏘나타,LPG,132110,2018,무사고,흰색,인천,1070,2WD,1.0
11322,현대,쏘나타,LPG,132110,2018,무사고,흰색,인천,1070,2WD,1.0
11323,현대,쏠라티,디젤,125286,2017,무사고,흰색,경기,3799,2WD,2.0
11324,현대,쏠라티,디젤,125286,2017,무사고,흰색,경기,3799,2WD,2.0
11325,현대,쏠라티,디젤,98651,2017,무사고,흰색,광주,5790,2WD,2.0
11326,현대,쏠라티,디젤,131644,2017,무사고,기타,경기,3600,2WD,2.0
11327,현대,쏠라티,디젤,88242,2017,무사고,기타,경기,3490,2WD,2.0
11329,현대,쏠라티,디젤,131644,2017,무사고,기타,경기,3600,2WD,2.0
11330,현대,쏠라티,디젤,41091,2016,무사고,흰색,경기,3250,2WD,2.0
11331,현대,쏠라티,디젤,49579,2016,무사고,흰색,경기,3200,2WD,2.0
11332,현대,쏠라티,디젤,72153,2019,무사고,흰색,경기,4700,2WD,2.0
11333,현대,쏠라티,디젤,12000,2016,무사고,흰색,광주,3550,2WD,2.0
11334,현대,쏠라티,디젤,27019,2019,무사고,흰색,경남,5070,2WD,2.0
11335,현대,쏠라티,디젤,37850,2019,무사고,흰색,경기,4899,2WD,2.0
11336,현대,쏠라티,디젤,70000,2018,무사고,흰색,전남,4290,2WD,2.0
11337,현대,쏠라티,디젤,23179,2016,무사고,흰색,경기,3290,2WD,2.0
11338,현대,쏠라티,디젤,39765,2019,무사고,흰색,경북,5700,2WD,2.0
11339,현대,쏠라티,디젤,49579,2016,무사고,흰색,경기,3200,2WD,2.0
11340,현대,쏠라티,디젤,15000,2016,무사고,흰색,광주,3499,2WD,1.0
11341,현대,아반떼AD,가솔린,14133,2017,무사고,회색,경기,1410,2WD,1.0
11342,현대,아반떼AD,가솔린,37417,2017,무사고,회색,경기,1320,2WD,1.0
11343,현대,아반떼AD,LPG,63791,2016,무사고,회색,경기,960,2WD,1.0
11345,현대,아반떼AD,가솔린,37417,2017,무사고,회색,경기,1320,2WD,1.0
11346,현대,아반떼AD,가솔린,37417,2017,무사고,회색,경기,1320,2WD,1.0
11347,현대,아반떼AD,가솔린,90097,2017,무사고,회색,서울,1170,2WD,1.0
11348,현대,아반떼AD,가솔린,90097,2017,무사고,회색,서울,1170,2WD,1.0
11349,현대,아반떼AD,디젤,95264,2017,무사고,회색,경기,900,2WD,1.0
11350,현대,아반떼AD,LPG,67514,2017,무사고,회색,경기,1090,2WD,1.0
11352,현대,아반떼AD,디젤,95264,2017,무사고,회색,경기,900,2WD,1.0
11353,현대,아반떼AD,가솔린,103025,2016,무사고,회색,인천,1020,2WD,1.0
11354,현대,아반떼AD,디젤,87000,2017,무사고,회색,경남,1490,2WD,1.0
11355,현대,아반떼AD,가솔린,74051,2018,무사고,회색,충북,1340,2WD,1.0
11356,현대,아반떼AD,가솔린,74524,2016,무사고,회색,경기,1150,2WD,1.0
11357,현대,아반떼AD,LPG,34366,2017,무사고,회색,대전,1350,2WD,1.0
11358,현대,아반떼AD,가솔린,47456,2018,무사고,회색,경기,1340,2WD,1.0
11359,현대,아반떼AD,가솔린,7500,2018,무사고,회색,경기,1450,2WD,1.0
11360,현대,아반떼AD,디젤,95264,2017,무사고,회색,경기,900,2WD,1.0
11361,현대,아반떼AD,가솔린,23309,2018,무사고,회색,경기,1520,2WD,1.0
11362,현대,아반떼AD,LPG,91585,2017,무사고,회색,경기,990,2WD,1.0
11363,현대,아반떼AD,LPG,70304,2018,무사고,회색,인천,1280,2WD,1.0
11364,현대,아반떼AD,가솔린,12214,2017,무사고,회색,대전,1270,2WD,1.0
11365,현대,아반떼AD,가솔린,57667,2018,무사고,회색,경기,1250,2WD,1.0
11366,현대,아반떼AD,LPG,103948,2016,무사고,회색,충남,830,2WD,1.0
11367,현대,아반떼AD,가솔린,99515,2016,무사고,회색,서울,1170,2WD,1.0
11368,현대,아반떼AD,LPG,25926,2017,무사고,회색,서울,1430,2WD,1.0
11369,현대,아반떼AD,가솔린,77639,2017,무사고,회색,서울,1130,2WD,1.0
11370,현대,아반떼AD,가솔린,73315,2017,무사고,회색,대전,1350,2WD,1.0
11371,현대,아반떼AD,가솔린,14133,2017,무사고,회색,경기,1410,2WD,1.0
11372,현대,아반떼AD,가솔린,52362,2016,무사고,회색,경기,1200,2WD,1.0
11374,현대,아반떼AD,LPG,77916,2016,무사고,회색,인천,830,2WD,1.0
11375,현대,아반떼AD,가솔린,80000,2016,무사고,회색,인천,1219,2WD,1.0
11376,현대,아반떼AD,가솔린,60186,2016,무사고,회색,경남,1490,2WD,1.0
11377,현대,아반떼AD,가솔린,68632,2016,무사고,회색,경기,1100,2WD,1.0
11378,현대,아반떼AD,가솔린,24458,2017,무사고,기타,경기,1390,2WD,1.0
11379,현대,아반떼AD,가솔린,24458,2017,무사고,기타,경기,1390,2WD,1.0
11380,현대,아반떼AD,가솔린,71745,2017,무사고,기타,경기,1480,2WD,1.0
11382,현대,아반떼AD,가솔린,24458,2017,무사고,기타,경기,1390,2WD,1.0
11384,현대,아반떼AD,가솔린,24458,2017,무사고,기타,경기,1390,2WD,1.0
11385,현대,아반떼AD,가솔린,24458,2017,무사고,기타,경기,1390,2WD,1.0
11386,현대,아반떼AD,가솔린,24458,2017,무사고,기타,경기,1390,2WD,1.0
11387,현대,아반떼AD,가솔린,24458,2017,무사고,기타,경기,1390,2WD,1.0
11388,현대,아반떼AD,가솔린,131459,2015,무사고,기타,부산,799,2WD,1.0
11389,현대,아반떼AD,디젤,81958,2015,무사고,기타,울산,1280,2WD,2.0
11390,현대,아반떼AD,가솔린,131459,2015,무사고,기타,부산,799,2WD,1.0
11391,현대,아반떼AD,가솔린,15671,2017,무사고,기타,대전,15301570,2WD,1.0
11394,현대,아반떼AD,가솔린,131459,2015,무사고,기타,부산,799,2WD,1.0
11395,현대,아반떼AD,가솔린,42381,2018,무사고,기타,경기,1420,2WD,1.0
11396,현대,아반떼AD,가솔린,131459,2015,무사고,기타,부산,799,2WD,1.0
11398,현대,아반떼AD,가솔린,58820,2016,무사고,흰색,대구,1320,2WD,1.0
11401,현대,아반떼AD,가솔린,26070,2021,무사고,기타,경기,1000,2WD,1.0
11403,현대,아반떼AD,가솔린,50000,2015,무사고,기타,부산,1400,2WD,1.0
11405,현대,아반떼AD,가솔린,32499,2016,무사고,기타,울산,1200,2WD,1.0
11406,현대,아반떼AD,디젤,63783,2017,무사고,기타,경기,1350,2WD,1.0
11407,현대,아반떼AD,가솔린,19820,2017,무사고,기타,대구,1430,2WD,1.0
11409,현대,아반떼AD,가솔린,93922,2015,무사고,기타,울산,1230,2WD,1.0
11410,현대,아반떼AD,가솔린,93922,2015,무사고,기타,울산,1230,2WD,1.0
11413,현대,아반떼AD,가솔린,48625,2016,무사고,기타,대전,1090,2WD,1.0
11422,현대,아반떼AD,가솔린,33791,2019,무사고,기타,부산,1600,2WD,1.0
11423,현대,아반떼AD,가솔린,25174,2016,무사고,기타,경기,1590,2WD,1.0
11424,현대,아반떼AD,가솔린,31640,2016,무사고,회색,인천,1240,2WD,1.0
11425,현대,아반떼AD,가솔린,69917,2017,무사고,회색,서울,1300,2WD,1.0
11426,현대,아반떼AD,가솔린,9945,2018,무사고,회색,경기,1220,2WD,1.0
11430,현대,아반떼AD,가솔린,50051,2018,무사고,회색,경기,1380,2WD,1.0
11432,현대,아반떼AD,LPG,64232,2017,무사고,회색,경기,1350,2WD,1.0
11433,현대,아반떼AD,가솔린,28518,2018,무사고,회색,경기,1270,2WD,1.0
11434,현대,아반떼AD,가솔린,70600,2016,무사고,회색,울산,1290,2WD,1.0
11435,현대,아반떼AD,가솔린,50051,2018,무사고,회색,경기,1380,2WD,1.0
11437,현대,아반떼AD,가솔린,62965,2018,무사고,회색,경기,1460,2WD,1.0
11442,현대,아반떼AD,가솔린,50051,2018,무사고,회색,경기,1380,2WD,1.0
11443,현대,아반떼AD,가솔린,32851,2018,무사고,회색,경기,1640,2WD,1.0
11444,현대,아반떼AD,가솔린,36000,2015,무사고,회색,광주,1170,2WD,1.0
11445,현대,아반떼AD,가솔린,9945,2018,무사고,회색,경기,1220,2WD,1.0
11446,현대,아반떼AD,디젤,35284,2016,무사고,회색,경기,1290,2WD,1.0
11447,현대,아반떼AD,가솔린,50051,2018,무사고,회색,경기,1380,2WD,1.0
11448,현대,아반떼AD,LPG,77921,2016,무사고,회색,인천,800,2WD,1.0
11449,현대,아반떼AD,가솔린,49176,2018,무사고,회색,인천,1120,2WD,1.0
11450,현대,아반떼AD,가솔린,49354,2015,무사고,회색,울산,1230,2WD,1.0
11451,현대,아반떼AD,가솔린,31640,2016,무사고,회색,인천,1240,2WD,1.0
11452,현대,아반떼AD,가솔린,40845,2016,무사고,회색,서울,1099,2WD,1.0
11454,현대,아반떼AD,가솔린,49354,2015,무사고,회색,울산,1230,2WD,1.0
11455,현대,아반떼AD,디젤,94615,2015,무사고,회색,경기,1110,2WD,2.0
11456,현대,아반떼AD,가솔린,62965,2018,무사고,회색,경기,1460,2WD,1.0
11458,현대,아반떼AD,가솔린,49354,2015,무사고,회색,울산,1230,2WD,1.0
11459,현대,아반떼AD,LPG,76789,2016,무사고,회색,경기,1030,2WD,1.0
11461,현대,아반떼AD,가솔린,35000,2015,무사고,회색,전북,1180,2WD,1.0
11462,현대,아반떼AD,가솔린,101032,2017,무사고,회색,경북,1150,2WD,1.0
11463,현대,아반떼AD,가솔린,71000,2015,무사고,회색,인천,1350,2WD,1.0
11464,현대,아반떼AD,가솔린,86989,2018,무사고,회색,경기,1020,2WD,1.0
11465,현대,아반떼AD,가솔린,162117,2017,무사고,회색,인천,1050,2WD,1.0
11468,현대,아반떼AD,LPG,58338,2018,무사고,회색,경기,1450,2WD,1.0
11471,현대,아반떼AD,가솔린,29408,2017,무사고,회색,경기,1200,2WD,1.0
11473,현대,아반떼AD,디젤,119676,2016,무사고,회색,경기,1040,2WD,1.0
11474,현대,아반떼AD,가솔린,56000,2017,무사고,회색,서울,1300,2WD,1.0
11475,현대,아반떼AD,가솔린,9945,2018,무사고,회색,경기,1220,2WD,1.0
11476,현대,아반떼AD,가솔린,17713,2017,무사고,회색,경기,1890,2WD,1.0
11478,현대,아반떼AD,가솔린,77655,2017,무사고,회색,광주,1220,2WD,1.0
11479,현대,아반떼AD,가솔린,34489,2018,무사고,회색,대전,1450,2WD,1.0
11480,현대,아반떼AD,가솔린,61700,2016,무사고,회색,전남,1300,2WD,1.0
11482,현대,아반떼AD,가솔린,9945,2018,무사고,회색,경기,1220,2WD,1.0
11484,현대,아반떼AD,LPG,77000,2016,무사고,회색,광주,1060,2WD,1.0
11485,현대,아반떼AD,가솔린,77655,2017,무사고,회색,광주,1220,2WD,1.0
11486,현대,아반떼AD,디젤,110000,2015,무사고,회색,전남,950,2WD,1.0
11488,현대,아반떼AD,LPG,84000,2017,무사고,회색,경기,1100,2WD,1.0
11489,현대,아반떼AD,디젤,92302,2018,무사고,회색,전남,1390,2WD,1.0
11490,현대,아반떼AD,가솔린,42000,2016,무사고,회색,인천,1200,2WD,1.0
11491,현대,아반떼AD,가솔린,31640,2016,무사고,회색,인천,1240,2WD,1.0
