,name,brand,color,fuel,accident,price,mile,model
6720,쏘나타 DN8,현대,쥐색,가솔린,무사고,2380,26355,2.0 가솔린프리미엄 패밀리
6721,G80,제네시스,검정색,가솔린,무사고,2650,105374,3.3 GDI프리미엄 럭셔리
6722,말리부,쉐보레(GM대우),검정색,디젤,무사고,1080,85499,2.0 디젤 LT 프리미엄팩
6723,코나,현대,흰색,가솔린,무사고,2320,18897,1.6 터보 2WD프리미엄
6724,더 뉴 모하비,기아,흰색,디젤,무사고,3290,24642,디젤 3.0 4WDVIP
6725,LF 쏘나타,현대,검정색,가솔린,무사고,1680,45499,2.0 케어플러스
6726,뉴모닝,기아,빨간색,가솔린,단순교환,320,76478,SLX고급형
6727,i30 (PD),현대,빨간색,가솔린,무사고,2190,38231,1.6 터보N Line
6728,아반떼 AD,현대,흰색,디젤,단순교환,1220,76300,1.6 e-VGT 프리미엄
6729,5시리즈 (G30),BMW,청색,디젤,무사고,4740,36548,520d xDrive M 스포츠 플러스
6730,K7 프리미어,기아,흰색,가솔린,무사고,3280,17439,가솔린 2.5노블레스
6731,뉴 티구안,폭스바겐,은색,디젤,단순교환,1290,107773,2.0 TDI 컴포트5N
6732,마티즈 크리에이티브,쉐보레(GM대우),분홍색,가솔린,무사고,370,57325,재즈고급형
6733,더 뉴 스파크,쉐보레(GM대우),진주색,가솔린,무사고,930,11992,LT
6734,더 뉴 니로,기아,흰색,가솔린+전기,무사고,2590,11049,노블레스
6735,쏘나타 DN8,현대,빨간색,가솔린,무사고,3240,6346,2.5 터보 (N 라인)인스퍼레이션
6736,그랜저 IG,현대,쥐색,가솔린,무사고,1990,114947,2.4 프리미엄스페셜
6737,SM6,르노삼성,흰색,가솔린,무사고,1620,33258,2.0 GDe SE
6738,더 뉴 그랜저,현대,흰색,가솔린,무사고,3220,23118,가솔린 2.5프리미엄 초이스
6739,더 뉴 카니발,기아,흰색,디젤,단순교환,2130,63813,11인승 프레스티지
6740,올란도,쉐보레(GM대우),흰색,LPG,무사고,1420,85922,LPG LTZ세이프티
6741,K5 2세대,기아,검정색,디젤,무사고,1520,73483,1.7 디젤 MX노블레스
6742,쿠퍼 컨트리맨(1세대),미니,흰색,디젤,무사고,1670,89044,D 기본형
6743,뷰티풀 코란도,쌍용,진주색,가솔린,무사고,2220,19167,가솔린 4WDC5 플러스
6744,카니발 R,기아,흰색,디젤,무사고,990,110019,그랜드 카니발 GLX최고급형
6745,EQ900,제네시스,검정색,가솔린,단순교환,3620,105152,5.0 GDI AWD프레스티지
6746,K7 프리미어,기아,검정색,가솔린,무사고,3190,22275,가솔린 3.0노블레스
6747,XM3,르노삼성,쥐색,가솔린,무사고,2230,9926,가솔린 터보 1.3RE 시그니쳐
6748,SM6,르노삼성,쥐색,가솔린,단순교환,1650,30243,2.0 GDe RE
6749,올 뉴 K3,기아,흰색,가솔린,무사고,1700,20888,럭셔리
6750,LF 쏘나타,현대,은색,가솔린,단순사고(접촉),850,107130,2.0 스타일세부등급 없음
6751,아반떼 HD,현대,은색,가솔린,무사고,520,53230,1.6 VVT S16럭셔리
6752,그랜드 스타렉스,현대,노란색,디젤,무사고,1390,60002,어린이보호차
6753,K8,기아,청색,가솔린,무사고,4810,6320,가솔린 3.5 2WD시그니처
6754,올 뉴 K7,기아,쥐색,가솔린,단순교환,2110,38000,2.4 GDI 프레스티지
6755,K5 2세대,기아,쥐색,가솔린,무사고,1760,79419,2.0 MX시그니처
6756,제네시스 DH,현대,검정색,가솔린,무사고,2490,69387,G330 프리미엄
6757,G80,제네시스,은색,가솔린,단순교환,2490,111911,3.3 GDI AWD프리미엄 럭셔리
6758,더 뉴 니로,기아,진주색,가솔린+전기,무사고,2750,23829,노블레스 스폐셜
6759,G80,제네시스,쥐색,가솔린,무사고,4110,42473,3.3 T-GDI스포츠
6760,올 뉴 말리부,쉐보레(GM대우),진주색,가솔린,무사고,1810,55068,2.0 터보 LTZ프리미엄
6761,G80,제네시스,검정색,가솔린,무사고,3090,68064,3.3 GDI AWD럭셔리
6762,올 뉴 쏘렌토,기아,흰색,디젤,단순교환,2130,83260,디젤 2.2 4WD노블레스 스페셜
6763,아이오닉 하이브리드,현대,흰색,가솔린+전기,무사고,1700,99098,Q
6764,K3,기아,흰색,가솔린,단순사고(접촉),790,103616,트렌디
6765,아슬란,현대,쥐색,가솔린,무사고,1770,61404,G300 모던 스페셜
6766,5시리즈 (G30),BMW,쥐색,가솔린,무사고,3990,73353,530i M 스포츠 플러스
6767,G80 (RG3),제네시스,청색,가솔린,무사고,5420,22851,가솔린 터보 3.52WD
6768,K5 2세대,기아,청색,가솔린,무사고,1590,79282,1.6 터보 SX노블레스
6769,뉴 A3 (8V),아우디,은색,가솔린,무사고,2770,6642,40 TFSI8V
6770,트랙스,쉐보레(GM대우),흰색,가솔린,단순교환,1160,47442,1.4 LT 래더패키지
6771,제네시스 DH,현대,쥐색,가솔린,무사고,2110,85851,G330 모던 AWD
6772,더 뉴 아반떼 AD,현대,흰색,가솔린,무사고,1870,33000,1.6프리미엄
6773,그랜저 HG,현대,흰색,가솔린,단순교환,1520,52767,HG240 모던
6774,어메이징 뉴 크루즈,쉐보레(GM대우),흰색,가솔린,무사고,760,103311,1.8 LTZ
6775,더 뉴 트랙스,쉐보레(GM대우),쥐색,디젤,무사고,1560,54316,1.6 디젤 프리미어
6776,G80,제네시스,은색,가솔린,단순교환,2460,113644,3.3 GDI AWD럭셔리
6777,그랜저 IG,현대,검정색,가솔린,무사고,2170,57870,2.4 프리미엄스페셜
6778,SM6,르노삼성,흰색,가솔린,단순교환,1490,44902,1.6 TCe LE
6779,뉴SM3,르노삼성,은색,가솔린,단순사고(접촉),590,72650,LE
6780,S6 (C8),아우디,흰색,디젤,무사고,7370,8794,3.0 TDI 콰트로
6781,아슬란,현대,쥐색,가솔린,무사고,1660,75727,G300 모던
6782,아슬란,현대,검정색,가솔린,무사고,1660,95843,G300 모던 스페셜
6783,올 뉴 투싼,현대,흰색,디젤,무사고,1820,25554,디젤 1.7 2WD스타일
6784,E-클래스 W213,벤츠,쥐색,가솔린,무사고,5240,3961,E300 아방가르드
6785,올 뉴 K7,기아,흰색,LPG,무사고,2290,41035,3.0 LPI 프레스티지
6786,아반떼 AD,현대,은색,가솔린,단순교환,1200,24195,1.6 GDI 스마트세부등급 없음
6787,임팔라,쉐보레(GM대우),검정색,가솔린,무사고,1810,77825,2.5 LTZ
6788,더 뉴 레이,기아,쥐색,가솔린,무사고,1300,7390,럭셔리
6789,더 뉴 니로,기아,청색,가솔린+전기,무사고,2590,40154,노블레스 스폐셜
6790,코나 하이브리드,현대,하늘색,가솔린+전기,무사고,2590,18452,가솔린 1.6 하이브리드프리미엄 스폐셜
6791,싼타페 TM,현대,쥐색,가솔린,단순사고(접촉),2960,6702,가솔린 2.0T 2WD프레스티지
6792,그랜저 IG 하이브리드,현대,쥐색,가솔린+전기,무사고,2790,79128,익스클루시브스페셜
6793,티볼리 에어,쌍용,청색,디젤,단순교환,1450,28432,디젤 IX 2WD
6794,더 뉴 레이,기아,쥐색,가솔린,무사고,1410,16216,프레스티지
6795,그랜저 IG,현대,검정색,LPG,단순교환,1830,70191,3.0 LPi 모던 베이직 (렌터카용)
6796,더 뉴 트랙스,쉐보레(GM대우),쥐색,가솔린,무사고,1470,32168,1.4 LT디럭스
6797,G80,제네시스,흰색,가솔린,무사고,3280,48775,3.3 GDI AWD럭셔리
6798,스포티지 더 볼드,기아,흰색,가솔린,단순교환,1980,40972,가솔린 2.0 2WD프레스티지
6799,올 뉴 모닝 (JA),기아,흰색,가솔린,단순교환,1010,18423,프레스티지
6800,아베오 해치백,쉐보레(GM대우),검정색,가솔린,무사고,870,44144,1.4 터보 RS
6801,팰리세이드,현대,쥐색,가솔린,무사고,4090,7692,가솔린 3.8 4WD프레스티지 (8인승)
6802,올란도,쉐보레(GM대우),은색,LPG,무사고,1080,72724,LPG LTZ프리미엄
6803,더 뉴 쏘렌토,기아,검정색,디젤,무사고,2940,27850,디젤 2.2 2WD마스터 스페셜
6804,SM7 노바,르노삼성,흰색,LPG,무사고,1680,44692,LPLI 2.0 LPe세부등급없음
6805,더 뉴 레이,기아,쥐색,가솔린,무사고,1460,11437,프레스티지
6806,아반떼 AD,현대,흰색,가솔린,무사고,1130,106090,1.6 GDI 밸류 플러스
6807,그랜저 IG,현대,검정색,가솔린,단순교환,2210,95539,2.4 스페셜
6808,더 뉴 K3 2세대,기아,검정색,가솔린,무사고,2470,1021,시그니처
6809,SM3 네오,르노삼성,빨간색,가솔린,무사고,640,48486,SE 플러스
6810,그랜저 HG,현대,은회색,가솔린,무사고,1690,58787,HG240 모던 컬렉션
6811,쏘나타 DN8,현대,쥐색,가솔린,무사고,2390,21789,2.0 가솔린프리미엄 패밀리
6812,K5 2세대,기아,쥐색,LPG,무사고,1520,46344,LPI 장애인용MX 프레스티지
6813,카니발 R,기아,흰색,디젤,무사고,980,116919,그랜드 카니발 GLX프리미엄
6814,더 뉴 맥스크루즈,현대,검정색,디젤,단순교환,1890,113926,디젤 2.2 2WD익스클루시브
6815,K5 2세대,기아,검정색,디젤,단순교환,930,127444,1.7 디젤 MX디럭스
6816,5시리즈 (G30),BMW,쥐색,디젤,단순교환,3600,85577,520d M 스포츠
6817,레이,기아,진주색,가솔린,무사고,1100,17897,럭셔리
6818,올 뉴 카니발,기아,흰색,디젤,무사고,2990,88427,9인승 하이리무진노블레스
6819,쿠퍼 컨트리맨(2세대),미니,쥐색,가솔린,무사고,4160,8718,S ALL4
6820,SM6,르노삼성,쥐색,가솔린,무사고,1610,77074,1.6 TCe RE
6821,G70,제네시스,검정색,가솔린,단순교환,3340,18800,2.0T AWD엘리트
6822,올 뉴 카니발,기아,검정색,가솔린,단순교환,2930,107218,가솔린 9인승 하이리무진노블레스
6823,K8,기아,쥐색,가솔린,무사고,4960,2146,가솔린 3.5 4WD플래티넘
6824,V40,볼보,흰색,디젤,무사고,1990,89045,D3 모멘텀2세대
6825,K7 프리미어,기아,흰색,가솔린,무사고,3380,43938,가솔린 3.0시그니처
6826,올 뉴 K3,기아,쥐색,가솔린,무사고,1860,8699,노블레스
6827,더 뉴 K7,기아,흰색,가솔린,무사고,1220,103444,2.4 GDI 프레스티지 스페셜
6828,CLS-클래스 W218,벤츠,흰색,디젤,단순교환,3900,60621,CLS250 d 4MATIC
6829,3시리즈 (F30),BMW,쥐색,가솔린,단순사고(접촉),2540,84720,320i M 스포츠
6830,K7 프리미어 하이브리드,기아,검정색,가솔린+전기,무사고,3850,30150,시그니쳐
6831,아반떼 AD,현대,흰색,가솔린,무사고,1850,21094,1.6 GDI 프리미엄
6832,S-클래스 W222,벤츠,검정색,가솔린,무사고,5820,128178,S400L 4MATIC
6833,K5 3세대,기아,검정색,가솔린,무사고,3090,25072,가솔린 터보 1.6시그니처
6834,더 뉴 K9,기아,흰색,가솔린,무사고,2920,41557,3.8 GDI 이그제큐티브
6835,뉴SM5 플래티넘,르노삼성,흰색,디젤,단순교환,700,81095,디젤 D 스페셜
6836,올 뉴 K3,기아,청색,가솔린,단순교환,1790,27461,프레스티지
6837,체로키(KL),지프,쥐색,디젤,무사고,1950,76055,2.0 디젤 리미티드 4WD
6838,더 넥스트 스파크,쉐보레(GM대우),진주색,가솔린,단순사고(접촉),670,81953,LTZ
6839,G80,제네시스,은색,가솔린,무사고,3050,59791,3.3 GDI AWD프리미엄 럭셔리
6840,G80,제네시스,검정색,가솔린,무사고,2890,99141,3.3 GDI AWD프리미엄 럭셔리
6841,G80,제네시스,쥐색,가솔린,무사고,2990,74630,3.3 GDI AWD프리미엄 럭셔리
6842,쏘나타 뉴 라이즈,현대,청색,가솔린,단순교환,1380,99997,2.0 터보 스마트
6843,더 뉴 카니발,기아,검정색,디젤,무사고,2690,44948,9인승 프레스티지
6844,더 뉴 싼타페,현대,흰색,디젤,사고,3390,28141,디젤 2.2 4WD캘리그래피
6845,G80,제네시스,쥐색,가솔린,무사고,2930,76349,3.3 GDI AWD럭셔리
6846,K7 프리미어 하이브리드,기아,쥐색,가솔린+전기,단순사고(접촉),3150,62095,노블레스
6847,포터2 CRDi 카고,현대,청색,디젤,단순교환,1460,71633,초장축 슈퍼캡골드
6848,더 뉴 카마로,쉐보레(GM대우),검정색,가솔린,무사고,4110,5201,SS 6.2
6849,뉴 QM6,르노삼성,검정색,LPG,무사고,2990,6290,LPG 2.0 (일반인 판매용)프리미에르
6850,제네시스 DH,현대,검정색,가솔린,단순교환,2280,107755,G330 프리미엄 AWD
6851,올 뉴 K7,기아,검정색,가솔린,무사고,2230,50529,2.4 GDI 리미티드
6852,올 뉴 투싼,현대,흰색,디젤,무사고,1830,80153,디젤 2.0 2WD모던
6853,올 뉴 K7,기아,쥐색,가솔린,무사고,2090,26667,2.4 GDI 프레스티지
6854,G80,제네시스,검정색,가솔린,무사고,2910,72072,3.3 GDI AWD럭셔리
6855,싼타페 더 프라임,현대,쥐색,디젤,단순교환,2130,107485,디젤 2.0 2WD익스클루시브 스페셜
6856,더 뉴 모하비,기아,검정색,디젤,무사고,2780,111071,디젤 3.0 4WD프레지던트
6857,레이,기아,진주색,가솔린,무사고,1100,39751,프레스티지
6858,아반떼 MD,현대,은색,가솔린,사고,720,133637,M16 GDI 프리미엄
6859,쏘나타 뉴 라이즈,현대,쥐색,가솔린,무사고,1590,28870,2.0 스타일
6860,티볼리,쌍용,진주색,가솔린,단순사고(접촉),1500,16364,LX 2WD세부등급 없음
6861,아반떼 AD,현대,은색,가솔린,무사고,1220,63312,1.6 GDI 스마트세부등급 없음
6862,쏘나타 DN8,현대,쥐색,가솔린,무사고,2660,27229,2.0 가솔린인스퍼레이션
6863,제네시스 쿠페,현대,쥐색,가솔린,단순교환,680,99339,200 터보 P
6864,G80,제네시스,쥐색,가솔린,단순교환,2930,57665,3.3 GDI AWD럭셔리
6865,뉴SM5(신형),르노삼성,검정색,가솔린,무사고,430,131505,LE
6866,올 뉴 카렌스,기아,은색,디젤,무사고,1020,62309,1.7 VGT 프레스티지
6867,제네시스 DH,현대,검정색,가솔린,무사고,2090,65905,G330 모던
6868,그랜저 HG,현대,은색,가솔린,무사고,1660,33871,HG240 모던
6869,크루즈,쉐보레(GM대우),흰색,가솔린,단순교환,880,38203,1.8 LT+ 레더 패키지
6870,더 뉴 K5 2세대,기아,검정색,가솔린,무사고,2120,30996,1.6 터보노블레스
6871,스포티지 4세대,기아,검정색,디젤,단순교환,1350,106160,디젤 2.0 4WD 트렌디
6872,스파크,쉐보레(GM대우),은색,가솔린,단순사고(접촉),470,60870,LT기본형
6873,그랜저 HG,현대,흰색,가솔린,무사고,1060,92705,HG240 럭셔리
6874,팰리세이드,현대,쥐색,가솔린,무사고,3920,26074,가솔린 3.8 4WD프레스티지 (7인승)
6875,올 뉴 카니발,기아,검정색,가솔린,무사고,2830,16847,가솔린 9인승 노블레스
6876,K7 프리미어,기아,검정색,LPG,무사고,2570,60363,LPG 3.0 (렌터카)트렌디
6877,K5,기아,흰색,가솔린,단순교환,870,119287,2.0 터보 GDI 노블레스
6878,더 뉴 K9,기아,검정색,가솔린,무사고,2330,117898,3.3 GDI 이그제큐티브
6879,아반떼 AD,현대,쥐색,가솔린,무사고,1560,32499,1.6 GDI 밸류 플러스
6880,올 뉴 모닝,기아,흰색,가솔린,단순교환,490,66508,디럭스 스페셜
6881,XM3,르노삼성,흰색,가솔린,무사고,2270,13656,가솔린 터보 1.3RE 시그니쳐
6882,올란도,쉐보레(GM대우),쥐색,디젤,단순교환,920,102104,2.0 디젤 LT세이프티팩
6883,더 뉴 쏘울,기아,흰색,가솔린,단순교환,1350,32410,1.6 GDi 트렌디
6884,더 뉴 스파크,쉐보레(GM대우),분홍색,가솔린,무사고,1070,11397,프리미어
6885,쏘나타 하이브리드,현대,흰색,가솔린+전기,단순교환,990,87898,2.0프리미어
6886,더 뉴 카니발,기아,은색,디젤,무사고,2150,45511,9인승 럭셔리
6887,더 뉴 모하비,기아,흰색,디젤,무사고,2760,98557,디젤 3.0 4WD프레지던트
6888,크루즈,쉐보레(GM대우),흰색,디젤,단순교환,660,71440,2.0 LT+ 래더 패키지
6889,올 뉴 K3,기아,청색,가솔린,무사고,1830,26806,노블레스
6890,더 프레스티지 K7,기아,은색,가솔린,무사고,810,106956,2.4 GDI 프레스티지
6891,스포티지 R,기아,쥐색,가솔린,단순교환,1120,62240,가솔린 터보 GDI 2WD TLX최고급형
6892,EQ900,제네시스,은색,가솔린,무사고,5000,56835,5.0 GDI AWD 리무진프레스티지
6893,더 뉴 스파크,쉐보레(GM대우),자주색,가솔린,단순교환,950,18426,프리미어
6894,더 뉴 그랜저 하이브리드,현대,흰색,가솔린+전기,무사고,3990,5564,가솔린 2.4 하이브리드프리미엄 초이스
6895,더 뉴 K9,기아,은회색,가솔린,무사고,2470,45463,3.3 GDI 이그제큐티브
6896,그랜드 체로키,지프,흰색,가솔린,무사고,3630,22052,3.6 리미티드WK2
6897,아슬란,현대,검정색,가솔린,무사고,2070,89590,G300 익스클루시브
6898,GLC-클래스 X253,벤츠,흰색,디젤,무사고,6270,14651,GLC220 d 4MATIC
6899,올 뉴 크루즈,쉐보레(GM대우),청색,가솔린,단순교환,1220,26585,1.4 터보 LT디럭스
6900,올 뉴 K7,기아,검정색,가솔린,단순사고(접촉),2210,57932,3.0 GDI 프레스티지
6901,올 뉴 쏘렌토,기아,흰색,디젤,단순사고(접촉),1840,46364,디젤 2.0 2WD럭셔리
6902,올 뉴 K3,기아,빨간색,가솔린,단순교환,1590,59189,노블레스
6903,K5 2세대,기아,진주색,가솔린,무사고,1590,45219,2.0 MX프레스티지
6904,스파크,쉐보레(GM대우),검정색,가솔린,무사고,440,79546,LS기본형
6905,쏘나타 DN8,현대,쥐색,LPG,무사고,2760,20420,2.0 LPi(장애인용)인스퍼레이션
6906,티볼리,쌍용,은색,가솔린,무사고,1470,37245,LX 2WD최고급형
6907,스파크,쉐보레(GM대우),쥐색,가솔린,무사고,610,82608,스파크 SLT
6908,아반떼 (CN7),현대,쥐색,가솔린,무사고,2470,11087,가솔린 1.6인스퍼레이션
6909,올 뉴 모닝,기아,은색,가솔린,무사고,550,58291,디럭스 스페셜
6910,A-클래스 W176,벤츠,흰색,가솔린,무사고,3090,39889,A45 AMG 4MATIC
6911,G80,제네시스,검정색,가솔린,무사고,3160,48886,3.3 GDI럭셔리
6912,크루즈5,쉐보레(GM대우),쥐색,가솔린,단순교환,590,110542,1.8 LTZ+
6913,All New SM7,르노삼성,은색,가솔린,무사고,970,87155,RE35
6914,G4 렉스턴,쌍용,흰색,디젤,무사고,3090,48533,디젤 2.2 4WD헤리티지
6915,C4 칵투스,시트로엥,흰색,디젤,무사고,1820,11024,1.5 BlueHDi 샤인
6916,M4 (F82),BMW,쥐색,가솔린,무사고,5450,49844,M4 쿠페
6917,제네시스 쿠페,현대,하늘색,가솔린,무사고,680,103261,200 터보 P
6918,SM7 New Art,르노삼성,흰색,가솔린,단순사고(접촉),650,86461,RE
6919,트랙스,쉐보레(GM대우),빨간색,가솔린,무사고,980,92103,1.4 LTZ
6920,G80,제네시스,갈색,가솔린,단순교환,3290,81322,3.3 GDI AWD프리미엄 럭셔리
6921,3시리즈 (F30),BMW,흰색,디젤,무사고,2620,104551,320d M 스포츠
6922,더 뉴 카니발,기아,검정색,디젤,무사고,4060,38923,9인승 하이리무진노블레스 스페셜
6923,벨로스터 (JS),현대,노란색,가솔린,단순사고(접촉),1660,61570,1.6 터보 스포츠코어
6924,뉴QM3,르노삼성,청색,디젤,무사고,1620,18491,RE세부등급 없음
6925,아반떼 AD,현대,은색,가솔린,무사고,1120,79091,1.6 GDI 스마트세부등급 없음
6926,5시리즈 (G30),BMW,쥐색,가솔린,무사고,5140,16402,530i xDrive 럭셔리 플러스
6927,더 뉴 아반떼 AD,현대,흰색,가솔린,무사고,1770,15000,1.6스마트 초이스
6928,그랜저 HG,현대,검정색,가솔린,단순사고(접촉),920,108380,HG300 노블
6929,더 뉴 레이,기아,쥐색,가솔린,단순교환,1080,53661,럭셔리
6930,G80,제네시스,검정색,가솔린,무사고,3460,62072,3.3 GDI AWD프리미엄 럭셔리
6931,쏘나타 뉴 라이즈,현대,쥐색,가솔린,단순교환,1560,35974,2.0 스타일
6932,E-클래스 W213,벤츠,은색,가솔린,무사고,5380,6362,E250 아방가르드
6933,쿠퍼 (3세대),미니,빨간색,가솔린,무사고,1890,17994,기본형
