,brand,name,year,info,km,location,price,type,color
147,쉐보레(GM대우),더 뉴 스파크,18/06식(19년형),프리미어,"23,000km",전남,"1,030",가솔린,갈색
148,기아,더 뉴 쏘렌토,19/03식(20년형),디젤 2.0 2WD,"25,600km",대구,"2,970",디젤,갈색
149,쉐보레(GM대우),올란도,15/01식,LPG LTZ,"143,889km",서울,920,LPG(일반인 구입),갈색
150,제네시스,G80,17/06식(18년형),3.3 GDI AWD,"90,000km",광주,"3,190",가솔린,갈색
151,현대,YF 쏘나타,11/01식,Y20 프리미어,"128,501km",서울,590,가솔린,갈색
152,쉐보레(GM대우),말리부,14/08식,2.0 LT 디럭스팩,"24,820km",서울,"1,050",가솔린,갈색
153,쉐보레(GM대우),더 뉴 스파크,18/06식(19년형),프리미어,"23,000km",전남,"1,030",가솔린,갈색
154,기아,더 뉴 쏘렌토,19/03식(20년형),디젤 2.0 2WD,"25,600km",대구,"2,970",디젤,갈색
155,쉐보레(GM대우),올란도,15/01식,LPG LTZ,"143,889km",서울,920,LPG(일반인 구입),갈색
156,제네시스,G80,17/06식(18년형),3.3 GDI AWD,"90,000km",광주,"3,190",가솔린,갈색
157,현대,YF 쏘나타,11/01식,Y20 프리미어,"128,501km",서울,590,가솔린,갈색
158,쉐보레(GM대우),말리부,14/08식,2.0 LT 디럭스팩,"24,820km",서울,"1,050",가솔린,갈색
159,기아,뉴모닝,09/05식,LPI SLX,"125,916km",경기,330,LPG(일반인 구입),갈색
160,제네시스,G80,18/04식,3.3 GDI AWD,"33,432km",경기,"3,390",가솔린,갈색
161,현대,싼타페 더 프라임,17/02식,디젤 2.0 2WD,"122,267km",부산,"2,060",디젤,갈색
162,현대,더 뉴 맥스크루즈,16/11식(17년형),디젤 2.2 4WD,"29,935km",대구,"2,890",디젤,갈색
163,기아,레이,12/06식(13년형),럭셔리,"79,966km",경기,720,가솔린,갈색
164,쌍용,코란도 스포츠,14/06식,CX7 4WD,"119,000km",경북,"1,270",디젤,갈색
165,쉐보레(GM대우),크루즈,13/08식(14년형),1.8 LTZ+,"122,864km",경기,550,가솔린,갈색
166,제네시스,G80,18/04식,3.3 GDI AWD,"33,432km",경기,"3,390",가솔린,갈색
167,르노삼성,QM3,17/01식,RE 시그니처,"103,671km",대전,950,디젤,갈색
168,기아,K5 2세대,15/11식(16년형),2.0 MX,"84,300km",전남,"1,350",가솔린,갈색
169,현대,i30(신형),12/11식,디젤 1.6 VGT 익스트림,"121,264km",대구,888,디젤,갈색
170,,,,,,,,,갈색
171,쌍용,코란도 C,11/04식,클러비 4WD,"184,355km",부산,520,디젤,갈색
172,쉐보레(GM대우),올란도,15/10식(16년형),1.6 디젤 LT,"111,236km",경기,850,디젤,갈색
173,제네시스,G80,17/02식,3.3 GDI,"72,955km",대구,"2,850",가솔린,갈색
174,쉐보레(GM대우),올란도,16/07식,1.6 디젤 LT,"101,692km",경기,"1,060",디젤,갈색
175,기아,모하비,11/05식,4WD QV300,"263,499km",충남,859,디젤,갈색
176,기아,스포티지 R,11/06식(12년형),디젤 2WD TLX,"153,365km",충남,899,디젤,갈색
177,쉐보레(GM대우),올란도,16/07식,1.6 디젤 LT,"101,692km",경기,"1,060",디젤,갈색
178,제네시스,G80,17/12식(18년형),3.3 GDI AWD,"80,360km",대구,"3,499",가솔린,갈색
179,쌍용,렉스턴 W,14/03식,2.0 2WD RX7,"86,009km",울산,"1,160",디젤,갈색
180,현대,팰리세이드,20/04식,가솔린 3.8 4WD,"11,170km",경북,"4,250",가솔린,갈색
181,르노삼성,QM3,17/07식,RE 시그니처,"130,182km",전북,"1,050",디젤,갈색
182,쉐보레(GM대우),캡티바,12/06식,4WD LT 프리미엄,"80,000km",대전,980,디젤,갈색
183,현대,더 뉴 맥스크루즈,16/06식(17년형),디젤 2.2 4WD,"75,640km",광주,"2,479",디젤,갈색
184,기아,올 뉴 쏘렌토,14/10식(15년형),디젤 2.0 2WD,"125,681km",경기,"1,590",디젤,갈색
185,쌍용,코란도 스포츠,16/01식,CX7 4WD,"145,691km",인천,"1,080",디젤,갈색
186,쉐보레(GM대우),올란도,13/02식,LPG LTZ,"83,300km",대구,890,LPG(일반인 구입),갈색
187,현대,제네시스 DH,15/09식(16년형),G330 프리미엄 AWD,"126,700km",대구,"2,270",가솔린,갈색
188,기아,올 뉴 모닝,11/03식(12년형),스마트,"92,279km",경기,350,가솔린,갈색
189,현대,더 뉴 그랜드 스타렉스,18/07식(19년형),4WD 어반 9인승,"27,772km",경기,"3,030",디젤,갈색
190,쌍용,코란도 스포츠,16/05식,CX7 4WD,"94,047km",광주,"1,500",디젤,갈색
191,기아,올 뉴 쏘렌토,14/10식(15년형),디젤 2.0 2WD,"125,681km",경기,"1,590",디젤,갈색
192,현대,그랜저 IG 하이브리드,17/08식(18년형),프리미엄,"99,070km",대구,"2,059",가솔린+전기,갈색
193,제네시스,G80,17/11식(18년형),3.8 GDI,"93,936km",경기,"3,520",가솔린,갈색
194,쌍용,더 뉴 코란도 스포츠,17/02식,2.2 CX5 2WD,"30,915km",인천,"1,690",디젤,갈색
195,쌍용,렉스턴 스포츠,18/01식,디젤 2.2 4WD,"23,646km",경기,"2,450",디젤,갈색
196,현대,더 뉴 맥스크루즈,17/03식,가솔린 3.3 2WD,"38,137km",경기,"2,470",가솔린,갈색
197,쌍용,렉스턴 스포츠,18/01식,디젤 2.2 4WD,"23,646km",경기,"2,450",디젤,갈색
198,쌍용,코란도 스포츠,16/06식,CX5 2WD,"86,656km",대구,"1,230",디젤,갈색
199,제네시스,G80,17/04식,3.3 GDI,"130,688km",경기,"2,350",가솔린,갈색
200,르노삼성,SM7 New Art,08/05식,SE,"152,177km",서울,290,가솔린,갈색
201,쉐보레(GM대우),트레일블레이저,20/06식(21년형),1.3 터보 2WD,"7,882km",경기,"2,250",가솔린,갈색
