,brand,fuel,location,mile,model,name,price,year
302,현대,LPG(일반인 구입),대구,50900.0,3.0 LPi (렌터카용),더 뉴 그랜저 IG,2795.0,2020
303,현대,가솔린,경기,136568.0,N20 트랜스폼,NF 쏘나타 트랜스폼,350.0,2009
304,현대,가솔린,충북,21514.0,1.6 터보,쏘나타 (DN8),2550.0,2021
305,기아,디젤,경기,95099.0,디젤 2WD 프레스티지,더 뉴 스포티지 R,1230.0,2014
306,현대,가솔린,경기,187538.0,Q270 럭셔리,그랜저 뉴 럭셔리,220.0,2009
307,현대,LPG(일반인 구입),대구,55590.0,3.0 LPi 모던 (렌터카),그랜저 IG,1990.0,2018
308,현대,가솔린,경기,48193.0,G330 프리미엄,제네시스 DH,2350.0,2014
309,쉐보레(GM대우),가솔린,경기,11364.0,3.6 Z71-X 4WD,리얼 뉴 콜로라도,4350.0,2021
310,기아,디젤,광주,91492.0,7인승 하이리무진,올 뉴 카니발,2850.0,2016
311,기아,LPG(일반인 구입),인천,58137.0,3.0 LPI 럭셔리 (렌터카),올 뉴 K7,1750.0,2016
312,쌍용,디젤,전북,138640.0,4WD 아웃도어 에디션 9인승,코란도 투리스모,1300.0,2016
313,르노삼성,가솔린,경기,120775.0,LE 블랙,뉴SM5,250.0,2007
314,기아,가솔린,전북,42301.0,2.0,더 뉴 K5 2세대,2050.0,2019
315,제네시스,가솔린,광주,75657.0,5.0 GDI AWD 리무진,EQ900,5390.0,2018
316,기아,디젤,광주,95189.0,디젤 3.0 4WD,더 뉴 모하비,2850.0,2018
317,쌍용,가솔린,울산,65577.0,CW600 4TRONIC,뉴체어맨 W,1890.0,2015
318,제네시스,가솔린,광주,16686.0,가솔린 2.5 터보 AWD,G80 (RG3),7130.0,2021
319,기아,디젤,서울,66000.0,9인승 럭셔리,올 뉴 카니발,1970.0,2018
320,현대,디젤,경기,96819.0,1.6 e-VGT 스마트,아반떼 AD,1360.0,2017
321,르노삼성,가솔린,서울,160945.0,PE,뉴SM5 플래티넘,360.0,2013
322,기아,가솔린,대구,59556.0,3.3 GDI 노블레스,올 뉴 K7,1930.0,2016
323,제네시스,가솔린,서울,85594.0,3.3 GDI AWD,G80,3700.0,2018
324,현대,가솔린,서울,174502.0,BH380 로얄,제네시스,900.0,2012
325,현대,가솔린+전기,경기,96586.0,2.0,쏘나타 하이브리드,1090.0,2014
326,현대,가솔린,경기,53766.0,2.4 모던,그랜저 IG,2400.0,2018
327,현대,디젤,인천,143462.0,디젤 1.7 2WD,올 뉴 투싼,1330.0,2016
328,기아,디젤,서울,161561.0,디젤 3.0 4WD,더 뉴 모하비,2350.0,2017
329,현대,가솔린,경기,106933.0,Q270 럭셔리,그랜저 뉴 럭셔리,530.0,2010
330,쉐보레(GM대우),가솔린,경기,10856.0,3.6 AWD 레드라인,트래버스,4590.0,2020
331,기아,가솔린,서울,10110.0,3.0 GDI 시그니처,K7 프리미어,3590.0,2020
332,현대,가솔린,경기,90129.0,HG240 모던,그랜저 HG,1330.0,2014
333,현대,디젤,충남,207.0,라운지 7인승,스타리아,4250.0,2022
334,기아,디젤,경기,60138.0,디젤 2.0 2WD,올 뉴 쏘렌토,1980.0,2015
335,제네시스,가솔린,광주,25645.0,5.0 AWD,G90,10700.0,2019
336,현대,가솔린,경기,87578.0,2.4 프리미엄,그랜저 IG,2050.0,2017
337,현대,디젤,부산,24735.0,디젤 2.2 2WD,팰리세이드,3899.0,2019
338,제네시스,가솔린,경기,211681.0,3.8 GDI,EQ900,2330.0,2016
339,현대,디젤,인천,41964.0,15인승,쏠라티,3150.0,2016
340,제네시스,가솔린,경기,40496.0,3.8 AWD,G90,7190.0,2019
341,현대,가솔린+전기,경기,150876.0,프리미엄,그랜저 HG 하이브리드,1230.0,2015
342,현대,가솔린,전북,137888.0,VS380,에쿠스(신형),1149.0,2010
343,현대,가솔린,광주,75578.0,G330 프리미엄 AWD,제네시스 DH,2130.0,2015
344,제네시스,가솔린,인천,138127.0,3.8 GDI AWD,EQ900,3480.0,2017
345,기아,가솔린,경기,48326.0,3.3 GDI 프레스티지,더 뉴 K9,2560.0,2016
346,르노삼성,LPG(일반인 구입),충남,112556.0,LPLI 택시렌터카 고급형,뉴SM5 플래티넘,549.0,2013
347,현대,가솔린,경기,126178.0,BH380 럭셔리,제네시스,750.0,2010
348,기아,디젤,경기,88588.0,7인승 리무진,더 뉴 카니발,2940.0,2019
349,현대,가솔린,충남,85724.0,Q270 디럭스,그랜저 TG,299.0,2007
350,쌍용,디젤,경기,53311.0,디젤 2.2 4WD,G4 렉스턴,2490.0,2019
351,현대,가솔린,경기,55974.0,G300 모던,아슬란,1750.0,2016
352,제네시스,가솔린,대전,57673.0,3.3 GDI AWD,G80,3250.0,2017
353,현대,가솔린,서울,65200.0,HG240 럭셔리,그랜저 HG,1060.0,2011
354,기아,가솔린,대구,3997.0,3.8 GDI AWD,더 K9,5430.0,2020
355,현대,가솔린,광주,75838.0,2.4 프리미엄,그랜저 IG,2090.0,2018
356,현대,가솔린,인천,118322.0,VS380,에쿠스(신형),1250.0,2010
357,기아,디젤,경기,101216.0,디젤 2.0 2WD,올 뉴 쏘렌토,1645.0,2017
358,제네시스,가솔린,충남,151319.0,3.3 GDI AWD,G80,2439.0,2018
359,현대,가솔린,울산,58428.0,HG240 모던,그랜저 HG,1470.0,2016
360,현대,디젤,경기,92821.0,2.2 디젤 모던,그랜저 IG,1950.0,2019
361,제네시스,가솔린,대구,78811.0,3.3 GDI,G80,2950.0,2017
362,기아,가솔린,경기,59895.0,터보,레이,1049.0,2013
363,기아,LPG(일반인 구입),충남,75508.0,3.0 LPI 프레스티지 (렌터카),올 뉴 K7,2489.0,2018
364,현대,디젤,서울,139117.0,디젤 2.0 2WD,싼타페 더 프라임,1600.0,2016
365,기아,LPG(일반인 구입),광주,156169.0,3.0 LPI 럭셔리 (렌터카),올 뉴 K7,1450.0,2016
366,현대,가솔린,전북,162572.0,VS380,에쿠스(신형),1188.0,2012
367,현대,가솔린,경기,209666.0,VS380,에쿠스(신형),780.0,2011
368,현대,가솔린,경기,95426.0,2.4 프리미엄,그랜저 IG,1950.0,2017
369,기아,디젤,경기,110094.0,9인승 노블레스,올 뉴 카니발,2150.0,2016
370,현대,디젤,경기,135621.0,HG220 디젤 프리미엄,그랜저 HG,1250.0,2016
371,현대,가솔린,전북,184854.0,VS380,에쿠스(신형),830.0,2012
372,현대,LPG(일반인 구입),전북,139548.0,LPG HG300 모던,그랜저 HG,1100.0,2015
373,쌍용,디젤,경기,166167.0,4WD GT 11인승,코란도 투리스모,750.0,2014
374,현대,가솔린+전기,서울,11000.0,프리미엄 초이스,더 뉴 그랜저 IG 하이브리드,3420.0,2020
375,현대,가솔린,대전,119639.0,G330 프리미엄 AWD,제네시스 DH,2290.0,2015
376,기아,가솔린,인천,122800.0,1.6 GDI 디럭스,포르테 해치백,480.0,2011
377,현대,디젤,인천,47700.0,디젤 2.0 2WD,싼타페 TM,2790.0,2019
378,현대,LPG(일반인 구입),인천,67400.0,LPI 스타일,쏘나타 뉴 라이즈,1240.0,2018
379,현대,디젤,인천,109800.0,5인승 밴,그랜드 스타렉스,850.0,2013
380,현대,디젤,대전,91948.0,디젤 2.0 4WD,싼타페 더 프라임,2350.0,2017
381,현대,가솔린,대전,153689.0,G300 모던 베이직,아슬란,1390.0,2016
382,현대,디젤,인천,77100.0,웨건 12인승,더 뉴 그랜드 스타렉스,1650.0,2018
383,쉐보레(GM대우),가솔린,인천,168200.0,1.8 LTZ+ 더 퍼펙트 블랙,크루즈,370.0,2012
384,현대,가솔린,인천,169300.0,2.0 터보 익스클루시브,LF 쏘나타,1240.0,2017
385,쉐보레(GM대우),가솔린,인천,91500.0,LS,아베오 해치백,420.0,2014
386,현대,가솔린+전기,인천,135400.0,2.0 HEV,LF 쏘나타 하이브리드,1230.0,2016
387,쉐보레(GM대우),가솔린,인천,112400.0,퍼팩트 블랙,더 넥스트 스파크,620.0,2017
388,현대,디젤,인천,101900.0,4WD 12인승 왜건,그랜드 스타렉스,1550.0,2018
389,기아,가솔린,인천,27400.0,3.0 GDI 프레스티지,올 뉴 K7,1750.0,2018
390,기아,가솔린,인천,233900.0,VG240 디럭스,K7,399.0,2010
391,기아,가솔린+전기,부산,161000.0,700h 프레스티지,K7 하이브리드,1250.0,2015
392,기아,가솔린+전기,부산,161000.0,700h 프레스티지,K7 하이브리드,1250.0,2015
393,제네시스,가솔린,부산,48900.0,3.3 GDI,G80,2980.0,2017
394,현대,가솔린,부산,137000.0,VS380,에쿠스(신형),980.0,2010
395,현대,디젤,부산,174000.0,12인승 왜건,그랜드 스타렉스,580.0,2009
396,기아,가솔린,경기,36044.0,3.0 GDI 시그니처,K7 프리미어,3390.0,2020
397,기아,디젤,경기,163287.0,1.7 디젤 SX,K5 2세대,1270.0,2016
398,현대,가솔린,경기,101157.0,2.0 GDi 프리미엄,아반떼 쿠페,790.0,2014
399,현대,가솔린,경기,42927.0,2.0,쏘나타 (DN8),2099.0,2020
400,기아,가솔린,경기,49049.0,2.4 GDI 프레스티지 스페셜,더 뉴 K7,1300.0,2013
401,기아,디젤,경기,82113.0,디젤 2.0 2WD,올 뉴 쏘렌토,1930.0,2015
402,쌍용,디젤,경기,78692.0,2.0 4WD RX7,렉스턴 W,1180.0,2013
403,현대,가솔린,대구,171400.0,HG300 노블,그랜저 HG,850.0,2012
404,현대,가솔린,대구,80800.0,2.4 프리미엄,그랜저 IG,2190.0,2018
405,현대,디젤,대구,139000.0,디젤 4WD 익스클루시브,베라크루즈,2070.0,2015
406,쌍용,디젤,경기,78034.0,CX7 4WD,코란도 스포츠,1250.0,2014
407,현대,LPG(일반인 구입),경기,127369.0,LPI 모던,쏘나타 더 브릴리언트,720.0,2013
408,쉐보레(GM대우),LPG(일반인 구입),경기,47921.0,LPG LT,올란도,1450.0,2018
409,현대,가솔린,경기,150529.0,VS380,에쿠스(신형),1530.0,2014
410,현대,디젤,인천,111370.0,디젤 1.6 VGT 익스트림,i30(신형),680.0,2012
411,현대,디젤,인천,151280.0,디젤 2.0 2WD,싼타페 더 프라임,1480.0,2016
412,기아,가솔린,인천,121109.0,가솔린 2WD TLX,스포티지 R,590.0,2011
413,르노삼성,가솔린,경기,49067.0,SE,SM3 네오,950.0,2018
414,르노삼성,가솔린,경기,35046.0,2.0 GDe LE,SM6,1370.0,2017
415,제네시스,가솔린,경기,57728.0,3.3 T AWD,G90,6900.0,2019
416,현대,가솔린,경기,75622.0,G330 프리미엄 AWD,제네시스 DH,2650.0,2016
417,기아,가솔린,인천,61050.0,스마트,올 뉴 모닝,490.0,2012
418,현대,디젤,인천,63963.0,디젤(e-VGT) 2.0 2WD 프리미엄,싼타페 DM,1720.0,2015
419,현대,가솔린,인천,130471.0,2.4 프리미엄,그랜저 IG,1570.0,2018
420,제네시스,가솔린,인천,162497.0,3.3 GDI,G80,2050.0,2017
421,쉐보레(GM대우),가솔린,인천,48892.0,패션,더 넥스트 스파크,770.0,2016
422,기아,가솔린,인천,140658.0,2.4 GDI 럭셔리,더 프레스티지 K7,670.0,2012
423,기아,디젤,인천,89432.0,9인승 하이리무진,올 뉴 카니발,2690.0,2016
424,기아,가솔린,대구,103578.0,2.4 GDI 프레스티지,더 뉴 K7,1350.0,2015
425,제네시스,가솔린,대구,118642.0,3.3 GDI,G80,2630.0,2018
426,기아,가솔린,서울,23144.0,프레스티지,올 뉴 모닝 (JA),920.0,2017
427,현대,가솔린,경기,76277.0,380 GT-RW,제네시스 쿠페,750.0,2011
428,현대,가솔린,서울,38902.0,2.4 프리미엄,그랜저 IG,2250.0,2019
429,쉐보레(GM대우),가솔린,경기,6075.0,프리미어,더 뉴 스파크,990.0,2021
430,르노삼성,디젤,서울,72663.0,RE,QM3,880.0,2014
431,현대,가솔린,경기,116652.0,Q270 럭셔리,더 럭셔리 그랜저,620.0,2009
432,기아,디젤,서울,86000.0,디젤 3.0 4WD,더 뉴 모하비,2800.0,2017
433,현대,가솔린,충남,82459.0,HG300 프리미엄,그랜저 HG,1260.0,2014
434,쌍용,가솔린,경기,128054.0,CW600,뉴체어맨 W,890.0,2012
435,기아,디젤,서울,60520.0,디젤 2.0 2WD,더 뉴 쏘렌토,2300.0,2019
436,현대,디젤,울산,120916.0,디젤 4WD 300VXL,베라크루즈,1480.0,2011
437,현대,디젤,광주,82023.0,디젤 1.7 2WD,올 뉴 투싼,1720.0,2018
438,르노삼성,LPG(일반인 구입),광주,46818.0,2.0 LPe RE 시그니처 2WD,더 뉴 QM6,2399.0,2020
439,제네시스,가솔린,경남,59722.0,3.8 GDI AWD,G80,3450.0,2018
440,현대,가솔린,경기,135541.0,HG240 모던,그랜저 HG,1080.0,2014
441,현대,가솔린,경기,192478.0,HG300 프리미엄,그랜저 HG,690.0,2013
442,현대,가솔린,충남,101935.0,HG240 모던,그랜저 HG,1050.0,2013
443,현대,가솔린,경기,67930.0,HG240 모던,그랜저 HG,1470.0,2015
444,기아,가솔린,서울,95371.0,가솔린 7인승 리무진,올 뉴 카니발,2260.0,2017
445,기아,디젤,광주,83855.0,2.2 디젤 2WD,스팅어,2630.0,2018
446,기아,디젤,대구,120931.0,디젤 3.0 4WD,더 뉴 모하비,2530.0,2018
447,제네시스,가솔린,경기,40496.0,3.8 AWD,G90,7190.0,2019
448,쉐보레(GM대우),가솔린,충남,121637.0,2.0 LT 디럭스팩,말리부,579.0,2012
449,현대,디젤,대구,196733.0,디젤 4WD 300VX,베라크루즈,999.0,2009
450,현대,디젤,경기,204661.0,HG220 디젤 프리미엄,그랜저 HG,899.0,2015
451,현대,디젤,서울,105089.0,2WD(2.0 e-VGT) MLX,싼타페 CM,820.0,2011
452,기아,디젤,경기,392526.0,4WD KV300,모하비,680.0,2008
453,기아,가솔린,충남,52715.0,2.4 GDI 리미티드,올 뉴 K7,2380.0,2018
454,현대,디젤,부산,24735.0,디젤 2.2 2WD,팰리세이드,3899.0,2019
455,기아,가솔린,충남,33594.0,3.8 GDI AWD,더 K9,3899.0,2020
456,기아,가솔린,경기,116039.0,VG270 럭셔리,K7,630.0,2011
457,기아,디젤,서울,28367.0,9인승 하이리무진,올 뉴 카니발,3450.0,2017
458,기아,가솔린,경기,92133.0,2.4 GDI 프레스티지 스페셜,더 뉴 K7,1199.0,2013
459,현대,가솔린,광주,84360.0,2.4 프리미엄,그랜저 IG,2130.0,2018
460,기아,가솔린,광주,69771.0,SLX,뉴모닝,330.0,2008
461,기아,가솔린,대전,181850.0,2.4 GDI 프레스티지,더 뉴 K7,890.0,2015
462,현대,LPG(일반인 구입),충남,95278.0,3.0 LPi 모던 (렌터카),그랜저 IG,1859.0,2017
463,현대,디젤,전북,149242.0,디젤(e-VGT) 2.0 2WD 프리미엄,싼타페 DM,1340.0,2014
464,기아,가솔린,경기,56063.0,2.0,더 뉴 K5 2세대,1980.0,2019
465,기아,디젤,경기,104928.0,디젤 3.0 4WD,더 뉴 모하비,2850.0,2018
466,현대,가솔린,대전,49655.0,2.0 모던,쏘나타 뉴 라이즈,1890.0,2018
467,현대,가솔린,경기,244382.0,VS380,에쿠스(신형),770.0,2010
468,쉐보레(GM대우),가솔린,경기,80650.0,3.6 LTZ,임팔라,1599.0,2017
469,현대,LPG(일반인 구입),경기,195748.0,LPG HG300 이그제큐티브,그랜저 HG,860.0,2012
470,기아,가솔린,경기,5532.0,1.6 터보,K5 3세대,3100.0,2020
471,현대,가솔린,경기,14621.0,3.0 프리미엄,그랜저 IG,2620.0,2019
472,현대,가솔린,경기,57744.0,VS380,에쿠스(신형),2790.0,2015
473,현대,가솔린,경기,186742.0,G380 파이니스트 에디션 AWD,제네시스 DH,1799.0,2015
474,현대,디젤,경기,96819.0,1.6 e-VGT 스마트,아반떼 AD,1360.0,2017
475,현대,가솔린,경기,145379.0,G330 모던,제네시스 DH,9999.0,2015
476,현대,가솔린,경기,205519.0,VL380,에쿠스(신형),1950.0,2013
477,기아,가솔린,경기,150333.0,3.8 GDI 프레지던트,K9,1499.0,2013
478,현대,디젤,경기,77000.0,11인승 왜건,그랜드 스타렉스,720.0,2011
479,기아,LPG(일반인 구입),경기,106000.0,LPI 디럭스,K5,420.0,2011
480,기아,가솔린,경기,159000.0,럭셔리 스포츠,올 뉴 모닝,320.0,2012
481,현대,가솔린,서울,5737.0,2.5,더 뉴 그랜저 IG,3899.0,2021
482,쉐보레(GM대우),가솔린,전북,56000.0,팝 에디션,스파크,620.0,2015
483,현대,가솔린,대구,133081.0,F24 GDI,YF 쏘나타,620.0,2010
484,현대,가솔린,인천,167448.0,Q270 프리미어,그랜저 TG,299.0,2006
485,쌍용,디젤,경기,116567.0,2.0 4WD 노블레스,렉스턴 W,1099.0,2015
486,현대,가솔린,서울,101239.0,HG240 모던,그랜저 HG,1250.0,2015
487,제네시스,가솔린,대전,57673.0,3.3 GDI AWD,G80,3250.0,2017
488,르노삼성,가솔린,경기,200514.0,SE 플러스,SM7 New Art,190.0,2008
489,현대,가솔린,경기,72500.0,3.0 익스클루시브,그랜저 IG,2550.0,2018
490,르노삼성,가솔린,광주,147851.0,1.6 TCE,뉴SM5 플래티넘,650.0,2014
491,기아,가솔린,광주,36502.0,3.8 GDI AWD,더 K9,4080.0,2019
492,현대,가솔린,대구,106409.0,HG240 럭셔리,그랜저 HG,899.0,2012
493,기아,가솔린,대구,20441.0,3.0 GDI 리미티드,올 뉴 K7,2770.0,2018
494,기아,디젤,광주,111785.0,디젤 2.0 2WD TLX,쏘렌토 R,990.0,2011
495,기아,디젤,인천,116863.0,11인승 럭셔리,올 뉴 카니발,1479.0,2015
496,제네시스,가솔린,광주,157022.0,3.8 GDI AWD,EQ900,3150.0,2016
497,기아,가솔린,부산,39175.0,가솔린 9인승 하이리무진(특장업체),더 뉴 카니발,3900.0,2019
498,현대,디젤,충남,207.0,라운지 7인승,스타리아,4250.0,2022
499,현대,가솔린+전기,경기,21268.0,익스클루시브,그랜저 IG 하이브리드,3390.0,2019
500,현대,LPG(일반인 구입),충남,126870.0,3.0 LPi 익스클루시브 (렌터카),그랜저 IG,2280.0,2019
501,현대,가솔린,대구,166305.0,익스트림,벨로스터,649.0,2013
502,기아,디젤,대구,99238.0,디젤 3.0 4WD,더 뉴 모하비,2650.0,2018
503,기아,가솔린,경기,79964.0,2.4 GDI 프레스티지,올 뉴 K7,1970.0,2016
504,현대,LPG(일반인 구입),대구,250612.0,LPG HG300 이그제큐티브,그랜저 HG,890.0,2012
505,쉐보레(GM대우),가솔린,경기,10856.0,3.6 AWD 레드라인,트래버스,4590.0,2020
506,기아,LPG(일반인 구입),충남,75508.0,3.0 LPI 프레스티지 (렌터카),올 뉴 K7,2489.0,2018
507,제네시스,가솔린,경기,101550.0,3.3 GDI,G80,2540.0,2018
508,기아,디젤,경기,60452.0,디젤 3.0 4WD,더 뉴 모하비,3290.0,2018
509,기아,가솔린,경기,70657.0,2.0,더 뉴 K5 2세대,1750.0,2019
510,기아,디젤,광주,168645.0,9인승 럭셔리,올 뉴 카니발,1369.0,2016
511,현대,가솔린+전기,경기,96586.0,2.0,쏘나타 하이브리드,1090.0,2014
512,현대,가솔린,경기,125637.0,Q240 디럭스,그랜저 뉴 럭셔리,330.0,2009
513,현대,가솔린,경기,53766.0,2.4 모던,그랜저 IG,2400.0,2018
514,현대,디젤,서울,49222.0,디젤 2.2 2WD,팰리세이드,3890.0,2019
515,기아,가솔린,경기,59895.0,터보,레이,1049.0,2013
516,기아,가솔린,대구,110661.0,3.8 GDI 노블레스,더 뉴 K9,2899.0,2017
517,기아,디젤,경기,97851.0,디젤 2.2 2WD,뉴 쏘렌토 R,1299.0,2014
518,기아,가솔린,경기,59245.0,2.0,더 뉴 K5 2세대,1900.0,2019
519,기아,디젤,서울,83483.0,디젤 3.0 4WD,더 뉴 모하비,2850.0,2018
520,기아,가솔린,경기,9848.0,프레스티지,올 뉴 모닝 (JA),1170.0,2017
521,제네시스,가솔린,서울,86045.0,3.3 T-GDI AWD,EQ900,3700.0,2016
522,기아,가솔린+전기,경기,83595.0,노블레스 스페셜,올 뉴 K7 하이브리드,2900.0,2019
523,현대,가솔린,광주,129411.0,HG240 모던,그랜저 HG,1299.0,2015
524,쌍용,디젤,광주,48681.0,4WD RX 9인승,코란도 투리스모,1550.0,2016
525,기아,가솔린,경기,90968.0,2.4 GDI 리미티드,올 뉴 K7,2000.0,2017
526,기아,가솔린,경기,132700.0,W 스페셜,더 뉴 K5,960.0,2015
527,현대,가솔린+전기,경기,75094.0,익스클루시브,그랜저 IG 하이브리드,2850.0,2019
528,기아,가솔린,광주,27040.0,3.8 GDI AWD,더 K9,4850.0,2019
529,쉐보레(GM대우),가솔린,광주,72000.0,1.8 LT 디럭스팩,어메이징 뉴 크루즈,650.0,2016
530,기아,디젤,광주,80000.0,2.2 디젤 리미티드,올 뉴 K7,2190.0,2018
531,현대,가솔린,광주,140000.0,G330 모던 AWD,제네시스 DH,1740.0,2015
532,현대,가솔린,광주,210000.0,VS380,에쿠스(신형),940.0,2012
533,기아,디젤,광주,5800.0,디젤 3.0 4WD 7인승,모하비 더 마스터,5590.0,2021
534,기아,가솔린,광주,28000.0,3.8 GDI AWD,더 K9,4950.0,2019
535,르노삼성,가솔린,광주,13000.0,가솔린 2WD RE,QM6,2150.0,2019
536,현대,가솔린,광주,86000.0,HG300 프리미엄,그랜저 HG,1299.0,2014
537,기아,디젤,경기,194647.0,2.2 디젤 AWD,스팅어,2080.0,2018
538,기아,가솔린,경기,157572.0,3.3 GDI 프레스티지,K9,1150.0,2013
539,기아,디젤,경기,194647.0,2.2 디젤 AWD,스팅어,2080.0,2018
540,기아,가솔린,경기,157572.0,3.3 GDI 프레스티지,K9,1150.0,2013
541,현대,가솔린,대구,150000.0,G380 익스클루시브,제네시스 DH,2000.0,2015
542,쉐보레(GM대우),디젤,대구,227700.0,5인승 4WD LT,윈스톰,349.0,2008
543,쉐보레(GM대우),가솔린,대구,176500.0,1.8 LTZ+,크루즈,399.0,2013
544,기아,가솔린,경기,47514.0,럭셔리,올 뉴 모닝 (JA),799.0,2017
545,현대,가솔린,경기,82029.0,G300 모던,아슬란,2000.0,2017
546,기아,가솔린+전기,경기,54855.0,노블레스,K5 하이브리드 2세대,1930.0,2018
547,현대,LPG(일반인 구입),대전,206183.0,LPG HG300 모던,그랜저 HG,890.0,2015
548,현대,가솔린,대전,74331.0,3.0 익스클루시브,그랜저 IG,2210.0,2018
549,현대,가솔린,대전,100960.0,2.0 스마트,LF 쏘나타,1200.0,2015
550,현대,가솔린,대전,109194.0,2.0 스마트,쏘나타 뉴 라이즈,1380.0,2018
551,기아,디젤,대전,117627.0,9인승 럭셔리,올 뉴 카니발,1650.0,2016
552,기아,가솔린,경기,45345.0,3.3 GDI 노블레스,올 뉴 K7,1930.0,2016
